X(mm)	Z(mm)
2.338917245000000200e+00	2.898342740298331943e-01
2.339308530999999913e+00	2.958969717227251661e-01
2.339699818000000153e+00	3.020772908861790174e-01
2.340091104999999949e+00	3.083681005075241122e-01
2.340482392000000189e+00	3.147618529708788304e-01
2.340873678999999985e+00	3.212505861897738124e-01
2.341264965999999781e+00	3.278259271069454694e-01
2.341656253000000021e+00	3.344790966433603963e-01
2.342047539000000178e+00	3.412009161748992270e-01
2.342438825999999974e+00	3.479818156107071236e-01
2.342830113000000214e+00	3.548118431418896823e-01
2.343221400000000010e+00	3.616806767228524788e-01
2.343612686999999806e+00	3.685776373400071471e-01
2.344003974000000046e+00	3.754917041137494915e-01
2.344395260999999842e+00	3.824115312696378388e-01
2.344786548000000082e+00	3.893254670037576415e-01
2.345177833999999795e+00	3.962215742555765252e-01
2.345569121000000035e+00	4.030876533893666402e-01
2.345960407999999831e+00	4.099112667726357850e-01
2.346351695000000070e+00	4.166797652270789465e-01
2.346742981999999866e+00	4.233803163144210235e-01
2.347134269000000106e+00	4.299999344062332418e-01
2.347525555999999902e+00	4.365255124734064851e-01
2.347916842000000059e+00	4.429438555174743941e-01
2.348308128999999855e+00	4.492417155524335293e-01
2.348699416000000095e+00	4.554058280321712782e-01
2.349090702999999891e+00	4.614229496051900359e-01
2.349481990000000131e+00	4.672798970651406147e-01
2.349873276999999927e+00	4.729635873528956203e-01
2.350264564000000167e+00	4.784610784536795780e-01
2.350655850999999963e+00	4.837596110213051581e-01
2.351047137000000120e+00	4.888466505510459248e-01
2.351438423999999916e+00	4.937099299133007602e-01
2.351829711000000156e+00	4.983374920521429496e-01
2.352220997999999952e+00	5.027177326461885754e-01
2.352612285000000192e+00	5.068394425240103640e-01
2.353003571999999988e+00	5.106918496225378856e-01
2.353394858999999784e+00	5.142646602745239992e-01
2.353786144999999941e+00	5.175480996102201914e-01
2.354177432000000181e+00	5.205329508589399135e-01
2.354568718999999977e+00	5.232105933382609209e-01
2.354960006000000217e+00	5.255730389222709187e-01
2.355351293000000013e+00	5.276129667855052885e-01
2.355742579999999808e+00	5.293237562259967000e-01
2.356133867000000048e+00	5.306995173790289844e-01
2.356525153999999844e+00	5.317351196425591509e-01
2.356916440000000001e+00	5.324262176456429074e-01
2.357307726999999797e+00	5.327692746023827697e-01
2.357699014000000037e+00	5.327615829058297559e-01
2.358090300999999833e+00	5.324012818288405002e-01
2.358481588000000073e+00	5.316873722121246981e-01
2.358872874999999869e+00	5.306197280335620547e-01
2.359264162000000109e+00	5.291991047672188753e-01
2.359655447999999822e+00	5.274271444552421917e-01
2.360046735000000062e+00	5.253063774308536216e-01
2.360438021999999858e+00	5.228402206459590307e-01
2.360829309000000098e+00	5.200329725724304186e-01
2.361220595999999894e+00	5.168898046619110342e-01
2.361611883000000134e+00	5.134167493650541036e-01
2.362003169999999930e+00	5.096206847274150631e-01
2.362394457000000170e+00	5.055093155957496309e-01
2.362785742999999883e+00	5.010911514852156579e-01
2.363177030000000123e+00	4.963754811749087614e-01
2.363568316999999919e+00	4.913723441162489158e-01
2.363959604000000159e+00	4.860924987558840060e-01
2.364350890999999955e+00	4.805473878918503083e-01
2.364742178000000195e+00	4.747491011985670584e-01
2.365133464999999990e+00	4.687103350727292450e-01
2.365524751000000148e+00	4.624443499682191483e-01
2.365916037999999944e+00	4.559649254037405064e-01
2.366307325000000183e+00	4.492863128419377627e-01
2.366698611999999979e+00	4.424231866531960766e-01
2.367089899000000219e+00	4.353905933909673620e-01
2.367481186000000015e+00	4.282038996181070645e-01
2.367872472999999811e+00	4.208787385350684640e-01
2.368263760000000051e+00	4.134309556706061151e-01
2.368655046000000208e+00	4.058765539036387482e-01
2.369046333000000004e+00	3.982316380909055598e-01
2.369437619999999800e+00	3.905123595788678736e-01
2.369828907000000040e+00	3.827348608798811780e-01
2.370220193999999836e+00	3.749152207919662638e-01
2.370611481000000076e+00	3.670694002385625487e-01
2.371002767999999872e+00	3.592131890994855192e-01
2.371394054000000029e+00	3.513621542969531664e-01
2.371785340999999825e+00	3.435315893910046992e-01
2.372176628000000065e+00	3.357364659269722051e-01
2.372567914999999861e+00	3.279913867640093517e-01
2.372959202000000101e+00	3.203105415982579474e-01
2.373350488999999897e+00	3.127076648773266521e-01
2.373741776000000137e+00	3.051959962846609309e-01
2.374133062999999932e+00	2.977882439533696690e-01
2.374524349000000090e+00	2.904965505493575795e-01
2.374915635999999886e+00	2.833324623433883249e-01
2.375306923000000126e+00	2.763069013711692556e-01
2.375698209999999921e+00	2.694301407599409837e-01
2.376089497000000161e+00	2.627117832796340147e-01
2.376480783999999957e+00	2.561607431566648718e-01
2.376872071000000197e+00	2.497852311690812177e-01
2.377263356999999910e+00	2.435927430231800972e-01
2.377654644000000150e+00	2.375900509940296890e-01
2.378045930999999946e+00	2.317831987956066320e-01
2.378437218000000186e+00	2.261774996305557228e-01
2.378828504999999982e+00	2.207775373549002162e-01
2.379219792000000222e+00	2.155871706793436871e-01
2.379611079000000018e+00	2.106095403160618829e-01
2.380002365999999814e+00	2.058470789680459656e-01
2.380393651999999971e+00	2.013015240471105471e-01
2.380784939000000211e+00	1.969739329966356811e-01
2.381176226000000007e+00	1.928647010860133904e-01
2.381567512999999803e+00	1.889735815356733961e-01
2.381958800000000043e+00	1.852997078245077478e-01
2.382350086999999839e+00	1.818416180255132686e-01
2.382741374000000079e+00	1.785972810104990982e-01
2.383132659999999792e+00	1.755641243607010682e-01
2.383523947000000032e+00	1.727390638170308024e-01
2.383915233999999828e+00	1.701185341013864427e-01
2.384306521000000068e+00	1.676985209389008635e-01
2.384697807999999863e+00	1.654745941101564699e-01
2.385089095000000103e+00	1.634419413622200112e-01
2.385480381999999899e+00	1.615954030078276538e-01
2.385871669000000139e+00	1.599295070431741850e-01
2.386262954999999852e+00	1.584385046165356914e-01
2.386654242000000092e+00	1.571164056823916300e-01
2.387045528999999888e+00	1.559570146788135658e-01
2.387436816000000128e+00	1.549539660696423737e-01
2.387828102999999924e+00	1.541007595973709621e-01
2.388219390000000164e+00	1.533907950976985957e-01
2.388610676999999960e+00	1.528174067324871155e-01
2.389001963000000117e+00	1.523738965044096616e-01
2.389393249999999913e+00	1.520535669239866661e-01
2.389784537000000153e+00	1.518497527078995213e-01
2.390175823999999949e+00	1.517558513963063738e-01
2.390567111000000189e+00	1.517653527861648755e-01
2.390958397999999985e+00	1.518718670871462284e-01
2.391349684999999781e+00	1.520691517165085604e-01
2.391740972000000021e+00	1.523511366591853711e-01
2.392132258000000178e+00	1.527119483291502211e-01
2.392523544999999974e+00	1.531459318775779399e-01
2.392914832000000214e+00	1.536476719021864779e-01
2.393306119000000010e+00	1.542120115202895159e-01
2.393697405999999805e+00	1.548340697755744289e-01
2.394088693000000045e+00	1.555092573556272062e-01
2.394479979999999841e+00	1.562332906039893554e-01
2.394871265999999999e+00	1.570022038172325107e-01
2.395262552999999794e+00	1.578123598242482106e-01
2.395653840000000034e+00	1.586604588516285774e-01
2.396045126999999830e+00	1.595435456855384404e-01
2.396436414000000070e+00	1.604590151467301107e-01
2.396827700999999866e+00	1.614046159012373360e-01
2.397218988000000106e+00	1.623784526347587520e-01
2.397610274999999902e+00	1.633789866237739530e-01
2.398001561000000059e+00	1.644050347409828639e-01
2.398392847999999855e+00	1.654557669366512329e-01
2.398784135000000095e+00	1.665307022407940818e-01
2.399175421999999891e+00	1.676297033337462994e-01
2.399566709000000131e+00	1.687529697345064861e-01
2.399957995999999927e+00	1.699010296573030265e-01
2.400349283000000167e+00	1.710747305871992696e-01
2.400740569999999963e+00	1.722752286253754206e-01
2.401131856000000120e+00	1.735039766541904005e-01
2.401523142999999916e+00	1.747627113714698421e-01
2.401914430000000156e+00	1.760534392429243256e-01
2.402305716999999952e+00	1.773784214214114974e-01
2.402697004000000192e+00	1.787401576821210092e-01
2.403088290999999987e+00	1.801413694238170049e-01
2.403479577999999783e+00	1.815849817880568484e-01
2.403870863999999941e+00	1.830741049507511320e-01
2.404262151000000181e+00	1.846120146433948561e-01
2.404653437999999976e+00	1.862021319646014472e-01
2.405044725000000216e+00	1.878480025460199376e-01
2.405436012000000012e+00	1.895532751401560745e-01
2.405827298999999808e+00	1.913216797009447967e-01
2.406218586000000048e+00	1.931570050311074149e-01
2.406609872999999844e+00	1.950630760734030633e-01
2.407001159000000001e+00	1.970437309259079617e-01
2.407392445999999797e+00	1.991027976644625108e-01
2.407783733000000037e+00	2.012440710583880965e-01
2.408175019999999833e+00	2.034712892684182872e-01
2.408566307000000073e+00	2.057881106184106246e-01
2.408957593999999869e+00	2.081980905347099453e-01
2.409348881000000109e+00	2.107046587489298517e-01
2.409740166999999822e+00	2.133110968612963176e-01
2.410131454000000062e+00	2.160205163624228653e-01
2.410522740999999858e+00	2.188358372113075601e-01
2.410914028000000098e+00	2.217597670663384313e-01
2.411305314999999894e+00	2.247947812641191423e-01
2.411696602000000134e+00	2.279431036380499542e-01
2.412087888999999929e+00	2.312066882649835009e-01
2.412479176000000169e+00	2.345872022241457799e-01
2.412870461999999883e+00	2.380860094480585498e-01
2.413261749000000123e+00	2.417041557405310015e-01
2.413653035999999918e+00	2.454423550319095593e-01
2.414044323000000158e+00	2.493009769366223982e-01
2.414435609999999954e+00	2.532800356725543600e-01
2.414826897000000194e+00	2.573791803958998536e-01
2.415218183999999990e+00	2.615976869988718700e-01
2.415609470000000147e+00	2.659344514110361102e-01
2.416000756999999943e+00	2.703879844381546493e-01
2.416392044000000183e+00	2.749564081653357861e-01
2.416783330999999979e+00	2.796374539440796281e-01
2.417174618000000219e+00	2.844284619755861332e-01
2.417565905000000015e+00	2.893263824955586982e-01
2.417957191999999811e+00	2.943277785587763429e-01
2.418348479000000051e+00	2.994288304149552160e-01
2.418739765000000208e+00	3.046253414608642296e-01
2.419131052000000004e+00	3.099127457472536928e-01
2.419522338999999800e+00	3.152861170128564705e-01
2.419913626000000040e+00	3.207401792115096018e-01
2.420304912999999836e+00	3.262693184923434186e-01
2.420696200000000076e+00	3.318675965870472311e-01
2.421087486999999872e+00	3.375287655525132102e-01
2.421478773000000029e+00	3.432462838117337767e-01
2.421870059999999825e+00	3.490133334307268798e-01
2.422261347000000065e+00	3.548228385645325611e-01
2.422652633999999860e+00	3.606674850009881084e-01
2.423043921000000100e+00	3.665397407270542529e-01
2.423435207999999896e+00	3.724318774389033249e-01
2.423826495000000136e+00	3.783359929137241062e-01
2.424217781999999932e+00	3.842440341581808139e-01
2.424609068000000089e+00	3.901478212456339634e-01
2.425000354999999885e+00	3.960390717515436254e-01
2.425391642000000125e+00	4.019094256939151899e-01
2.425782928999999921e+00	4.077504708831995450e-01
2.426174216000000161e+00	4.135537685837430977e-01
2.426565502999999957e+00	4.193108793867605377e-01
2.426956790000000197e+00	4.250133891929581686e-01
2.427348075999999910e+00	4.306529352014809575e-01
2.427739363000000150e+00	4.362212318008833467e-01
2.428130649999999946e+00	4.417100962573723422e-01
2.428521937000000186e+00	4.471114740956095845e-01
2.428913223999999982e+00	4.524174640678285675e-01
2.429304511000000222e+00	4.576203426078953029e-01
2.429695798000000018e+00	4.627125876682443018e-01
2.430087084999999814e+00	4.676869018394472222e-01
2.430478370999999971e+00	4.725362346546125858e-01
2.430869658000000211e+00	4.772538039839339663e-01
2.431260945000000007e+00	4.818331164285060697e-01
2.431652231999999803e+00	4.862679866269804529e-01
2.432043519000000042e+00	4.905525553936176397e-01
2.432434805999999838e+00	4.946813066116297897e-01
2.432826093000000078e+00	4.986490828111471152e-01
2.433217378999999791e+00	5.024510993664563774e-01
2.433608666000000031e+00	5.060829572522513864e-01
2.433999952999999827e+00	5.095406543035680969e-01
2.434391240000000067e+00	5.128205949290648435e-01
2.434782526999999863e+00	5.159195982326069130e-01
2.435173814000000103e+00	5.188349045040010488e-01
2.435565100999999899e+00	5.215641800464231315e-01
2.435956388000000139e+00	5.241055203157813924e-01
2.436347673999999852e+00	5.264574513560750235e-01
2.436738961000000092e+00	5.286189295247656350e-01
2.437130247999999888e+00	5.305893395131614509e-01
2.437521535000000128e+00	5.323684906786032567e-01
2.437912821999999924e+00	5.339566117175007509e-01
2.438304109000000164e+00	5.353543437206181865e-01
2.438695395999999960e+00	5.365627316640796396e-01
2.439086682000000117e+00	5.375832144010440627e-01
2.439477968999999913e+00	5.384176132296918382e-01
2.439869256000000153e+00	5.390681191229308444e-01
2.440260542999999949e+00	5.395372787140201298e-01
2.440651830000000189e+00	5.398279791401090488e-01
2.441043116999999985e+00	5.399434318525253573e-01
2.441434403999999780e+00	5.398871555085159590e-01
2.441825691000000020e+00	5.396629580640477375e-01
2.442216977000000178e+00	5.392749181911463685e-01
2.442608263999999973e+00	5.387273661460115770e-01
2.442999551000000213e+00	5.380248642157019479e-01
2.443390838000000009e+00	5.371721868714569581e-01
2.443782124999999805e+00	5.361743007556540874e-01
2.444173412000000045e+00	5.350363446269900125e-01
2.444564698999999841e+00	5.337636093847754060e-01
2.444955984999999998e+00	5.323615182883685293e-01
2.445347271999999794e+00	5.308356074819258197e-01
2.445738559000000034e+00	5.291915069280498374e-01
2.446129845999999830e+00	5.274349218467783151e-01
2.446521133000000070e+00	5.255716147488660450e-01
2.446912419999999866e+00	5.236073881445730827e-01
2.447303707000000106e+00	5.215480680012472003e-01
2.447694993999999902e+00	5.193994880149013227e-01
2.448086280000000059e+00	5.171674747527802429e-01
2.448477566999999855e+00	5.148578337156236584e-01
2.448868854000000095e+00	5.124763363600285393e-01
2.449260140999999891e+00	5.100287081130615574e-01
2.449651428000000131e+00	5.075206174031303696e-01
2.450042714999999927e+00	5.049576657231117371e-01
2.450434002000000167e+00	5.023453787338130194e-01
2.450825287999999880e+00	4.996891984079298021e-01
2.451216575000000120e+00	4.969944762066771382e-01
2.451607861999999916e+00	4.942664672732289266e-01
2.451999149000000155e+00	4.915103256190899161e-01
2.452390435999999951e+00	4.887311002717219521e-01
2.452781723000000191e+00	4.859337323443490564e-01
2.453173009999999987e+00	4.831230529820221831e-01
2.453564296999999783e+00	4.803037821318505429e-01
2.453955582999999940e+00	4.774805280798675722e-01
2.454346870000000180e+00	4.746577876923359085e-01
2.454738156999999976e+00	4.718399472954222240e-01
2.455129444000000216e+00	4.690312841240566466e-01
2.455520731000000012e+00	4.662359682683933082e-01
2.455912017999999808e+00	4.634580650445898065e-01
2.456303305000000048e+00	4.607015377156262748e-01
2.456694591000000205e+00	4.579702504876247970e-01
2.457085878000000001e+00	4.552679717076543175e-01
2.457477164999999797e+00	4.525983771903537289e-01
2.457868452000000037e+00	4.499650536029086156e-01
2.458259738999999833e+00	4.473715018409560318e-01
2.458651026000000073e+00	4.448211403318121371e-01
2.459042312999999869e+00	4.423173082058875494e-01
2.459433600000000109e+00	4.398632682821024820e-01
2.459824885999999822e+00	4.374622098183141294e-01
2.460216173000000062e+00	4.351172509829946966e-01
2.460607459999999858e+00	4.328314410094182829e-01
2.460998747000000098e+00	4.306077619982645599e-01
2.461390033999999893e+00	4.284491303386891992e-01
2.461781321000000133e+00	4.263583977214904785e-01
2.462172607999999929e+00	4.243383517210148059e-01
2.462563894000000086e+00	4.223917159249242492e-01
2.462955180999999882e+00	4.205211495929678245e-01
2.463346468000000122e+00	4.187292468275384816e-01
2.463737754999999918e+00	4.170185352401948875e-01
2.464129042000000158e+00	4.153914740996162980e-01
2.464520328999999954e+00	4.138504519477973487e-01
2.464911616000000194e+00	4.123977836727938384e-01
2.465302902999999990e+00	4.110357070281048242e-01
2.465694189000000147e+00	4.097663785909058110e-01
2.466085475999999943e+00	4.085918691539066061e-01
2.466476763000000183e+00	4.075141585486375950e-01
2.466868049999999979e+00	4.065351299014595132e-01
2.467259337000000219e+00	4.056565633275071026e-01
2.467650624000000015e+00	4.048801290720517865e-01
2.468041910999999811e+00	4.042073801133564404e-01
2.468433196999999968e+00	4.036397442459536133e-01
2.468824484000000208e+00	4.031785156683606042e-01
2.469215771000000004e+00	4.028248461044893203e-01
2.469607057999999800e+00	4.025797354933519645e-01
2.469998345000000040e+00	4.024440222870430683e-01
2.470389631999999835e+00	4.024183734023635828e-01
2.470780919000000075e+00	4.025032738768086205e-01
2.471172205999999871e+00	4.026990162849310440e-01
2.471563492000000029e+00	4.030056899762978762e-01
2.471954778999999824e+00	4.034231702014005605e-01
2.472346066000000064e+00	4.039511071970366407e-01
2.472737352999999860e+00	4.045889153079230693e-01
2.473128640000000100e+00	4.053357622266502980e-01
2.473519926999999896e+00	4.061905584394555069e-01
2.473911214000000136e+00	4.071519469705269789e-01
2.474302499999999849e+00	4.082182935224413778e-01
2.474693787000000089e+00	4.093876771146389149e-01
2.475085073999999885e+00	4.106578813253117799e-01
2.475476361000000125e+00	4.120263862444752956e-01
2.475867647999999921e+00	4.134903612470340328e-01
2.476258935000000161e+00	4.150466586941083946e-01
2.476650221999999957e+00	4.166918086685792444e-01
2.477041509000000197e+00	4.184220148467094891e-01
2.477432794999999910e+00	4.202331516019191526e-01
2.477824082000000150e+00	4.221207624295243432e-01
2.478215368999999946e+00	4.240800597727297783e-01
2.478606656000000186e+00	4.261059263206019576e-01
2.478997942999999982e+00	4.281929178383669377e-01
2.479389230000000222e+00	4.303352675794023807e-01
2.479780517000000017e+00	4.325268923169254265e-01
2.480171803000000175e+00	4.347614000217620012e-01
2.480563089999999971e+00	4.370320992007951655e-01
2.480954377000000211e+00	4.393320098987180677e-01
2.481345664000000006e+00	4.416538763535592937e-01
2.481736950999999802e+00	4.439901812841071660e-01
2.482128238000000042e+00	4.463331617748743652e-01
2.482519524999999838e+00	4.486748267116558719e-01
2.482910812000000078e+00	4.510069757080988340e-01
2.483302097999999791e+00	4.533212194510706783e-01
2.483693385000000031e+00	4.556090013800785932e-01
2.484084671999999827e+00	4.578616206036598135e-01
2.484475959000000067e+00	4.600702559436517514e-01
2.484867245999999863e+00	4.622259909866937577e-01
2.485258533000000103e+00	4.643198400113602298e-01
2.485649819999999899e+00	4.663427746491206061e-01
2.486041106000000056e+00	4.682857511280332785e-01
2.486432392999999852e+00	4.701397379399072651e-01
2.486823680000000092e+00	4.718957437648237940e-01
2.487214966999999888e+00	4.735448454816277297e-01
2.487606254000000128e+00	4.750782160894774786e-01
2.487997540999999924e+00	4.764871523639498396e-01
2.488388828000000164e+00	4.777631020716320287e-01
2.488780114999999959e+00	4.788976905696771258e-01
2.489171401000000117e+00	4.798827466214953819e-01
2.489562687999999913e+00	4.807103272665798066e-01
2.489953975000000153e+00	4.813727415913533481e-01
2.490345261999999948e+00	4.818625732587598631e-01
2.490736549000000188e+00	4.821727016669762889e-01
2.491127835999999984e+00	4.822963216219564586e-01
2.491519122999999780e+00	4.822269614243239189e-01
2.491910408999999937e+00	4.819584992881074670e-01
2.492301696000000177e+00	4.814851780265783088e-01
2.492692982999999973e+00	4.808016179585767880e-01
2.493084270000000213e+00	4.799028280068084462e-01
2.493475557000000009e+00	4.787842149773133826e-01
2.493866843999999805e+00	4.774415910264102614e-01
2.494258131000000045e+00	4.758711793376742549e-01
2.494649417999999841e+00	4.740696180467499632e-01
2.495040703999999998e+00	4.720339624658440592e-01
2.495431990999999794e+00	4.697616856724353140e-01
2.495823278000000034e+00	4.672506775379566824e-01
2.496214564999999830e+00	4.644992422818834399e-01
2.496605852000000070e+00	4.615060946447967494e-01
2.496997138999999866e+00	4.582703547806619704e-01
2.497388426000000106e+00	4.547915419738750575e-01
2.497779711999999819e+00	4.510695672907401588e-01
2.498170999000000059e+00	4.471047252780734338e-01
2.498562285999999855e+00	4.428976848236819697e-01
2.498953573000000095e+00	4.384494792946294628e-01
2.499344859999999890e+00	4.337614960695500010e-01
2.499736147000000130e+00	4.288354655808552240e-01
2.500127433999999926e+00	4.236734499814884813e-01
2.500518721000000166e+00	4.182778315488215881e-01
2.500910006999999879e+00	4.126513009352291150e-01
2.501301294000000119e+00	4.067968453707092036e-01
2.501692580999999915e+00	4.007177369176591064e-01
2.502083868000000155e+00	3.944175208717211056e-01
2.502475154999999951e+00	3.879000043957446242e-01
2.502866442000000191e+00	3.811692454666184005e-01
2.503257728999999987e+00	3.742295422072190458e-01
2.503649015000000144e+00	3.670854226681034560e-01
2.504040301999999940e+00	3.597416351158915782e-01
2.504431589000000180e+00	3.522031388775063165e-01
2.504822875999999976e+00	3.444750957815052583e-01
2.505214163000000216e+00	3.365628622295727124e-01
2.505605450000000012e+00	3.284719819228030802e-01
2.505996736999999808e+00	3.202081792587245235e-01
2.506388024000000048e+00	3.117773534061903384e-01
2.506779310000000205e+00	3.031855730564689266e-01
2.507170597000000001e+00	2.944390718402521423e-01
2.507561883999999797e+00	2.855442443920223061e-01
2.507953171000000037e+00	2.765076430353671788e-01
2.508344457999999833e+00	2.673359750554924474e-01
2.508735745000000072e+00	2.580361005184120815e-01
2.509127031999999868e+00	2.486150305901558832e-01
2.509518318000000026e+00	2.390799263038684563e-01
2.509909604999999821e+00	2.294380977179479031e-01
2.510300892000000061e+00	2.196970034044314624e-01
2.510692178999999857e+00	2.098642502037001978e-01
2.511083466000000097e+00	1.999475931792262517e-01
2.511474752999999893e+00	1.899549357044537645e-01
2.511866040000000133e+00	1.798943296128757141e-01
2.512257326999999929e+00	1.697739753418089914e-01
2.512648613000000086e+00	1.596022220001321601e-01
2.513039899999999882e+00	1.493875672902183205e-01
2.513431187000000122e+00	1.391386572144033829e-01
2.513822473999999918e+00	1.288642854965796891e-01
2.514213761000000158e+00	1.185733926499477481e-01
2.514605047999999954e+00	1.082750646226566943e-01
2.514996335000000194e+00	9.797853095405589796e-02
2.515387620999999907e+00	8.769316237556555593e-02
2.515778908000000147e+00	7.742846779171315419e-02
2.516170194999999943e+00	6.719409057860381562e-02
2.516561482000000183e+00	5.699980413892032083e-02
2.516952768999999979e+00	4.685550665442250740e-02
2.517344056000000219e+00	3.677121497881914725e-02
2.517735343000000015e+00	2.675705761584082701e-02
2.518126629999999810e+00	1.682326672941605178e-02
2.518517915999999968e+00	6.980169135144974682e-03
2.518909203000000208e+00	-2.761823775103738193e-03
2.519300490000000003e+00	-1.239222722056196671e-02
2.519691776999999799e+00	-2.190049537235775473e-02
2.520083064000000039e+00	-3.127603488496614320e-02
2.520474350999999835e+00	-4.050821965065563163e-02
2.520865638000000075e+00	-4.958640680365678649e-02
2.521256923999999788e+00	-5.849995399434680665e-02
2.521648211000000028e+00	-6.723823794639847973e-02
2.522039497999999824e+00	-7.579067430153568763e-02
2.522430785000000064e+00	-8.414673874731648517e-02
2.522822071999999860e+00	-9.229598941338547358e-02
2.523213359000000100e+00	-1.002280905111301162e-01
2.523604645999999896e+00	-1.079328371808749437e-01
2.523995933000000136e+00	-1.154001814998264486e-01
2.524387218999999849e+00	-1.226202595930318412e-01
2.524778506000000089e+00	-1.295834197786710495e-01
2.525169792999999885e+00	-1.362802516680921283e-01
2.525561080000000125e+00	-1.427016161301544739e-01
2.525952366999999921e+00	-1.488386760186984903e-01
2.526343654000000161e+00	-1.546829275513606772e-01
2.526734940999999957e+00	-1.602262322175908860e-01
2.527126227000000114e+00	-1.654608490837726487e-01
2.527517513999999910e+00	-1.703794673540445226e-01
2.527908801000000150e+00	-1.749752390370422905e-01
2.528300087999999946e+00	-1.792418115615552754e-01
2.528691375000000185e+00	-1.831733601781626031e-01
2.529082661999999981e+00	-1.867646199793385475e-01
2.529473949000000221e+00	-1.900109173672609730e-01
2.529865236000000017e+00	-1.929082007965232937e-01
2.530256522000000174e+00	-1.954530706179982147e-01
2.530647808999999970e+00	-1.976428078500729602e-01
2.531039096000000210e+00	-1.994754017042336403e-01
2.531430383000000006e+00	-2.009495756934245869e-01
2.531821669999999802e+00	-2.020648121537009789e-01
2.532212957000000042e+00	-2.028213750124230330e-01
2.532604243999999838e+00	-2.032203306396282716e-01
2.532995529999999995e+00	-2.032635666233107430e-01
2.533386816999999791e+00	-2.029538083142048699e-01
2.533778104000000031e+00	-2.022946329913972163e-01
2.534169390999999827e+00	-2.012904815067515785e-01
2.534560678000000067e+00	-1.999466672737668649e-01
2.534951964999999863e+00	-1.982693824750869915e-01
2.535343252000000103e+00	-1.962657013724060928e-01
2.535734538999999899e+00	-1.939435806129143902e-01
2.536125825000000056e+00	-1.913118564376991293e-01
2.536517111999999852e+00	-1.883802387096897013e-01
2.536908399000000092e+00	-1.851593016918965107e-01
2.537299685999999888e+00	-1.816604715209459986e-01
2.537690973000000128e+00	-1.778960103363471656e-01
2.538082259999999923e+00	-1.738789970425822229e-01
2.538473547000000163e+00	-1.696233046989489845e-01
2.538864832999999877e+00	-1.651435745509494957e-01
2.539256120000000116e+00	-1.604551867366741658e-01
2.539647406999999912e+00	-1.555742277217834757e-01
2.540038694000000152e+00	-1.505174545370417949e-01
2.540429980999999948e+00	-1.453022559126434243e-01
2.540821268000000188e+00	-1.399466104235684016e-01
2.541212554999999984e+00	-1.344690417797491655e-01
2.541603841999999780e+00	-1.288885714137965044e-01
2.541995127999999937e+00	-1.232246685373360462e-01
2.542386415000000177e+00	-1.174971978545472223e-01
2.542777701999999973e+00	-1.117263651381456835e-01
2.543168989000000213e+00	-1.059326608886495408e-01
2.543560276000000009e+00	-1.001368023121586986e-01
2.543951562999999805e+00	-9.435967386493070153e-02
2.544342850000000045e+00	-8.862226662466271554e-02
2.544734136000000202e+00	-8.294561675849178306e-02
2.545125422999999998e+00	-7.735074336618139035e-02
2.545516709999999794e+00	-7.185858598362157568e-02
2.545907997000000034e+00	-6.648994203647770607e-02
2.546299283999999830e+00	-6.126540453643423978e-02
2.546690571000000070e+00	-5.620530031286353340e-02
2.547081857999999865e+00	-5.132962907078805065e-02
2.547473145000000105e+00	-4.665800356161006052e-02
2.547864430999999819e+00	-4.220959114622191422e-02
2.548255718000000059e+00	-3.800305702082366899e-02
2.548647004999999854e+00	-3.405650936418141289e-02
2.549038292000000094e+00	-3.038744665134125722e-02
2.549429578999999890e+00	-2.701270736319840576e-02
2.549820866000000130e+00	-2.394842230406509301e-02
2.550212152999999926e+00	-2.120996972076464107e-02
2.550603439000000083e+00	-1.881193339708858020e-02
2.550994725999999879e+00	-1.676806387696800488e-02
2.551386013000000119e+00	-1.509124294867664196e-02
2.551777299999999915e+00	-1.379345150101435324e-02
2.552168587000000155e+00	-1.288574084090917532e-02
2.552559873999999951e+00	-1.237820754041944228e-02
2.552951161000000191e+00	-1.227997185991802284e-02
2.553342447999999987e+00	-1.259915977349904299e-02
2.553733734000000144e+00	-1.334288860255080159e-02
2.554125020999999940e+00	-1.451725624415514150e-02
2.554516308000000180e+00	-1.612733396265532068e-02
2.554907594999999976e+00	-1.817716269552433969e-02
2.555298882000000216e+00	-2.066975280870527593e-02
2.555690169000000012e+00	-2.360708722201811452e-02
2.556081455999999807e+00	-2.699012781213695755e-02
2.556472741999999965e+00	-3.081882498908764673e-02
2.556864029000000205e+00	-3.509213033219085037e-02
2.557255316000000001e+00	-3.980801216282560395e-02
2.557646602999999796e+00	-4.496347392422306993e-02
2.558037890000000036e+00	-5.055457523259558605e-02
2.558429176999999832e+00	-5.657645545909795182e-02
2.558820464000000072e+00	-6.302335969821182271e-02
2.559211750999999868e+00	-6.988866697493775759e-02
2.559603037000000025e+00	-7.716492054049968463e-02
2.559994323999999821e+00	-8.484386010399468103e-02
2.560385611000000061e+00	-9.291645584549609871e-02
2.560776897999999857e+00	-1.013729440545128035e-01
2.561168185000000097e+00	-1.102028642363939853e-01
2.561559471999999893e+00	-1.193950975282031396e-01
2.561950759000000133e+00	-1.289379062647149632e-01
2.562342044999999846e+00	-1.388189745344859949e-01
2.562733332000000086e+00	-1.490254495654209366e-01
2.563124618999999882e+00	-1.595439837789246473e-01
2.563515906000000122e+00	-1.703607773516222501e-01
2.563907192999999918e+00	-1.814616211237673193e-01
2.564298480000000158e+00	-1.928319396938619201e-01
