x	zg sin panza y centrada
2.115859075	-0.152160393
2.11624978	-0.104908196
2.116640484	-0.324597725
2.117031188	-0.386895439
2.117421892	-0.104645405
2.117812597	-0.14601956
2.118203301	-0.187957342
2.118594005	-0.173701986
2.11898471	-0.192553251
2.119375414	-0.428245852
2.119766118	-0.381703211
2.120156822	-0.450216739
2.120547527	-0.237831099
2.120938231	-0.338314895
2.121328935	-0.298615284
2.12171964	-0.204107474
2.122110344	-0.25759203
2.122501048	-0.622577656
2.122891753	-0.674442534
2.123282457	-0.619689495
2.123673161	-0.354694105
2.124063865	-0.378795662
2.12445457	-0.30651802
2.124845274	-0.279247488
2.125235978	-0.353310941
2.125626683	-0.451452247
2.126017387	-0.436180363
2.126408091	-0.379826951
2.126798795	-0.32733889
2.1271895	-0.418536866
2.127580204	-0.478015749
2.127970908	-0.564133442
2.128361613	-0.663618266
2.128752317	-0.585083023
2.129143021	-0.578861084
2.129533725	-0.569918253
2.12992443	-0.699172208
2.130315134	-0.793729506
2.130705838	-1.081640569
2.131096543	-1.16577871
2.131487247	-1.268571608
2.131877951	-1.245199077
2.132268655	-1.281122819
2.13265936	-1.28765256
2.133050064	-1.169326525
2.133440768	-0.953852607
2.133831473	-0.863368602
2.134222177	-0.845368918
2.134612881	-0.937729961
2.135003585	-1.055526942
2.13539429	-1.000152502
2.135784994	-0.935538815
2.136175698	-0.797555021
2.136566403	-0.796769996
2.136957107	-0.635854397
2.137347811	-0.77526312
2.137738515	-1.011429343
2.13812922	-1.030307885
2.138519924	-0.964604885
2.138910628	-0.917221574
2.139301333	-0.894611879
2.139692037	-0.855877615
2.140082741	-0.697682705
2.140473446	-0.672362466
2.14086415	-0.720586964
2.141254854	-0.812087075
2.141645558	-0.818903895
2.142036263	-0.806112506
2.142426967	-0.68211414
2.142817671	-0.515675983
2.143208376	-0.157850124
2.14359908	-0.199111114
2.143989784	-0.227836054
2.144380488	-0.224002486
2.144771193	-0.201580154
2.145161897	-0.287690681
2.145552601	-0.450273885
2.145943306	-0.576040612
2.14633401	-0.448203034
2.146724714	-0.362944536
2.147115418	-0.2650042
2.147506123	-0.234236009
2.147896827	-0.295478866
2.148287531	-0.234687774
2.148678236	-0.021360146
2.14906894	0.059204834
2.149459644	0.009922429
2.149850348	-0.261777112
2.150241053	-0.347818859
2.150631757	-0.368281184
2.151022461	-0.384997286
2.151413166	-0.474722083
2.15180387	-0.451485467
2.152194574	-0.454861079
2.152585278	-0.525484094
2.152975983	-0.538406742
2.153366687	-0.551242431
2.153757391	-0.166306605
2.154148096	-0.028700223
2.1545388	-0.031758519
2.154929504	-0.101292626
2.155320208	-0.11438678
2.155710913	-0.337311409
2.156101617	-0.426453022
2.156492321	-0.313031707
2.156883026	0.106047828
2.15727373	0.163628818
2.157664434	-0.018445366
2.158055138	-0.392186264
2.158445843	-0.678520388
2.158836547	-0.458386462
2.159227251	-0.239405772
2.159617956	-0.08049656
2.16000866	0.175799891
2.160399364	0.131287043
2.160790069	0.272153933
2.161180773	0.46761558
2.161571477	0.4851546
2.161962181	0.240916084
2.162352886	0.193603261
2.16274359	0.158259798
2.163134294	-0.028440932
2.163524999	-0.074431981
2.163915703	0.047961636
2.164306407	0.182673289
2.164697111	0.12465452
2.165087816	0.311903328
2.16547852	0.479687391
2.165869224	0.482289275
2.166259929	0.279250335
2.166650633	0.086644678
2.167041337	0.131602916
2.167432041	0.284440697
2.167822746	0.3885224
2.16821345	0.508670148
2.168604154	0.572977144
2.168994859	0.5269513
2.169385563	0.43381235
2.169776267	0.384684909
2.170166971	0.456101386
2.170557676	0.49808961
2.17094838	0.429125285
2.171339084	0.321880556
2.171729789	0.332690523
2.172120493	0.32158515
2.172511197	0.474755238
2.172901901	0.503457611
2.173292606	0.361789973
2.17368331	0.153676572
2.174074014	0.100625768
2.174464719	0.399133362
2.174855423	0.557536421
2.175246127	0.57262626
2.175636831	0.406701312
2.176027536	0.386260917
2.17641824	0.484064681
2.176808944	0.544692015
2.177199649	0.568384431
2.177590353	0.340706811
2.177981057	0.329296523
2.178371762	0.329149914
2.178762466	0.501401649
2.17915317	0.435166949
2.179543874	0.315043966
2.179934579	0.094601334
2.180325283	-0.142979529
2.180715987	-0.127376344
2.181106692	-0.160981397
2.181497396	0.099480741
2.1818881	0.887028805
2.182278804	0.974034294
2.182669509	0.708254224
2.183060213	0.356717345
2.183450917	0.124763491
2.183841622	0.003372464
2.184232326	-0.119771924
2.18462303	-0.163587458
2.185013734	0.022995238
2.185404439	0.065653151
2.185795143	0.130508185
2.186185847	0.168544197
2.186576552	0.209970251
2.186967256	0.11595395
2.18735796	-0.027415849
2.187748664	-0.171578167
2.188139369	-0.266572331
2.188530073	-0.000517012
2.188920777	0.349163199
2.189311482	0.496014599
2.189702186	0.51953098
2.19009289	0.261590414
2.190483594	0.158867923
2.190874299	0.163233096
2.191265003	0.245468949
2.191655707	0.103233736
2.192046412	0.077708248
2.192437116	0.039933282
2.19282782	-0.026444168
2.193218524	-0.205594275
2.193609229	-0.264126991
2.193999933	-0.087059142
2.194390637	0.28413028
2.194781342	0.262776852
2.195172046	0.012587538
2.19556275	-0.21052097
2.195953454	-0.33438024
2.196344159	-0.09179094
2.196734863	-0.051946869
2.197125567	0.067938311
2.197516272	0.224088548
2.197906976	0.236601682
2.19829768	-0.186212437
2.198688385	-0.364473215
2.199079089	-0.298698226
2.199469793	0.148380703
2.199860497	0.072081366
2.200251202	0.081459227
2.200641906	0.169998007
2.20103261	0.138894335
2.201423315	0.114499786
2.201814019	0.019880724
2.202204723	0.056282999
2.202595427	-0.10636232
2.202986132	-0.093593982
2.203376836	-0.208391633
2.20376754	-0.184921037
2.204158245	-0.040485017
2.204548949	0.012420439
2.204939653	0.038084214
2.205330357	0.224479026
2.205721062	0.265490807
2.206111766	0.182446027
2.20650247	0.196541045
2.206893175	0.180896636
2.207283879	0.165433845
2.207674583	0.26608483
2.208065287	0.420708193
2.208455992	0.580977198
2.208846696	0.652893066
2.2092374	0.506485506
2.209628105	0.444566951
2.210018809	0.413163176
2.210409513	0.347129449
2.210800217	0.099717307
2.211190922	0.065865711
2.211581626	0.113619142
2.21197233	0.03985124
2.212363035	0.008446787
2.212753739	0.177525656
2.213144443	0.326137918
2.213535147	0.079457655
2.213925852	-0.105122464
2.214316556	-0.090678481
2.21470726	-0.1249665
2.215097965	-0.238420864
2.215488669	-0.176311855
2.215879373	-0.288943237
2.216270078	-0.504994706
2.216660782	-0.653280417
2.217051486	-0.102174316
2.21744219	0.08374315
2.217832895	0.169354636
2.218223599	0.029969467
2.218614303	0.08455503
2.219005008	0.143736762
2.219395712	0.186587211
2.219786416	0.202405275
2.22017712	-0.109300358
2.220567825	-0.23254295
2.220958529	-0.337477811
2.221349233	-0.309141534
2.221739938	-0.066557397
2.222130642	0.463252613
2.222521346	0.677055431
2.22291205	0.623542427
2.223302755	0.116771838
2.223693459	0.114149798
2.224084163	0.095590186
2.224474868	0.206150668
2.224865572	0.291213224
2.225256276	0.182714008
2.22564698	0.05624893
2.226037685	-0.180547344
2.226428389	0.006653989
2.226819093	0.032102659
2.227209798	-0.204790894
2.227600502	-0.463000188
2.227991206	-0.370359086
2.22838191	-0.240397036
2.228772615	-0.262496992
2.229163319	-0.223696839
2.229554023	-0.00698683
2.229944728	0.160751157
2.230335432	0.374853761
2.230726136	0.325428636
2.23111684	0.274762706
2.231507545	0.311344869
2.231898249	0.226474755
2.232288953	0.19870056
2.232679658	0.25497472
2.233070362	0.176478701
2.233461066	0.085829914
2.23385177	0.039096183
2.234242475	-0.01036201
2.234633179	0.04493757
2.235023883	0.057862269
2.235414588	0.122087826
2.235805292	0.077591128
2.236195996	0.147711708
2.236586701	0.128420461
2.236977405	-0.008136152
2.237368109	-0.091247278
2.237758813	-0.221062388
2.238149518	-0.258182552
2.238540222	-0.120191271
2.238930926	-0.242314002
2.239321631	-0.231131033
2.239712335	-0.114425997
2.240103039	0.056814171
2.240493743	0.087699748
2.240884448	0.119235018
2.241275152	-0.015582499
2.241665856	-0.075749378
2.242056561	-0.078176757
2.242447265	-0.116578304
2.242837969	-0.004178948
2.243228673	0.195395171
2.243619378	0.243012322
2.244010082	0.041787585
2.244400786	-0.02484998
2.244791491	0.084413293
2.245182195	0.049673414
2.245572899	-0.064505543
2.245963603	-0.201713022
2.246354308	-0.241814672
2.246745012	-0.047306094
2.247135716	0.232535342
2.247526421	0.253542236
2.247917125	0.300062658
2.248307829	0.294003588
2.248698533	0.089680761
2.249089238	-0.070169985
2.249479942	-0.063896112
2.249870646	0.048641583
2.250261351	0.256846967
2.250652055	0.289532019
2.251042759	0.257334897
2.251433463	0.088251897
2.251824168	0.048681967
2.252214872	0.198102162
2.252605576	0.306077844
2.252996281	0.235604545
2.253386985	-0.122722116
2.253777689	-0.085389561
2.254168394	0.041515848
2.254559098	0.392679937
2.254949802	0.085063106
2.255340506	-0.275333065
2.255731211	-0.311007796
2.256121915	-0.17737885
2.256512619	0.087354819
2.256903324	0.248674078
2.257294028	0.200858294
2.257684732	-0.014506651
2.258075436	-0.153390532
2.258466141	-0.034828441
2.258856845	0.152592139
2.259247549	0.146857896
2.259638254	0.118431502
2.260028958	0.113130399
2.260419662	0.180086893
2.260810366	0.167074874
2.261201071	0.121218966
2.261591775	-0.01284
2.261982479	0.230781589
2.262373184	0.355549103
2.262763888	0.408007801
2.263154592	0.321236088
2.263545296	0.178798997
2.263936001	0.119948355
2.264326705	0.049309324
2.264717409	-0.063421724
2.265108114	-0.065607386
2.265498818	-0.069404848
2.265889522	0.104052319
2.266280226	0.092570712
2.266670931	0.062207395
2.267061635	0.067613983
2.267452339	0.206999908
2.267843044	0.443585682
2.268233748	0.474843804
2.268624452	0.399016249
2.269015156	0.287561503
2.269405861	0.304000497
2.269796565	0.409581198
2.270187269	0.303433299
2.270577974	0.188008438
2.270968678	0.354459177
2.271359382	0.389745411
2.271750086	0.247583053
2.272140791	-0.095887659
2.272531495	-0.069086928
2.272922199	-0.132549578
2.273312904	-0.189177551
2.273703608	-0.195662437
2.274094312	0.036439126
2.274485017	0.196478149
2.274875721	0.170419934
2.275266425	0.055635133
2.275657129	0.017380566
2.276047834	-0.162706214
2.276438538	-0.367263861
2.276829242	-0.37939662
2.277219947	-0.060191914
2.277610651	-0.057789709
2.278001355	-0.088583103
2.278392059	-0.436658249
2.278782764	-0.34032376
2.279173468	-0.378958789
2.279564172	-0.3679745
2.279954877	-0.315283612
2.280345581	0.130761471
2.280736285	0.23322833
2.281126989	0.171259545
2.281517694	0.030952201
2.281908398	0.034669269
2.282299102	0.149444116
2.282689807	0.107896151
2.283080511	0.022372468
2.283471215	-0.007148272
2.283861919	0.052279192
2.284252624	0.056549651
2.284643328	0.021626888
2.285034032	0.091112964
2.285424737	0.14025047
2.285815441	0.223139379
2.286206145	0.302810018
2.286596849	0.293142896
2.286987554	0.319831197
2.287378258	0.315426411
2.287768962	0.392951597
2.288159667	0.425324729
2.288550371	0.375497382
2.288941075	0.374760364
2.289331779	0.414827778
2.289722484	0.226817652
2.290113188	0.133537864
2.290503892	0.093952676
2.290894597	-0.068312285
2.291285301	-0.270560802
2.291676005	-0.098414101
2.29206671	0.06617986
2.292457414	0.18442369
2.292848118	0.25871295
2.293238822	0.249713701
2.293629527	0.291863831
2.294020231	0.391132178
2.294410935	0.320922782
2.29480164	0.237596963
2.295192344	0.257056227
2.295583048	0.318898841
2.295973752	0.184689982
2.296364457	0.098051677
2.296755161	0.083127948
2.297145865	0.116557401
2.29753657	0.084118671
2.297927274	0.123631365
2.298317978	0.182787074
2.298708682	0.188986864
2.299099387	0.068761038
2.299490091	-0.029836482
2.299880795	0.100970948
2.3002715	0.307714492
2.300662204	0.38034909
2.301052908	0.322634355
2.301443612	0.331773631
2.301834317	0.326024404
2.302225021	0.228536169
2.302615725	0.117448642
2.30300643	0.231018403
2.303397134	0.347054806
2.303787838	0.47488161
2.304178542	0.379619736
2.304569247	0.353427204
2.304959951	0.366310103
2.305350655	0.403891487
2.30574136	0.351664687
2.306132064	0.443846606
2.306522768	0.397588636
2.306913472	0.35129807
2.307304177	0.352763785
2.307694881	0.340257688
2.308085585	0.291924622
2.30847629	0.314201236
2.308866994	0.39586626
2.309257698	0.376030369
2.309648402	0.235774714
2.310039107	0.207332594
2.310429811	0.144425377
2.310820515	0.111014067
2.31121122	0.082171713
2.311601924	0.330861172
2.311992628	0.358273594
2.312383333	0.324709718
2.312774037	0.220991587
2.313164741	0.177410739
2.313555445	0.278513826
2.31394615	0.263194294
2.314336854	0.203813632
2.314727558	0.001559115
2.315118263	0.055074446
2.315508967	0.33752942
2.315899671	0.640629615
2.316290375	0.719776739
2.31668108	0.657040536
2.317071784	0.689085252
2.317462488	0.786312841
2.317853193	1.007747089
2.318243897	1.004787699
2.318634601	0.594174122
2.319025305	0.335309328
2.31941601	0.366608837
2.319806714	0.496514991
2.320197418	0.78650064
2.320588123	0.851209303
2.320978827	0.853381319
2.321369531	0.582004853
2.321760235	0.48959064
2.32215094	0.450628989
2.322541644	0.440213643
2.322932348	0.368539203
2.323323053	0.247079967
2.323713757	0.250348767
2.324104461	0.516629164
2.324495165	0.634413158
2.32488587	0.493488175
2.325276574	0.486680045
2.325667278	0.616477158
2.326057983	0.783894935
2.326448687	0.808167084
2.326839391	0.714453399
2.327230095	0.57796258
2.3276208	0.562300386
2.328011504	0.328431747
2.328402208	0.30291592
2.328792913	0.36638022
2.329183617	0.962828428
2.329574321	0.956995476
2.329965026	0.816131893
2.33035573	0.585695614
2.330746434	0.632260989
2.331137138	0.394288124
2.331527843	0.286535286
2.331918547	0.302768096
2.332309251	0.667665022
2.332699956	0.628816991
2.33309066	0.711467766
2.333481364	0.816948397
2.333872068	0.789529476
2.334262773	0.440676163
2.334653477	0.349183152
2.335044181	0.373021217
2.335434886	0.364564009
2.33582559	0.324521211
2.336216294	0.378192174
2.336606998	0.432716321
2.336997703	0.29124093
2.337388407	0.489349794
2.337779111	0.623966252
2.338169816	0.607098806
2.33856052	0.300527217
2.338951224	0.378789828
2.339341928	0.600066849
2.339732633	0.747004398
2.340123337	0.690900094
2.340514041	0.803434429
2.340904746	0.896813938
2.34129545	0.896166591
2.341686154	0.792613836
2.342076858	0.659853317
2.342467563	0.52774717
2.342858267	0.337213273
2.343248971	0.311640974
2.343639676	0.591587069
2.34403038	0.735238649
2.344421084	0.678098096
2.344811788	0.342222691
2.345202493	0.363163768
2.345593197	0.44711431
2.345983901	0.584237057
2.346374606	0.594382265
2.34676531	0.507669933
2.347156014	0.445406111
2.347546719	0.448042148
2.347937423	0.341880804
2.348328127	0.359878933
2.348718831	0.407182293
2.349109536	0.391350411
2.34950024	0.339110943
2.349890944	0.590822284
2.350281649	0.83659732
2.350672353	0.905256973
2.351063057	0.579762305
2.351453761	0.601722766
2.351844466	0.721543687
2.35223517	0.749505361
2.352625874	0.749894765
2.353016579	0.471891797
2.353407283	0.430523518
2.353797987	0.284952369
2.354188691	0.153279913
2.354579396	0.405753123
2.3549701	0.610950239
2.355360804	0.695621298
2.355751509	0.592056666
2.356142213	0.304343499
2.356532917	0.25992215
2.356923621	0.295251531
2.357314326	0.435430802
2.35770503	0.567009813
2.358095734	0.44366136
2.358486439	0.247002089
2.358877143	0.06888984
2.359267847	0.308288345
2.359658551	0.349043502
2.360049256	0.300790337
2.36043996	0.289039021
2.360830664	0.349380795
2.361221369	0.377630122
2.361612073	0.353565253
2.362002777	0.31161698
2.362393481	0.151682756
2.362784186	0.242749101
2.36317489	0.220976831
2.363565594	0.390190866
2.363956299	0.419165966
2.364347003	0.354388971
2.364737707	0.259344633
2.365128411	0.293182476
2.365519116	0.213538838
2.36590982	0.242990523
2.366300524	0.25813268
2.366691229	0.379125807
2.367081933	0.261868261
2.367472637	0.173794478
2.367863342	0.105401251
2.368254046	0.133919035
2.36864475	0.172128025
2.369035454	0.18745324
2.369426159	0.202802896
2.369816863	0.329878508
2.370207567	0.247836478
2.370598272	0.182928443
2.370988976	-0.006984083
2.37137968	-0.226860346
2.371770384	-0.249865637
2.372161089	-0.149410468
2.372551793	-0.151430663
2.372942497	0.100790706
2.373333202	0.108737546
2.373723906	-0.132833981
2.37411461	-0.312399884
2.374505314	-0.314260413
2.374896019	-0.448391158
2.375286723	-0.372871697
2.375677427	-0.151248451
2.376068132	0.037825335
2.376458836	0.03988131
2.37684954	-0.039906379
2.377240244	-0.095623322
2.377630949	-0.030339683
2.378021653	0.080511074
2.378412357	0.061857326
2.378803062	-0.068667945
2.379193766	-0.165763625
2.37958447	-0.140612838
2.379975174	-0.043388142
2.380365879	-0.015560118
2.380756583	0.039828228
2.381147287	-0.03023769
2.381537992	-0.092412042
2.381928696	-0.188698121
2.3823194	-0.263006461
2.382710104	-0.286255028
2.383100809	-0.140335181
2.383491513	-0.074670824
2.383882217	0.062921651
2.384272922	0.016309113
2.384663626	-0.033379192
2.38505433	-0.038641636
2.385445035	0.083136949
2.385835739	0.109756156
2.386226443	-0.066347764
2.386617147	-0.180037364
2.387007852	-0.220909326
2.387398556	-0.184405246
2.38778926	-0.05642021
2.388179965	0.125230341
2.388570669	0.161461744
2.388961373	0.087630795
2.389352077	0.010353055
2.389742782	-0.092550258
2.390133486	-0.083487899
2.39052419	-0.064637711
2.390914895	-0.00950259
2.391305599	0.180520166
2.391696303	0.314513771
2.392087007	-0.049628587
2.392477712	-0.596061515
2.392868416	-0.645381128
2.39325912	-0.474939756
2.393649825	-0.300683697
2.394040529	-0.207306682
2.394431233	-0.155547294
2.394821937	-0.23274525
2.395212642	-0.221704148
2.395603346	-0.16628424
2.39599405	-0.095384384
2.396384755	0.030682775
2.396775459	-0.166119626
2.397166163	-0.216969521
2.397556867	-0.010753627
2.397947572	0.097465273
2.398338276	0.07244874
2.39872898	-0.11202751
2.399119685	-0.093530004
2.399510389	0.011236787
2.399901093	-0.026697429
2.400291797	0.023401616
2.400682502	0.105023401
2.401073206	0.037694213
2.40146391	0.055176637
2.401854615	-0.000197336
2.402245319	0.00236091
2.402636023	-0.075229033
2.403026727	-0.212648167
2.403417432	-0.216563399
2.403808136	0.020231071
2.40419884	0.143318683
2.404589545	0.082032867
2.404980249	0.027686224
2.405370953	0.010514199
2.405761658	0.078746728
2.406152362	0.059810833
2.406543066	-0.076545828
2.40693377	-0.058091371
2.407324475	-0.14192995
2.407715179	-0.175422103
2.408105883	-0.118772377
2.408496588	-0.020019699
2.408887292	-0.027488602
2.409277996	-0.169675296
2.4096687	-0.217021196
2.410059405	-0.221905466
2.410450109	-0.16554277
2.410840813	-0.163149966
2.411231518	0.082610876
2.411622222	0.267820212
2.412012926	0.168579694
2.41240363	0.120221145
2.412794335	0.081601926
2.413185039	-0.048438184
2.413575743	-0.122395606
2.413966448	-0.063000278
2.414357152	0.073620355
2.414747856	0.104677382
2.41513856	0.061160779
2.415529265	-0.009632919
2.415919969	-0.030571363
2.416310673	0.014535069
2.416701378	0.149457884
2.417092082	0.199875276
2.417482786	0.065629357
2.41787349	0.04373879
2.418264195	0.141119699
2.418654899	0.226459408
2.419045603	0.208090909
2.419436308	0.162672189
2.419827012	0.293283514
2.420217716	0.293111924
2.42060842	0.168122431
2.420999125	0.138961168
2.421389829	0.219013909
2.421780533	0.312811158
2.422171238	0.300847646
2.422561942	0.382357444
2.422952646	0.434901399
2.423343351	0.403076873
2.423734055	0.157770012
2.424124759	0.134903851
2.424515463	0.361260079
2.424906168	0.508936853
2.425296872	0.383181465
2.425687576	-0.050420784
2.426078281	-0.051583999
2.426468985	0.313066087
2.426859689	0.598313622
2.427250393	0.72074894
2.427641098	0.498436969
2.428031802	0.166580369
2.428422506	0.144330537
2.428813211	0.207583762
2.429203915	0.221840818
2.429594619	0.184108
2.429985323	0.223196477
2.430376028	0.247607793
2.430766732	0.255732549
2.431157436	0.209984767
2.431548141	0.173034932
2.431938845	0.26540992
2.432329549	0.107947152
2.432720253	0.12854759
2.433110958	0.171873631
2.433501662	0.186547558
2.433892366	-0.054863646
2.434283071	-0.313295225
2.434673775	-0.221454801
2.435064479	0.224470071
2.435455183	0.405384515
2.435845888	0.377996308
2.436236592	0.274392476
2.436627296	0.338000656
2.437018001	0.516104485
2.437408705	0.482433004
2.437799409	0.415312244
2.438190113	0.042914181
2.438580818	0.013336698
2.438971522	-0.023265123
2.439362226	0.018672418
2.439752931	0.070657352
2.440143635	0.050419892
2.440534339	0.068118528
2.440925043	0.04470574
2.441315748	0.19422697
2.441706452	0.232598862
2.442097156	0.138072081
2.442487861	0.065925
2.442878565	0.098783457
2.443269269	0.202091594
2.443659974	0.229681199
2.444050678	0.267348024
2.444441382	-0.058339616
2.444832086	0.012221842
2.445222791	0.118139587
2.445613495	0.338996435
2.446004199	0.291617844
2.446394904	0.062891367
2.446785608	0.003469646
2.447176312	0.094754224
2.447567016	0.204124156
2.447957721	0.033525301
2.448348425	0.029517562
2.448739129	0.065137846
2.449129834	0.185123619
2.449520538	0.344128993
2.449911242	0.192304668
2.450301946	0.0831276
2.450692651	0.065013458
2.451083355	0.071464761
2.451474059	0.082166972
2.451864764	0.008503135
2.452255468	0.108296151
2.452646172	0.044208515
2.453036876	0.321842471
2.453427581	0.40546684
2.453818285	0.211517043
2.454208989	0.057709849
2.454599694	-0.069989331
2.454990398	-0.053940038
2.455381102	-0.00034271
2.455771806	0.34325506
2.456162511	0.426924572
2.456553215	0.430976176
2.456943919	0.285918252
2.457334624	0.339299264
2.457725328	0.302347581
2.458116032	0.331980387
2.458506736	0.329613534
2.458897441	0.18992501
2.459288145	0.199319981
2.459678849	0.199042694
2.460069554	0.429763788
2.460460258	0.426235
2.460850962	0.226311777
2.461241667	0.182207759
2.461632371	0.21556752
2.462023075	-0.024791331
2.462413779	0.0267206
2.462804484	0.039434545
2.463195188	-0.038311469
2.463585892	-0.079176768
2.463976597	0.063182937
2.464367301	0.226167052
2.464758005	0.231579878
2.465148709	0.221472536
2.465539414	0.271856887
2.465930118	0.156670464
2.466320822	-0.149296399
2.466711527	-0.181738418
2.467102231	-0.170537455
2.467492935	-0.171680024
2.467883639	-0.205241318
2.468274344	-0.239298883
2.468665048	-0.195899709
2.469055752	-0.141596297
2.469446457	-0.039525351
2.469837161	0.031303308
2.470227865	-0.020607761
2.470618569	0.016451038
2.471009274	0.039635274
2.471399978	0.076275007
2.471790682	0.126482174
2.472181387	0.122421966
2.472572091	-0.023993646
2.472962795	-0.030202242
2.473353499	0.158155918
2.473744204	0.330982846
2.474134908	0.373044701
2.474525612	0.219015105
2.474916317	0.012927689
2.475307021	-0.256764272
2.475697725	-0.533344116
2.476088429	-0.463658197
2.476479134	-0.244261211
2.476869838	-0.150199574
2.477260542	-0.143464269
2.477651247	-0.231620494
2.478041951	-0.091083014
2.478432655	-0.146948871
2.478823359	-0.222799504
2.479214064	-0.131413618
2.479604768	0.027313085
2.479995472	0.122338181
2.480386177	0.066112656
2.480776881	-0.761580996
2.481167585	-0.787373253
2.48155829	-0.599026855
2.481948994	-0.241650202
2.482339698	-0.182802011
2.482730402	-0.224545469
2.483121107	-0.27443413
2.483511811	-0.273184284
2.483902515	-0.024687765
2.48429322	-0.022137096
2.484683924	0.163067939
2.485074628	0.493631012
2.485465332	0.580163149
2.485856037	-0.058581955
2.486246741	-0.302733386
2.486637445	-0.275375115
2.48702815	-0.058232722
2.487418854	-0.145999846
2.487809558	-0.269783836
2.488200262	-0.310492512
2.488590967	-0.272548582
2.488981671	-0.259415114
2.489372375	-0.273868949
2.48976308	-0.207335359
2.490153784	-0.138056111
2.490544488	-0.110075864
2.490935192	-0.041252276
2.491325897	0.063519139
2.491716601	0.017727016
2.492107305	-0.087286191
2.49249801	-0.120075229
2.492888714	-0.076899098
2.493279418	-0.094965125
2.493670122	-0.131358716
2.494060827	-0.212462356
2.494451531	-0.246083364
2.494842235	-0.293381824
2.49523294	-0.367714894
2.495623644	-0.455269276
2.496014348	-0.483472656
2.496405052	-0.353982817
2.496795757	-0.346640041
2.497186461	-0.405486083
2.497577165	-0.510717856
2.49796787	-0.542926461
2.498358574	-0.526107486
2.498749278	-0.301703242
2.499139983	-0.188767636
2.499530687	-0.303275846
2.499921391	-0.747426937
2.500312095	-0.91085074
2.5007028	-0.968933063
2.501093504	-0.900702379
2.501484208	-0.459926199
2.501874913	-0.47061995
2.502265617	-0.475990094
2.502656321	-0.350329646
2.503047025	-0.287212204
2.50343773	0.043098976
2.503828434	0.138466937
2.504219138	-0.08752637
2.504609843	-0.669825953
2.505000547	-0.736813935
2.505391251	-0.730608765
2.505781955	-0.658215652
2.50617266	-0.613697724
2.506563364	-0.457526344
2.506954068	-0.371143554
2.507344773	-0.33857894
2.507735477	-0.393387882
2.508126181	-0.400153064
2.508516885	-0.57155653
2.50890759	-0.657031735
2.509298294	-0.56322708
2.509688998	-0.563082378
2.510079703	-0.57510597
2.510470407	-0.532424775
2.510861111	-0.449309939
2.511251815	-0.419654166
2.51164252	-0.392043045
2.512033224	-0.291718929
2.512423928	-0.30756154
2.512814633	-0.463145015
2.513205337	-0.567448898
2.513596041	-0.547197292
2.513986745	-0.432409295
2.51437745	-0.40924716
2.514768154	-0.517822597
2.515158858	-0.653280672
2.515549563	-0.720633219
2.515940267	-0.763802085
2.516330971	-0.795396109
2.516721675	-0.782492599
2.51711238	-0.664587677
2.517503084	-0.701478824
2.517893788	-0.758863051
2.518284493	-0.708554936
2.518675197	-0.713699807
2.519065901	-0.808113164
2.519456606	-0.699973725
2.51984731	-0.625028264
2.520238014	-0.567298385
2.520628718	-0.429304345
2.521019423	-0.297167067
2.521410127	-0.235671735
2.521800831	-0.31163594
2.522191536	-0.513443491
2.52258224	-0.64101633
2.522972944	-0.658414821
2.523363648	-0.734885366
2.523754353	-0.670262976
2.524145057	-0.588119165
2.524535761	-0.556139162
2.524926466	-0.452532661
2.52531717	-0.435321877
2.525707874	-0.450372511
2.526098578	-0.540951502
2.526489283	-0.618039297
2.526879987	-0.639979205
2.527270691	-0.669798354
2.527661396	-0.75634654
2.5280521	-0.757250172
2.528442804	-0.70948469
2.528833508	-0.76488057
2.529224213	-0.866964963
2.529614917	-1.018511409
2.530005621	-0.857216672
2.530396326	-0.908416888
2.53078703	-0.867254609
2.531177734	-0.854751966
2.531568438	-0.53708028
2.531959143	-0.434442659
2.532349847	-0.381375391
2.532740551	-0.385941979
2.533131256	-0.436103159
2.53352196	-0.554979788
2.533912664	-0.694801591
2.534303368	-0.723311968
2.534694073	-0.446855264
2.535084777	-0.469482845
2.535475481	-0.462569628
2.535866186	-0.315225245
2.53625689	-0.25418739
2.536647594	-0.396992856
2.537038299	-0.570247221
2.537429003	-0.74889625
2.537819707	-0.897597444
2.538210411	-0.989689971
2.538601116	-0.853871953
2.53899182	-0.617135594
2.539382524	-0.616330414
2.539773229	-0.730681077
2.540163933	-0.869606456
2.540554637	-0.811855264
2.540945341	-0.792283075
2.541336046	-0.864460395
2.54172675	-0.928489262
2.542117454	-0.894974889
2.542508159	-0.910802576
2.542898863	-1.014439556
2.543289567	-0.957631212
2.543680271	-0.95064404
2.544070976	-0.928059592
2.54446168	-0.774375904
2.544852384	-0.569432933
2.545243089	-0.551592483
2.545633793	-0.535223966
2.546024497	-0.603403432
2.546415201	-0.508451614
2.546805906	-0.327585877
2.54719661	-0.246433454
2.547587314	-0.107310936
2.547978019	-0.12710409
2.548368723	-0.229729905
2.548759427	-0.24601596
2.549150131	-0.270751407
2.549540836	-0.305728776
2.54993154	-0.421990225
2.550322244	-0.300824185
2.550712949	-0.179572415
2.551103653	-0.100301981
2.551494357	-0.017895365
2.551885061	-0.011387215
2.552275766	-0.093789417
2.55266647	-0.276549015
2.553057174	-0.343889502
2.553447879	-0.33425921
2.553838583	-0.277066135
2.554229287	-0.328341232
