x	zg centrada sin panza
1.171912143	-2.137516165
1.172951533	-2.05593407
1.173990923	-2.105896893
1.175030313	-2.371852215
1.176069703	-2.430843016
1.177109093	-1.917195207
1.178148483	-1.608071691
1.179187873	-1.851006746
1.180227262	-1.312386434
1.181266652	-1.173118666
1.182306042	-1.17183576
1.183345432	-0.725789961
1.184384822	-0.763999683
1.185424212	-0.836408021
1.186463602	-0.848574052
1.187502992	-0.929019465
1.188542382	-0.629335345
1.189581772	-0.796685255
1.190621162	-1.186356441
1.191660552	-0.227673706
1.192699942	-0.649694444
1.193739332	-0.374555938
1.194778721	-0.158249062
1.195818111	-0.290222491
1.196857501	-0.023958876
1.197896891	0.033633977
1.198936281	-0.058873467
1.199975671	0.445186429
1.201015061	0.352476382
1.202054451	0.600558069
1.203093841	0.674162728
1.204133231	0.817126183
1.205172621	1.633638574
1.206212011	1.696784375
1.207251401	1.512916008
1.208290791	1.496511705
1.20933018	1.50192742
1.21036957	1.977742407
1.21140896	2.323655192
1.21244835	2.513449772
1.21348774	2.512663828
1.21452713	2.389780354
1.21556652	2.337568029
1.21660591	2.496893697
1.2176453	2.352629144
1.21868469	2.478638698
1.21972408	2.650802765
1.22076347	2.487934003
1.22180286	3.038432217
1.222842249	3.102436504
1.223881639	3.2418498
1.224921029	3.600742019
1.225960419	3.496167829
1.226999809	3.634927646
1.228039199	3.517230569
1.229078589	3.297489438
1.230117979	3.809575142
1.231157369	3.888615719
1.232196759	4.243205051
1.233236149	4.336234326
1.234275539	4.42825611
1.235314929	4.299033597
1.236354319	4.210636357
1.237393708	4.360606275
1.238433098	4.643331011
1.239472488	4.55389886
1.240511878	4.762045614
1.241551268	4.953718771
1.242590658	4.807248128
1.243630048	4.887863025
1.244669438	4.931550273
1.245708828	5.087833159
1.246748218	5.004286075
1.247787608	4.99632679
1.248826998	5.201254624
1.249866388	5.124309586
1.250905778	4.986601847
1.251945167	5.277446944
1.252984557	5.429230589
1.254023947	5.435355098
1.255063337	5.778886906
1.256102727	5.590213897
1.257142117	5.634648712
1.258181507	5.991834926
1.259220897	6.056832515
1.260260287	5.638095644
1.261299677	5.669832181
1.262339067	5.871956511
1.263378457	6.307765812
1.264417847	6.495586046
1.265457237	6.446315211
1.266496626	5.931291637
1.267536016	5.765100434
1.268575406	5.620490923
1.269614796	5.732395782
1.270654186	5.740313486
1.271693576	5.769836438
1.272732966	5.893821682
1.273772356	5.877029483
1.274811746	5.756179452
1.275851136	5.865985652
1.276890526	5.601434448
1.277929916	5.442935775
1.278969306	5.270777898
1.280008696	4.624169633
1.281048085	4.699985663
1.282087475	4.109779237
1.283126865	3.51385033
1.284166255	3.417425699
1.285205645	3.123224589
1.286245035	3.058753517
1.287284425	2.877056083
1.288323815	2.885388142
1.289363205	2.700483382
1.290402595	2.495140292
1.291441985	2.3173644
1.292481375	2.251927485
1.293520765	2.092534132
1.294560154	2.029103744
1.295599544	1.646887392
1.296638934	1.523289141
1.297678324	1.343140784
1.298717714	1.233342854
1.299757104	1.947781661
1.300796494	2.249728493
1.301835884	2.394351002
1.302875274	2.690251677
1.303914664	2.587245308
1.304954054	2.477561794
1.305993444	2.397845062
1.307032834	2.4313195
1.308072224	2.170498593
1.309111613	2.081593812
1.310151003	2.240994708
1.311190393	2.361660744
1.312229783	1.66238708
1.313269173	1.790773169
1.314308563	1.929659223
1.315347953	1.864203962
1.316387343	1.360115601
1.317426733	1.510880525
1.318466123	1.61216474
1.319505513	1.552293026
1.320544903	1.809431495
1.321584293	1.926068601
1.322623683	2.167127826
1.323663072	1.741956373
1.324702462	1.788764564
1.325741852	1.600900388
1.326781242	1.799641514
1.327820632	1.688812459
1.328860022	1.47409865
1.329899412	1.410055713
1.330938802	1.095002842
1.331978192	1.310663567
1.333017582	1.204364266
1.334056972	1.35211337
1.335096362	0.957155724
1.336135752	1.086699997
1.337175142	1.488888378
1.338214531	1.824364444
1.339253921	1.844464527
1.340293311	1.368159573
1.341332701	1.219639476
1.342372091	1.134261766
1.343411481	0.684056404
1.344450871	0.631603566
1.345490261	0.362445376
1.346529651	-0.093440741
1.347569041	-0.032558206
1.348608431	0.070471959
1.349647821	0.025489983
1.350687211	-0.048240133
1.3517266	-0.370920109
1.35276599	-0.267177572
1.35380538	-0.157174216
1.35484477	-0.742557557
1.35588416	-0.532552442
1.35692355	-0.530615256
1.35796294	-0.332695329
1.35900233	-0.89708148
1.36004172	-1.287329097
1.36108111	-1.437135017
1.3621205	-1.698237231
1.36315989	-1.624021589
1.36419928	-1.479946115
1.36523867	-1.462636509
1.366278059	-1.407901313
1.367317449	-1.490912514
1.368356839	-1.406654464
1.369396229	-1.401102545
1.370435619	-1.148209613
1.371475009	-1.12432008
1.372514399	-1.266073358
1.373553789	-1.463969887
1.374593179	-1.411627604
1.375632569	-1.446796721
1.376671959	-1.90878336
1.377711349	-1.952505978
1.378750739	-1.674706055
1.379790129	-1.77195175
1.380829518	-1.77618595
1.381868908	-1.897729272
1.382908298	-1.749507966
1.383947688	-1.941293113
1.384987078	-1.85582861
1.386026468	-1.860194171
1.387065858	-1.712967516
1.388105248	-1.776865891
1.389144638	-1.773184962
1.390184028	-1.723332786
1.391223418	-1.653389943
1.392262808	-1.93889724
1.393302198	-2.075424208
1.394341588	-2.117470279
1.395380977	-2.086100472
1.396420367	-2.302974189
1.397459757	-2.333243612
1.398499147	-2.19249525
1.399538537	-2.215060536
1.400577927	-2.488427977
1.401617317	-2.868683369
1.402656707	-2.913482844
1.403696097	-3.424486927
1.404735487	-3.427542764
1.405774877	-3.095363658
1.406814267	-2.780617928
1.407853657	-2.79394946
1.408893046	-2.587671958
1.409932436	-2.662960883
1.410971826	-2.754361505
1.412011216	-3.142301922
1.413050606	-3.429253101
1.414089996	-3.542409833
1.415129386	-4.006640089
1.416168776	-3.843473767
1.417208166	-3.875363544
1.418247556	-3.934272696
1.419286946	-4.099539697
1.420326336	-4.411792827
1.421365726	-4.216676264
1.422405116	-4.545247577
1.423444505	-4.346090628
1.424483895	-4.172147179
1.425523285	-4.193592046
1.426562675	-4.196284419
1.427602065	-4.072733265
1.428641455	-3.700122526
1.429680845	-3.685092794
1.430720235	-3.606535797
1.431759625	-4.099948828
1.432799015	-4.265786728
1.433838405	-3.959650323
1.434877795	-3.67473309
1.435917185	-3.65982721
1.436956575	-3.668412508
1.437995964	-3.629005819
1.439035354	-3.690083363
1.440074744	-3.653301155
1.441114134	-3.787583481
1.442153524	-3.905029815
1.443192914	-3.78670262
1.444232304	-3.692106357
1.445271694	-3.058157249
1.446311084	-2.846539872
1.447350474	-2.912684169
1.448389864	-3.24854709
1.449429254	-3.145246331
1.450468644	-2.996643361
1.451508034	-2.77358923
1.452547423	-2.928259148
1.453586813	-2.530479488
1.454626203	-2.48872283
1.455665593	-2.34608546
1.456704983	-2.418393712
1.457744373	-2.330744237
1.458783763	-2.727098564
1.459823153	-2.937070778
1.460862543	-3.023460907
1.461901933	-2.432209613
1.462941323	-2.423797938
1.463980713	-2.486255435
1.465020103	-2.539718407
1.466059492	-2.548036969
1.467098882	-2.561537621
1.468138272	-2.795330294
1.469177662	-2.832762184
1.470217052	-2.81803654
1.471256442	-2.535074046
1.472295832	-2.955668957
1.473335222	-2.620495218
1.474374612	-2.331953127
1.475414002	-2.530565831
1.476453392	-2.035807724
1.477492782	-1.896456868
1.478532172	-1.888969229
1.479571562	-1.951566873
1.480610951	-1.567140873
1.481650341	-1.249969933
1.482689731	-1.21082377
1.483729121	-1.154430085
1.484768511	-1.457234414
1.485807901	-1.527608629
1.486847291	-1.271353958
1.487886681	-1.130319582
1.488926071	-1.682307052
1.489965461	-1.296672554
1.491004851	-0.759319293
1.492044241	-0.756089021
1.493083631	-0.770566248
1.494123021	-0.645058423
1.49516241	0.240212329
1.4962018	0.253664369
1.49724119	0.170966069
1.49828058	0.216497312
1.49931997	0.138475418
1.50035936	-0.424167463
1.50139875	0.60007327
1.50243814	0.74742916
1.50347753	0.494494777
1.50451692	0.348737481
1.50555631	0.429230266
1.5065957	1.054324612
1.50763509	1.244390388
1.50867448	0.990913406
1.509713869	1.429381429
1.510753259	1.254823657
1.511792649	1.813695541
1.512832039	2.052282019
1.513871429	2.265345698
1.514910819	2.311396227
1.515950209	2.491387304
1.516989599	2.837292588
1.518028989	3.20701483
1.519068379	3.268149776
1.520107769	3.232238548
1.521147159	3.147993575
1.522186549	3.08683172
1.523225938	3.103443891
1.524265328	3.234217034
1.525304718	3.187228196
1.526344108	3.566548198
1.527383498	3.565330726
1.528422888	3.632351741
1.529462278	3.678585874
1.530501668	3.700738941
1.531541058	3.90776549
1.532580448	3.819305274
1.533619838	3.871529368
1.534659228	4.378884772
1.535698618	4.369705235
1.536738008	4.539785239
1.537777397	4.547890207
1.538816787	4.642305286
1.539856177	4.283601684
1.540895567	4.220855
1.541934957	4.517446408
1.542974347	4.840078452
1.544013737	5.039430746
1.545053127	5.151434074
1.546092517	5.18287049
1.547131907	5.027453177
1.548171297	5.189370164
1.549210687	5.300006565
1.550250077	5.512198943
1.551289467	5.548039061
1.552328856	5.537631484
1.553368246	5.393556076
1.554407636	5.209305632
1.555447026	5.411574433
1.556486416	5.750949823
1.557525806	5.963549629
1.558565196	6.141046931
1.559604586	6.097181516
1.560643976	5.960211805
1.561683366	5.856512521
1.562722756	5.706176848
1.563762146	5.962689455
1.564801536	6.046261159
1.565840926	6.205038459
1.566880315	6.66351108
1.567919705	6.975465081
1.568959095	6.892795057
1.569998485	6.906966538
1.571037875	7.145589855
1.572077265	7.027974753
1.573116655	7.011966332
1.574156045	6.99104487
1.575195435	6.935552067
1.576234825	6.88627114
1.577274215	7.187466324
1.578313605	7.235745362
1.579352995	7.259339481
1.580392385	7.222761874
1.581431774	7.700438199
1.582471164	7.778272864
1.583510554	7.622602622
1.584549944	7.806399643
1.585589334	7.752960833
1.586628724	7.588709922
1.587668114	7.783419251
1.588707504	8.12390736
1.589746894	7.938895004
1.590786284	7.804609729
1.591825674	7.600638398
1.592865064	7.691772901
1.593904454	7.845018951
1.594943843	7.822387624
1.595983233	7.997712062
1.597022623	7.216268222
1.598062013	7.000322696
1.599101403	6.958974208
1.600140793	6.341495943
1.601180183	6.459752695
1.602219573	5.983891782
1.603258963	5.882574165
1.604298353	6.106901502
1.605337743	6.087990787
1.606377133	6.159300328
1.607416523	6.121902042
1.608455913	5.47627622
1.609495302	5.388462579
1.610534692	5.283469795
1.611574082	5.539010566
1.612613472	5.671423948
1.613652862	5.423329454
1.614692252	5.787364724
1.615731642	5.877200951
1.616771032	5.703547889
1.617810422	5.848740632
1.618849812	5.810829741
1.619889202	5.57151078
1.620928592	5.523499852
1.621967982	6.059149496
1.623007372	6.240671226
1.624046761	6.123565824
1.625086151	5.323882921
1.626125541	5.334465385
1.627164931	5.228590933
1.628204321	5.153995276
1.629243711	5.337209267
1.630283101	4.845977806
1.631322491	4.685299193
1.632361881	4.892606913
1.633401271	5.049584177
1.634440661	5.236760384
1.635480051	4.902830079
1.636519441	4.673180642
1.637558831	4.523672701
1.63859822	3.982764886
1.63963761	4.29231072
1.640677	4.339158425
1.64171639	4.33459124
1.64275578	4.668882303
1.64379517	4.658369116
1.64483456	4.698791956
1.64587395	4.664278997
1.64691334	3.690158532
1.64795273	3.775419012
1.64899212	3.853430691
1.65003151	3.979945567
1.6510709	4.044924402
1.652110289	4.445262578
1.653149679	4.287074083
1.654189069	3.881283803
1.655228459	3.63500111
1.656267849	3.699367098
1.657307239	3.616353251
1.658346629	3.358050675
1.659386019	3.59217215
1.660425409	3.562113233
1.661464799	3.391037552
1.662504189	3.401464914
1.663543579	3.286994699
1.664582969	3.311923151
1.665622359	3.150620314
1.666661748	2.935228216
1.667701138	2.844957331
1.668740528	2.698010886
1.669779918	2.67649333
1.670819308	2.769465703
1.671858698	2.299356207
1.672898088	2.491591205
1.673937478	2.395835723
1.674976868	2.323655368
1.676016258	1.972384517
1.677055648	1.906934558
1.678095038	1.977890151
1.679134428	2.327837925
1.680173818	1.756574886
1.681213207	1.991519553
1.682252597	2.104403071
1.683291987	2.280718029
1.684331377	2.379198508
1.685370767	1.911531301
1.686410157	1.630812768
1.687449547	1.719510388
1.688488937	1.646159301
1.689528327	1.953562045
1.690567717	2.133335218
1.691607107	2.008781729
1.692646497	1.559757032
1.693685887	1.748548555
1.694725277	1.544677759
1.695764666	1.451125808
1.696804056	1.503475026
1.697843446	1.700440975
1.698882836	1.562719477
1.699922226	1.429221614
1.700961616	1.402483269
1.702001006	1.059798178
1.703040396	0.926104782
1.704079786	1.073949645
1.705119176	0.560096009
1.706158566	1.018098836
1.707197956	0.690948011
1.708237346	0.617276155
1.709276735	0.953642269
1.710316125	1.107995494
1.711355515	0.99148946
1.712394905	1.073525767
1.713434295	1.091558123
1.714473685	0.814779485
1.715513075	0.448184748
1.716552465	0.093669779
1.717591855	-0.043023376
1.718631245	-0.198076183
1.719670635	-0.2447231
1.720710025	-0.14917899
1.721749415	-0.880243183
1.722788805	-0.740587448
1.723828194	-0.439790471
1.724867584	-0.219233732
1.725906974	-0.201481399
1.726946364	-0.630571623
1.727985754	-0.886837434
1.729025144	-1.074282219
1.730064534	-1.450039392
1.731103924	-1.162529134
1.732143314	-1.280910454
1.733182704	-1.418252636
1.734222094	-1.214346737
1.735261484	-1.509884976
1.736300874	-1.660116033
1.737340264	-1.790438995
1.738379653	-1.546440449
1.739419043	-1.548818524
1.740458433	-1.550835537
1.741497823	-1.787933564
1.742537213	-1.977177386
1.743576603	-1.57603139
1.744615993	-1.487548859
1.745655383	-1.478931072
1.746694773	-1.779472977
1.747734163	-1.855075355
1.748773553	-2.354504455
1.749812943	-2.669765767
1.750852333	-2.788291376
1.751891723	-2.572119417
1.752931112	-2.542221586
1.753970502	-2.523996338
1.755009892	-2.833156371
1.756049282	-2.723901448
1.757088672	-2.901285895
1.758128062	-2.833653333
1.759167452	-2.791024824
1.760206842	-2.574848987
1.761246232	-2.633829617
1.762285622	-2.652125446
1.763325012	-2.764712206
1.764364402	-2.603874505
1.765403792	-2.586515357
1.766443181	-2.733048781
1.767482571	-3.064070922
1.768521961	-2.616130805
1.769561351	-2.726389517
1.770600741	-2.662539441
1.771640131	-2.625313073
1.772679521	-2.463062885
1.773718911	-2.902337567
1.774758301	-3.162007113
1.775797691	-3.30639411
1.776837081	-3.512270028
1.777876471	-3.41931621
1.778915861	-3.310788143
1.779955251	-3.339971591
1.78099464	-3.021150635
1.78203403	-3.198413205
1.78307342	-3.107400847
1.78411281	-2.881287991
1.7851522	-2.960714583
1.78619159	-2.854665801
1.78723098	-2.753517648
1.78827037	-2.71881263
1.78930976	-2.715087089
1.79034915	-3.201682919
1.79138854	-3.314481733
1.79242793	-3.117101393
1.79346732	-3.558063445
1.79450671	-3.364010097
1.795546099	-3.348026402
1.796585489	-3.090946132
1.797624879	-3.229794736
1.798664269	-3.200100694
1.799703659	-3.356022181
1.800743049	-3.552113167
1.801782439	-4.076877499
1.802821829	-4.08063831
1.803861219	-4.406309403
1.804900609	-4.768112559
1.805939999	-4.58784573
1.806979389	-5.159605613
1.808018779	-5.376277511
1.809058169	-5.44561558
1.810097558	-5.524135599
1.811136948	-5.623532358
1.812176338	-5.740921789
1.813215728	-5.921953804
1.814255118	-6.307888005
1.815294508	-6.618442541
1.816333898	-6.676495076
1.817373288	-6.932088708
1.818412678	-6.772064629
1.819452068	-6.749067925
1.820491458	-6.93117051
1.821530848	-7.061199083
1.822570238	-6.834502733
1.823609627	-7.354790052
1.824649017	-7.224963458
1.825688407	-7.210719152
1.826727797	-7.003264363
1.827767187	-6.799929886
1.828806577	-6.859254664
1.829845967	-7.191691198
1.830885357	-6.924302974
1.831924747	-6.908794973
1.832964137	-6.891401959
1.834003527	-7.074583894
1.835042917	-7.223840839
1.836082307	-7.547343118
1.837121697	-7.472515929
1.838161086	-7.257179357
1.839200476	-7.352749066
1.840239866	-7.166504093
1.841279256	-7.120925993
1.842318646	-7.221559974
1.843358036	-7.000760648
1.844397426	-6.979496854
1.845436816	-6.767456901
1.846476206	-6.408754795
1.847515596	-6.750087886
1.848554986	-6.795760886
1.849594376	-6.788744829
1.850633766	-6.513941183
1.851673156	-6.475324
1.852712545	-6.778849477
1.853751935	-6.686733198
1.854791325	-6.318383893
1.855830715	-6.230045802
1.856870105	-6.167271522
1.857909495	-6.222327298
1.858948885	-6.161662959
1.859988275	-6.247712303
1.861027665	-6.163083878
1.862067055	-6.128109381
1.863106445	-6.002747913
1.864145835	-6.333900855
1.865185225	-6.457274418
1.866224615	-6.448836584
1.867264004	-6.250296229
1.868303394	-5.961659069
1.869342784	-6.169775302
1.870382174	-5.798122181
1.871421564	-5.546572706
1.872460954	-6.212310359
1.873500344	-5.699703065
1.874539734	-5.88669013
1.875579124	-6.07255786
1.876618514	-5.660496772
1.877657904	-5.582635447
1.878697294	-5.493383353
1.879736684	-5.54862485
1.880776073	-5.103527615
1.881815463	-5.000053597
1.882854853	-4.926791534
1.883894243	-4.772348567
1.884933633	-4.585844036
1.885973023	-4.221711073
1.887012413	-4.014853723
1.888051803	-3.939931113
1.889091193	-3.87342099
1.890130583	-3.710466335
1.891169973	-3.859859452
1.892209363	-3.782529048
1.893248753	-3.312982614
1.894288143	-3.179751467
1.895327532	-2.837274617
1.896366922	-2.723320173
1.897406312	-2.799576665
1.898445702	-2.671992708
1.899485092	-2.74393262
1.900524482	-2.670603032
1.901563872	-2.181717625
1.902603262	-2.590649489
1.903642652	-2.311026031
1.904682042	-2.276634497
1.905721432	-2.669067284
1.906760822	-2.490848578
1.907800212	-2.360610175
1.908839602	-2.333650576
1.909878991	-2.484418912
1.910918381	-2.603884158
1.911957771	-2.280126227
1.912997161	-2.160720549
1.914036551	-2.43385404
1.915075941	-2.240212627
1.916115331	-2.369526728
1.917154721	-2.472503189
1.918194111	-3.06725144
1.919233501	-2.860193901
1.920272891	-2.783226195
1.921312281	-2.804852396
1.922351671	-2.707480159
1.923391061	-2.4995873
1.92443045	-2.687848148
1.92546984	-2.698502889
1.92650923	-2.648749926
1.92754862	-2.776382241
1.92858801	-2.623626325
1.9296274	-2.610333867
1.93066679	-2.788792933
1.93170618	-2.941712543
1.93274557	-3.006261754
1.93378496	-2.808448935
1.93482435	-2.438753904
1.93586374	-2.375292439
1.93690313	-2.496559986
1.93794252	-2.470149109
1.938981909	-2.359098141
1.940021299	-2.177346127
1.941060689	-2.23573034
1.942100079	-2.144634596
1.943139469	-2.106714007
1.944178859	-1.829465791
1.945218249	-1.866765021
1.946257639	-1.850123879
1.947297029	-1.910752441
1.948336419	-1.171739861
1.949375809	-1.061421269
1.950415199	-0.950764487
1.951454589	-0.786179761
1.952493978	-0.713062846
1.953533368	-0.651353786
1.954572758	-0.809768211
1.955612148	-0.900744434
1.956651538	-0.822684373
1.957690928	-0.909369731
1.958730318	-0.97954781
1.959769708	-0.711355372
1.960809098	-1.437844279
1.961848488	-1.315678268
1.962887878	-1.295542535
1.963927268	-1.255061508
1.964966658	-1.425188632
1.966006048	-1.444085298
1.967045437	-1.453290675
1.968084827	-1.446222153
1.969124217	-1.43186411
1.970163607	-1.460230455
1.971202997	-1.506679939
1.972242387	-1.353364587
1.973281777	-1.620756873
1.974321167	-1.541391359
1.975360557	-1.391168591
1.976399947	-1.124761671
1.977439337	-1.061230564
1.978478727	-1.390874168
1.979518117	-1.326036788
1.980557507	-1.103142828
1.981596896	-0.681233985
1.982636286	-0.710932827
1.983675676	-0.346092411
1.984715066	-0.180703443
1.985754456	-0.026349396
1.986793846	0.069131322
1.987833236	0.302211369
1.988872626	0.501581439
1.989912016	0.608268336
1.990951406	0.570267905
1.991990796	0.93574332
1.993030186	0.93424636
1.994069576	0.5879445
1.995108966	0.402537217
1.996148355	0.603538737
1.997187745	0.75817765
1.998227135	0.611927618
1.999266525	0.747113591
2.000305915	1.209870714
2.001345305	1.256455362
2.002384695	1.119816665
2.003424085	0.755220527
2.004463475	0.700113862
2.005502865	0.766486394
2.006542255	1.242665081
2.007581645	1.192654181
2.008621035	1.139114654
2.009660424	1.033153335
2.010699814	0.98076007
2.011739204	0.779194535
2.012778594	0.642730191
2.013817984	0.676737432
2.014857374	0.996996272
2.015896764	0.9287452
2.016936154	0.741790726
2.017975544	0.660604607
2.019014934	0.975647479
2.020054324	1.094533868
2.021093714	1.209762821
2.022133104	1.219736613
2.023172494	0.906129201
2.024211883	0.960780086
2.025251273	0.717179793
2.026290663	0.766914284
2.027330053	0.858803113
2.028369443	0.157478442
2.029408833	0.027268359
2.030448223	-0.401902508
2.031487613	-0.931072403
2.032527003	-0.661188758
2.033566393	-0.897631572
2.034605783	-1.05656349
2.035645173	-1.300568261
2.036684563	-1.369061366
2.037723953	-1.129468178
2.038763342	-0.50069868
2.039802732	-1.160521099
2.040842122	-0.928221101
2.041881512	-0.77868001
2.042920902	-0.803223508
2.043960292	-0.827493726
2.044999682	-0.779804181
2.046039072	-0.876923352
2.047078462	-1.285958025
2.048117852	-1.612229752
2.049157242	-1.140732776
2.050196632	-0.933365349
2.051236022	-0.825033611
2.052275412	-0.991807777
2.053314801	-1.098086307
2.054354191	-1.165735352
2.055393581	-1.111546135
2.056432971	-1.309724374
2.057472361	-1.185312784
2.058511751	-1.35329326
2.059551141	-1.278100101
2.060590531	-1.160163598
2.061629921	-0.817121106
2.062669311	-0.703188333
2.063708701	-0.780719524
2.064748091	-0.918397717
2.065787481	-1.189585713
2.06682687	-1.509311035
2.06786626	-1.66654203
2.06890565	-2.010658002
2.06994504	-2.052329603
2.07098443	-1.881375135
2.07202382	-1.771110364
2.07306321	-2.128495578
2.0741026	-2.399548076
2.07514199	-2.322683403
2.07618138	-2.318013974
2.07722077	-2.424924343
2.07826016	-2.516651214
2.07929955	-2.482729979
2.08033894	-2.58689053
2.081378329	-2.483175734
2.082417719	-2.711663127
2.083457109	-2.480197157
2.084496499	-2.686645702
2.085535889	-2.332057599
2.086575279	-2.365762282
2.087614669	-2.346923466
2.088654059	-2.453169443
2.089693449	-2.061957917
2.090732839	-2.532507067
2.091772229	-2.379448756
2.092811619	-2.477449933
2.093851009	-2.148728543
2.094890399	-2.280540883
2.095929788	-2.273551636
2.096969178	-2.348589
2.098008568	-2.029228892
2.099047958	-2.225699158
2.100087348	-2.604315804
2.101126738	-2.658196787
2.102166128	-2.715738545
2.103205518	-2.787634919
2.104244908	-3.002544787
2.105284298	-2.991274212
2.106323688	-2.65579924
2.107363078	-3.123382223
2.108402468	-3.462925721
2.109441858	-3.430934429
2.110481247	-3.240846929
2.111520637	-3.216629406
2.112560027	-3.309837556
2.113599417	-3.396420228
2.114638807	-3.020604617
2.115678197	-2.877895148
2.116717587	-2.989825642
2.117756977	-2.988855715
2.118796367	-2.547453875
2.119835757	-2.801662012
2.120875147	-3.013309365
2.121914537	-3.067191393
2.122953927	-3.157594617
2.123993316	-3.297437661
2.125032706	-3.570840304
2.126072096	-3.660918465
2.127111486	-3.421183564
2.128150876	-3.536767367
2.129190266	-3.469785102
2.130229656	-3.412009634
2.131269046	-3.465825927
2.132308436	-3.753570318
2.133347826	-3.189768983
2.134387216	-3.13980965
2.135426606	-3.470937816
2.136465996	-3.812145141
2.137505386	-3.759004192
2.138544775	-3.242473135
2.139584165	-3.174483272
2.140623555	-3.585450939
2.141662945	-4.075044874
2.142702335	-4.200292744
2.143741725	-4.605947354
2.144781115	-4.350202508
2.145820505	-4.239137706
2.146859895	-3.941529302
2.147899285	-3.923147284
2.148938675	-3.804093501
2.149978065	-3.725734653
2.151017455	-3.686749686
2.152056845	-3.814803236
2.153096234	-3.709007459
2.154135624	-3.555157405
2.155175014	-3.47935311
2.156214404	-3.875597186
2.157253794	-3.85165502
2.158293184	-4.249117796
2.159332574	-4.303468183
2.160371964	-4.333622347
2.161411354	-4.775328385
2.162450744	-4.878034003
2.163490134	-4.671022158
2.164529524	-4.464532263
2.165568914	-4.730909071
2.166608304	-5.222745601
2.167647693	-5.27074081
2.168687083	-5.182425936
2.169726473	-5.568537091
2.170765863	-5.702056975
2.171805253	-6.115069833
2.172844643	-6.139086646
2.173884033	-6.191609356
2.174923423	-6.158838147
2.175962813	-6.113916781
2.177002203	-5.637057651
2.178041593	-5.757046477
2.179080983	-5.862422159
2.180120373	-6.065386339
2.181159762	-6.089919846
2.182199152	-6.316084169
2.183238542	-5.829422924
2.184277932	-5.849454484
2.185317322	-5.342564156
2.186356712	-5.283366944
2.187396102	-5.227759032
2.188435492	-5.738058077
2.189474882	-6.050097728
2.190514272	-5.839717365
2.191553662	-5.846795554
2.192593052	-6.009499711
2.193632442	-5.920059607
2.194671832	-6.311204367
2.195711221	-6.140404197
2.196750611	-5.75741522
2.197790001	-5.615605208
2.198829391	-5.868578652
2.199868781	-5.929953738
2.200908171	-5.975233023
2.201947561	-5.920933613
2.202986951	-5.664883631
2.204026341	-5.684568885
2.205065731	-5.329283786
2.206105121	-5.568905161
2.207144511	-5.185221019
2.208183901	-5.341274085
2.209223291	-5.414066052
2.21026268	-5.562270372
2.21130207	-5.678497857
2.21234146	-5.633412764
2.21338085	-5.627846066
2.21442024	-6.116313027
2.21545963	-5.912979546
2.21649902	-5.84008148
2.21753841	-5.975176159
2.2185778	-5.66016129
2.21961719	-5.387818326
2.22065658	-5.332411963
2.22169597	-4.913480883
2.22273536	-4.961672361
2.22377475	-4.754284178
2.224814139	-4.888040112
2.225853529	-5.099480818
2.226892919	-4.942853947
2.227932309	-4.816215875
2.228971699	-4.830742856
2.230011089	-4.537774076
2.231050479	-4.607134041
2.232089869	-4.73992529
2.233129259	-4.387857843
2.234168649	-4.446762659
2.235208039	-4.421495007
2.236247429	-4.648451947
2.237286819	-4.639574246
2.238326209	-4.65076561
2.239365598	-4.788671754
2.240404988	-4.314849746
2.241444378	-4.298387937
2.242483768	-4.365342737
2.243523158	-3.739234888
2.244562548	-3.728521719
2.245601938	-3.781380052
2.246641328	-3.662763798
2.247680718	-3.772174582
2.248720108	-3.38889101
2.249759498	-3.587248658
2.250798888	-3.597508104
2.251838278	-2.891875951
2.252877667	-2.868404931
2.253917057	-3.215852035
2.254956447	-3.036492211
2.255995837	-2.823527537
2.257035227	-2.534333039
2.258074617	-2.426080364
2.259114007	-2.611422474
2.260153397	-2.42034291
2.261192787	-2.372186562
2.262232177	-2.163851688
2.263271567	-1.769369883
2.264310957	-1.702551667
2.265350347	-1.439858252
2.266389737	-1.26762534
2.267429126	-1.186488664
2.268468516	-1.027525871
2.269507906	-0.862913354
2.270547296	-1.248049
2.271586686	-1.141983699
2.272626076	-1.236166778
2.273665466	-0.604826933
2.274704856	-0.729350104
2.275744246	-0.808592194
2.276783636	-0.671823525
2.277823026	-0.626133127
2.278862416	-0.176744231
2.279901806	0.468217968
2.280941196	0.558259112
2.281980585	0.262206497
2.283019975	0.156943317
2.284059365	0.225098858
2.285098755	0.738736021
2.286138145	0.571170528
2.287177535	0.713636905
2.288216925	1.227481396
2.289256315	1.318336597
2.290295705	1.548566935
2.291335095	1.513356286
2.292374485	1.538535127
2.293413875	1.960416517
2.294453265	2.125071285
2.295492655	2.333954567
2.296532044	2.463175503
2.297571434	2.31329772
2.298610824	2.528954761
2.299650214	2.566658233
2.300689604	2.478935428
2.301728994	2.652098986
2.302768384	2.760992767
2.303807774	3.24429816
2.304847164	3.649824976
2.305886554	3.569756781
2.306925944	3.446005747
2.307965334	3.493553267
2.309004724	3.34779623
2.310044113	3.464793556
2.311083503	3.759260088
2.312122893	4.18626676
2.313162283	4.439873836
2.314201673	4.448220421
2.315241063	4.51536297
2.316280453	4.409036129
2.317319843	4.409721247
2.318359233	5.097293472
2.319398623	5.063091518
2.320438013	5.385413632
2.321477403	5.364477689
2.322516793	5.480570975
2.323556183	5.762021746
2.324595572	5.234149711
