X(mm)	Z(mm)
2.639007277999999790e+00	-1.069217688012588985e+00
2.639526308000000210e+00	-1.060923562558511168e+00
2.640045338000000186e+00	-1.052703958612555946e+00
2.640564368000000162e+00	-1.044555066936028398e+00
2.641083398000000138e+00	-1.036473232805312339e+00
2.641602427000000031e+00	-1.028454961289996250e+00
2.642121457000000007e+00	-1.020496921774514121e+00
2.642640486999999982e+00	-1.012595951722197185e+00
2.643159516999999958e+00	-1.004749059683452073e+00
2.643678546999999934e+00	-9.969534275525981926e-01
2.644197576999999910e+00	-9.892064120806811633e-01
2.644716606999999886e+00	-9.815055456543689827e-01
2.645235635999999779e+00	-9.738485363537858763e-01
2.645754666000000199e+00	-9.662332673048862342e-01
2.646273696000000175e+00	-9.586577953446829836e-01
2.646792726000000151e+00	-9.511203490203071764e-01
2.647311756000000127e+00	-9.436193259454545013e-01
2.647830786000000103e+00	-9.361532895402204790e-01
2.648349816000000079e+00	-9.287209651825931722e-01
2.648868844999999972e+00	-9.213212358019099435e-01
2.649387874999999948e+00	-9.139531369463793631e-01
2.649906904999999924e+00	-9.066158513582919243e-01
2.650425934999999900e+00	-8.993087030918032188e-01
2.650944964999999875e+00	-8.920311512091944062e-01
2.651463994999999851e+00	-8.847827830923256087e-01
2.651983024000000189e+00	-8.775633074065931627e-01
2.652502054000000165e+00	-8.703725467551098882e-01
2.653021084000000140e+00	-8.632104300610295988e-01
2.653540114000000116e+00	-8.560769847159307444e-01
2.654059144000000092e+00	-8.489723285319528134e-01
2.654578174000000068e+00	-8.418966615349410265e-01
2.655097204000000044e+00	-8.348502576352151427e-01
2.655616232999999937e+00	-8.278334562117469764e-01
2.656135262999999913e+00	-8.208466536445293560e-01
2.656654292999999889e+00	-8.138902948287661809e-01
2.657173322999999865e+00	-8.069648647032335864e-01
2.657692352999999841e+00	-8.000708798237727848e-01
2.658211382999999817e+00	-7.932088800113933358e-01
2.658730412999999793e+00	-7.863794201029116193e-01
2.659249442000000130e+00	-7.795830618304404602e-01
2.659768472000000106e+00	-7.728203658544010590e-01
2.660287502000000082e+00	-7.660918839730653795e-01
2.660806532000000058e+00	-7.593981515299754737e-01
2.661325562000000033e+00	-7.527396800389398734e-01
2.661844592000000009e+00	-7.461169500446792613e-01
2.662363620999999902e+00	-7.395304042355953511e-01
2.662882650999999878e+00	-7.329804408235959245e-01
2.663401680999999854e+00	-7.264674072044265962e-01
2.663920710999999830e+00	-7.199915939105701046e-01
2.664439740999999806e+00	-7.135532288674685253e-01
2.664958770999999782e+00	-7.071524719626237632e-01
2.665477801000000202e+00	-7.007894099360210127e-01
2.665996830000000095e+00	-6.944640515993222296e-01
2.666515860000000071e+00	-6.881763233903870347e-01
2.667034890000000047e+00	-6.819260652689139723e-01
2.667553920000000023e+00	-6.757130269583518922e-01
2.668072949999999999e+00	-6.695368645387025364e-01
2.668591979999999975e+00	-6.633971373944093086e-01
2.669111009999999951e+00	-6.572933055211894748e-01
2.669630038999999844e+00	-6.512247271953841565e-01
2.670149068999999820e+00	-6.451906570091604509e-01
2.670668098999999795e+00	-6.391902442746811852e-01
2.671187129000000215e+00	-6.332225318001446501e-01
2.671706159000000191e+00	-6.272864550403806083e-01
2.672225189000000167e+00	-6.213808416244681609e-01
2.672744218000000060e+00	-6.155044112625978059e-01
2.673263248000000036e+00	-6.096557760341335674e-01
2.673782278000000012e+00	-6.038334410585264322e-01
2.674301307999999988e+00	-5.980358055503910419e-01
2.674820337999999964e+00	-5.922611642596695702e-01
2.675339367999999940e+00	-5.865077092973753903e-01
2.675858397999999916e+00	-5.807735323469337407e-01
2.676377426999999809e+00	-5.750566272606109086e-01
2.676896456999999785e+00	-5.693548930399615626e-01
2.677415487000000205e+00	-5.636661371986171343e-01
2.677934517000000181e+00	-5.579880795051044284e-01
2.678453547000000157e+00	-5.523183561027231736e-01
2.678972577000000133e+00	-5.466545240028263253e-01
2.679491607000000108e+00	-5.409940659471336177e-01
2.680010636000000002e+00	-5.353343956339563503e-01
2.680529665999999978e+00	-5.296728633024063715e-01
2.681048695999999953e+00	-5.240067616677969164e-01
2.681567725999999929e+00	-5.183333322005166943e-01
2.682086755999999905e+00	-5.126497717396659715e-01
2.682605785999999881e+00	-5.069532394316796919e-01
2.683124815999999857e+00	-5.012408639830200352e-01
2.683643845000000194e+00	-4.955097512147970673e-01
2.684162875000000170e+00	-4.897569919058700760e-01
2.684681905000000146e+00	-4.839796699095981203e-01
2.685200935000000122e+00	-4.781748705279638134e-01
2.685719965000000098e+00	-4.723396891252937824e-01
2.686238995000000074e+00	-4.664712399622775729e-01
2.686758023999999967e+00	-4.605666652294623242e-01
2.687277053999999943e+00	-4.546231442579006243e-01
2.687796083999999919e+00	-4.486379028831641858e-01
2.688315113999999895e+00	-4.426082229375217225e-01
2.688834143999999871e+00	-4.365314518437186098e-01
2.689353173999999846e+00	-4.304050122824995550e-01
2.689872203999999822e+00	-4.242264119047968740e-01
2.690391233000000160e+00	-4.179932530583908012e-01
2.690910263000000135e+00	-4.117032424978650518e-01
2.691429293000000111e+00	-4.053542010458469624e-01
2.691948323000000087e+00	-3.989440731728562950e-01
2.692467353000000063e+00	-3.924709364625973973e-01
2.692986383000000039e+00	-3.859330109292158917e-01
2.693505413000000015e+00	-3.793286681529082216e-01
2.694024441999999908e+00	-3.726564402003221810e-01
2.694543471999999884e+00	-3.659150282964241385e-01
2.695062501999999860e+00	-3.591033112149271678e-01
2.695581531999999836e+00	-3.522203533549637666e-01
2.696100561999999812e+00	-3.452654124724179319e-01
2.696619591999999788e+00	-3.382379470351689066e-01
2.697138621000000125e+00	-3.311376231724104113e-01
2.697657651000000101e+00	-3.239643211891699015e-01
2.698176681000000077e+00	-3.167181416181489295e-01
2.698695711000000053e+00	-3.093994107820471906e-01
2.699214741000000028e+00	-3.020086858406408337e-01
2.699733771000000004e+00	-2.945467592980803295e-01
2.700252800999999980e+00	-2.870146629471713728e-01
2.700771829999999873e+00	-2.794136712288103341e-01
2.701290859999999849e+00	-2.717453039862691155e-01
2.701809889999999825e+00	-2.640113285956602884e-01
2.702328919999999801e+00	-2.562137614556696530e-01
2.702847950000000221e+00	-2.483548688215293787e-01
2.703366980000000197e+00	-2.404371669702244918e-01
2.703886010000000173e+00	-2.324634216860788638e-01
2.704405039000000066e+00	-2.244366470581407869e-01
2.704924069000000042e+00	-2.163601035831597408e-01
2.705443099000000018e+00	-2.082372955703871154e-01
2.705962128999999994e+00	-2.000719678469117246e-01
2.706481158999999970e+00	-1.918681017647394516e-01
2.707000188999999946e+00	-1.836299105133245013e-01
2.707519218999999921e+00	-1.753618337437521102e-01
2.708038247999999815e+00	-1.670685315132530990e-01
2.708557277999999791e+00	-1.587548775611931362e-01
2.709076308000000211e+00	-1.504259519301126558e-01
2.709595338000000186e+00	-1.420870329477801064e-01
2.710114368000000162e+00	-1.337435885885427111e-01
2.710633398000000138e+00	-1.254012672344991808e-01
2.711152427000000031e+00	-1.170658878591643859e-01
2.711671457000000007e+00	-1.087434296583371790e-01
2.712190486999999983e+00	-1.004400211548139715e-01
2.712709516999999959e+00	-9.216192880540613475e-02
2.713228546999999935e+00	-8.391554514041120461e-02
2.713747576999999911e+00	-7.570737646725307635e-02
2.714266606999999887e+00	-6.754403017144662569e-02
2.714785635999999780e+00	-5.943220164935920924e-02
2.715304666000000200e+00	-5.137866090844619288e-02
2.715823696000000176e+00	-4.339023887174325855e-02
2.716342726000000152e+00	-3.547381342442121333e-02
2.716861756000000128e+00	-2.763629524116495775e-02
2.717380786000000104e+00	-1.988461343403707254e-02
2.717899816000000079e+00	-1.222570106132598276e-02
2.718418844999999973e+00	-4.666480538641477535e-03
2.718937874999999948e+00	2.786151005817971704e-03
2.719456904999999924e+00	1.012533638936748658e-02
2.719975934999999900e+00	1.734427300346578701e-02
2.720494964999999876e+00	2.443622736981635943e-02
2.721013994999999852e+00	3.139454958085040326e-02
2.721533024000000189e+00	3.821268758166025681e-02
2.722052054000000165e+00	4.488420125080627016e-02
2.722571084000000141e+00	5.140277623797347151e-02
2.723090114000000117e+00	5.776223751720974131e-02
2.723609144000000093e+00	6.395656261543865295e-02
2.724128174000000069e+00	6.997989447711276678e-02
2.724647204000000045e+00	7.582655392726145305e-02
2.725166232999999938e+00	8.149105169679317362e-02
2.725685262999999914e+00	8.696809997573522188e-02
2.726204292999999890e+00	9.225262346213006226e-02
2.726723322999999866e+00	9.733976987655210134e-02
2.727242352999999842e+00	1.022249199146536419e-01
2.727761382999999817e+00	1.069036966127809435e-01
2.728280412999999793e+00	1.113719741044979922e-01
2.728799442000000131e+00	1.156258857487885011e-01
2.729318472000000106e+00	1.196618316137362664e-01
2.729837502000000082e+00	1.234764853025731718e-01
2.730356532000000058e+00	1.270668001120930923e-01
2.730875562000000034e+00	1.304300145165222524e-01
2.731394592000000010e+00	1.335636569729740930e-01
2.731913620999999903e+00	1.364655500475561167e-01
2.732432650999999879e+00	1.391338138639962585e-01
2.732951680999999855e+00	1.415668688792760532e-01
2.733470710999999831e+00	1.437634379931719553e-01
2.733989740999999807e+00	1.457225480007967588e-01
2.734508770999999783e+00	1.474435303991984691e-01
2.735027801000000203e+00	1.489260215608217697e-01
2.735546830000000096e+00	1.501699622881794982e-01
2.736065860000000072e+00	1.511755967654311028e-01
2.736584890000000048e+00	1.519434709237309777e-01
2.737103920000000024e+00	1.524744302382070871e-01
2.737622949999999999e+00	1.527696169752787436e-01
2.738141979999999975e+00	1.528304669097470536e-01
2.738661009999999951e+00	1.526587055317168429e-01
2.739180038999999844e+00	1.522563437639621597e-01
2.739699068999999820e+00	1.516256732108472172e-01
2.740218098999999796e+00	1.507692609603770439e-01
2.740737129000000216e+00	1.496899439613846028e-01
2.741256159000000192e+00	1.483908229982651705e-01
2.741775189000000168e+00	1.468752562860433097e-01
2.742294219000000144e+00	1.451468527088939919e-01
2.742813248000000037e+00	1.432094647255307829e-01
2.743332278000000013e+00	1.410671809651123099e-01
2.743851307999999989e+00	1.387243185374983090e-01
2.744370337999999965e+00	1.361854150818072040e-01
2.744889367999999941e+00	1.334552205772916444e-01
2.745408397999999917e+00	1.305386889405681372e-01
2.745927426999999810e+00	1.274409694332304110e-01
2.746446456999999786e+00	1.241673979038645237e-01
2.746965487000000206e+00	1.207234878884875795e-01
2.747484517000000181e+00	1.171149215934658566e-01
2.748003547000000157e+00	1.133475407850415562e-01
2.748522577000000133e+00	1.094273376097074368e-01
2.749041607000000109e+00	1.053604453698088611e-01
2.749560636000000002e+00	1.011531292789090847e-01
2.750079665999999978e+00	9.681177722161374288e-02
2.750598695999999954e+00	9.234289054269778640e-02
2.751117725999999930e+00	8.775307489049422038e-02
2.751636755999999906e+00	8.304903113956629834e-02
2.752155785999999882e+00	7.823754641766562934e-02
2.752674815999999858e+00	7.332548526184977378e-02
2.753193845000000195e+00	6.831978092836421546e-02
2.753712875000000171e+00	6.322742688046746606e-02
2.754231905000000147e+00	5.805546847777998815e-02
2.754750935000000123e+00	5.281099488996575386e-02
2.755269965000000099e+00	4.750113125660954810e-02
2.755788995000000074e+00	4.213303111403592094e-02
2.756308023999999968e+00	3.671386910852546259e-02
2.756827053999999944e+00	3.125083401391785809e-02
2.757346083999999919e+00	2.575112206995006786e-02
2.757865113999999895e+00	2.022193065587365307e-02
2.758384143999999871e+00	1.467045231195616278e-02
2.758903173999999847e+00	9.103869119432865184e-03
2.759422203999999823e+00	3.529347447374521062e-03
2.759941233000000160e+00	-2.045966927197204622e-03
2.760460263000000136e+00	-7.614953321762589489e-03
2.760979293000000112e+00	-1.317052027128973180e-02
2.761498323000000088e+00	-1.870560927186137867e-02
2.762017353000000064e+00	-2.421319814718354835e-02
2.762536383000000040e+00	-2.968630404233679396e-02
2.763055413000000016e+00	-3.511798605123973155e-02
2.763574441999999909e+00	-4.050134748639840077e-02
2.764093471999999885e+00	-4.582953780162365293e-02
2.764612501999999861e+00	-5.109575418051754553e-02
2.765131531999999837e+00	-5.629324280565772137e-02
2.765650561999999812e+00	-6.141529982553717293e-02
2.766169591999999788e+00	-6.645527203843194786e-02
2.766688622000000208e+00	-7.140655731445318122e-02
2.767207651000000102e+00	-7.626260477906868229e-02
2.767726681000000077e+00	-8.101691478332040397e-02
2.768245711000000053e+00	-8.566303868777623565e-02
2.768764741000000029e+00	-9.019457848889191054e-02
2.769283771000000005e+00	-9.460518631787627475e-02
2.769802800999999981e+00	-9.888856384331021210e-02
2.770321829999999874e+00	-1.030384616096394340e-01
2.770840859999999850e+00	-1.070486783442274881e-01
2.771359889999999826e+00	-1.109130602659130077e-01
2.771878919999999802e+00	-1.146255004279644468e-01
2.772397950000000222e+00	-1.181799381279721728e-01
2.772916980000000198e+00	-1.215703584165710310e-01
2.773436010000000174e+00	-1.247907917359659946e-01
2.773955039000000067e+00	-1.278353137180665011e-01
2.774474069000000043e+00	-1.306980451706660218e-01
2.774993099000000019e+00	-1.333731522785810419e-01
2.775512128999999995e+00	-1.358548470450360590e-01
2.776031158999999970e+00	-1.381373879968777474e-01
2.776550188999999946e+00	-1.402150811754378501e-01
2.777069218999999922e+00	-1.420822814330384154e-01
2.777588247999999815e+00	-1.437333940532403986e-01
2.778107277999999791e+00	-1.451628767109683638e-01
2.778626308000000211e+00	-1.463652417865979882e-01
2.779145338000000187e+00	-1.473350590459714393e-01
2.779664368000000163e+00	-1.480669586961143314e-01
2.780183398000000139e+00	-1.485556348241759139e-01
2.780702427000000032e+00	-1.487958492248120657e-01
2.781221457000000008e+00	-1.487824356188850727e-01
2.781740486999999984e+00	-1.485103042639762672e-01
2.782259516999999960e+00	-1.479744469548072983e-01
2.782778546999999936e+00	-1.471699424092626218e-01
2.783297576999999912e+00	-1.460919620333205327e-01
2.783816606999999888e+00	-1.447357760558617423e-01
2.784335635999999781e+00	-1.430967600220514058e-01
2.784854666000000201e+00	-1.411704016317952837e-01
2.785373696000000177e+00	-1.389523079076491197e-01
2.785892726000000152e+00	-1.364382126744968782e-01
2.786411756000000128e+00	-1.336239843312900522e-01
2.786930786000000104e+00	-1.305056338931447901e-01
2.787449816000000080e+00	-1.270793232801293304e-01
2.787968844999999973e+00	-1.233413738271511156e-01
2.788487874999999949e+00	-1.192882749874898396e-01
2.789006904999999925e+00	-1.149166932007346098e-01
2.789525934999999901e+00	-1.102234808941900956e-01
2.790044964999999877e+00	-1.052056855852302325e-01
2.790563994999999853e+00	-9.986055905061241855e-02
2.791083024000000190e+00	-9.418556652742729463e-02
2.791602054000000166e+00	-8.817839590915735326e-02
2.792121084000000142e+00	-8.183696689925908097e-02
2.792640114000000118e+00	-7.515944008378068475e-02
2.793159144000000094e+00	-6.814422588379107082e-02
2.793678174000000070e+00	-6.078999334784043751e-02
2.794197204000000045e+00	-5.309567874430719259e-02
2.794716232999999939e+00	-4.506049391331968385e-02
2.795235262999999915e+00	-3.668393433797900033e-02
2.795754292999999890e+00	-2.796578689485291341e-02
2.796273322999999866e+00	-1.890613724416066732e-02
2.796792352999999842e+00	-9.505376820721837122e-03
2.797311382999999818e+00	2.357906123997135042e-04
2.797830412999999794e+00	1.031634288456033215e-02
2.798349442000000131e+00	2.073493384823134680e-02
2.798868472000000107e+00	3.148988835394148089e-02
2.799387502000000083e+00	4.257919780195512649e-02
2.799906532000000059e+00	5.400051630122660457e-02
2.800425562000000035e+00	6.575115746401581640e-02
2.800944592000000011e+00	7.782809186220615572e-02
2.801463621999999987e+00	9.022794516885175586e-02
2.801982650999999880e+00	1.029469970058183581e-01
2.802501680999999856e+00	1.159811805155895048e-01
2.803020710999999832e+00	1.293260826724072776e-01
2.803539740999999808e+00	1.429769453449254435e-01
2.804058770999999783e+00	1.569286671194995986e-01
2.804577801000000203e+00	1.711758058901569624e-01
2.805096830000000097e+00	1.857125822182170982e-01
2.805615860000000072e+00	2.005328834615091871e-01
2.806134890000000048e+00	2.156302686701811744e-01
2.806653920000000024e+00	2.309979742432345384e-01
2.807172950000000000e+00	2.466289203371537231e-01
2.807691979999999976e+00	2.625157180153270264e-01
2.808211009999999952e+00	2.786506771243699165e-01
2.808730038999999845e+00	2.950258148809555281e-01
2.809249068999999821e+00	3.116328651503267877e-01
2.809768098999999797e+00	3.284632883953070293e-01
2.810287129000000217e+00	3.455082822723445912e-01
2.810806159000000193e+00	3.627587928489121039e-01
2.811325189000000169e+00	3.802055264144373337e-01
2.811844219000000145e+00	3.978389618548729967e-01
2.812363248000000038e+00	4.156493635590230995e-01
2.812882278000000014e+00	4.336267948228496039e-01
2.813401307999999990e+00	4.517611317161972506e-01
2.813920337999999965e+00	4.700420773747022163e-01
2.814439367999999941e+00	4.884591766781076760e-01
2.814958397999999917e+00	5.070018312747921474e-01
2.815477426999999810e+00	5.256593149110334595e-01
2.815996456999999786e+00	5.444207890223902169e-01
2.816515487000000206e+00	5.632753185435805943e-01
2.817034517000000182e+00	5.822118878923765450e-01
2.817553547000000158e+00	6.012194170823124129e-01
2.818072577000000134e+00	6.202867779184336738e-01
2.818591607000000110e+00	6.394028102298856542e-01
2.819110636000000003e+00	6.585563380928703969e-01
2.819629665999999979e+00	6.777361859973956015e-01
2.820148695999999955e+00	6.969311949113091709e-01
2.820667725999999931e+00	7.161302381953584817e-01
2.821186755999999907e+00	7.353222373234340470e-01
2.821705785999999883e+00	7.544961773627504309e-01
2.822224815999999858e+00	7.736411221694619034e-01
2.822743845000000196e+00	7.927462292561093804e-01
2.823262875000000172e+00	8.118007642883298125e-01
2.823781905000000148e+00	8.307941151694382409e-01
2.824300935000000123e+00	8.497158056728272291e-01
2.824819965000000099e+00	8.685555085836337286e-01
2.825338995000000075e+00	8.873030583128000970e-01
2.825858025000000051e+00	9.059484629485181628e-01
2.826377053999999944e+00	9.244819157120642839e-01
2.826896083999999920e+00	9.428938057872123801e-01
2.827415113999999896e+00	9.611747284947448344e-01
2.827934143999999872e+00	9.793154947860616133e-01
2.828453173999999848e+00	9.973071400325098645e-01
2.828972203999999824e+00	1.015140932089801495e+00
2.829491233000000161e+00	1.032808378619732625e+00
2.830010263000000137e+00	1.050301233654361122e+00
2.830529293000000113e+00	1.067611503390807570e+00
2.831048323000000089e+00	1.084731451207936681e+00
2.831567353000000065e+00	1.101653601899330148e+00
2.832086383000000041e+00	1.118370745120208509e+00
2.832605413000000016e+00	1.134875938049268118e+00
2.833124441999999910e+00	1.151162507269759105e+00
2.833643471999999885e+00	1.167224049877515046e+00
2.834162501999999861e+00	1.183054433827023466e+00
2.834681531999999837e+00	1.198647797529927450e+00
2.835200561999999813e+00	1.213998548723570492e+00
2.835719591999999789e+00	1.229101362630277361e+00
2.836238622000000209e+00	1.243951179430990983e+00
2.836757651000000102e+00	1.258543201079639129e+00
2.837276681000000078e+00	1.272872887487183968e+00
2.837795711000000054e+00	1.286935952106699643e+00
2.838314741000000030e+00	1.300728356953023246e+00
2.838833771000000006e+00	1.314246307092513000e+00
2.839352800999999982e+00	1.327486244640227131e+00
2.839871829999999875e+00	1.340444842303365913e+00
2.840390859999999851e+00	1.353118996511102123e+00
2.840909889999999827e+00	1.365505820171951656e+00
2.841428919999999803e+00	1.377602635100611206e+00
2.841947949999999778e+00	1.389406964156717716e+00
2.842466980000000198e+00	1.400916523138274528e+00
2.842986010000000174e+00	1.412129212472537976e+00
2.843505039000000068e+00	1.423043108746975038e+00
2.844024069000000043e+00	1.433656456122486045e+00
2.844543099000000019e+00	1.443967657670448990e+00
2.845062128999999995e+00	1.453975266674313316e+00
2.845581158999999971e+00	1.463677977935491148e+00
2.846100188999999947e+00	1.473074619122199946e+00
2.846619218999999923e+00	1.482164142198741486e+00
2.847138247999999816e+00	1.490945614971470157e+00
2.847657277999999792e+00	1.499418212786431948e+00
2.848176308000000212e+00	1.507581210412319628e+00
2.848695338000000188e+00	1.515433974141000339e+00
2.849214368000000164e+00	1.522975954136406740e+00
2.849733398000000140e+00	1.530206677061035636e+00
2.850252427000000033e+00	1.537125739007656255e+00
2.850771457000000009e+00	1.543732798762094793e+00
2.851290486999999985e+00	1.550027571421145112e+00
2.851809516999999961e+00	1.556009822387726560e+00
2.852328546999999936e+00	1.561679361763391283e+00
2.852847576999999912e+00	1.567036039156163296e+00
2.853366606999999888e+00	1.572079738919482272e+00
2.853885635999999781e+00	1.576810375835715927e+00
2.854404666000000201e+00	1.581227891255300388e+00
2.854923696000000177e+00	1.585332249700105445e+00
2.855442726000000153e+00	1.589123435937082496e+00
2.855961756000000129e+00	1.592601452525691075e+00
2.856480786000000105e+00	1.595766317840011661e+00
2.856999816000000081e+00	1.598618064563870123e+00
2.857518844999999974e+00	1.601156738654730516e+00
2.858037874999999950e+00	1.603382398769577888e+00
2.858556904999999926e+00	1.605295116143492962e+00
2.859075934999999902e+00	1.606894974909164331e+00
2.859594964999999878e+00	1.608182072843168831e+00
2.860113994999999854e+00	1.609156522522523725e+00
2.860633024999999829e+00	1.609818452872776806e+00
2.861152054000000167e+00	1.610168011086799078e+00
2.861671084000000143e+00	1.610205364891471813e+00
2.862190114000000118e+00	1.609930705137655460e+00
2.862709144000000094e+00	1.609344248687216483e+00
2.863228174000000070e+00	1.608446241569500446e+00
2.863747204000000046e+00	1.607236962378491674e+00
2.864266232999999939e+00	1.605716725881043638e+00
2.864785262999999915e+00	1.603885886805977989e+00
2.865304292999999891e+00	1.601744843783565075e+00
2.865823322999999867e+00	1.599294043404861254e+00
2.866342352999999843e+00	1.596533984370579695e+00
2.866861382999999819e+00	1.593465221699579049e+00
2.867380412999999795e+00	1.590088370967638332e+00
2.867899442000000132e+00	1.586404112547922685e+00
2.868418472000000108e+00	1.582413195825407071e+00
2.868937502000000084e+00	1.578116443358513754e+00
2.869456532000000060e+00	1.573514754962312523e+00
2.869975562000000036e+00	1.568609111688817892e+00
2.870494592000000011e+00	1.563400579681185620e+00
2.871013621999999987e+00	1.557890313879934041e+00
2.871532650999999881e+00	1.552079561560659959e+00
2.872051680999999856e+00	1.545969665684081118e+00
2.872570710999999832e+00	1.539562068040573273e+00
2.873089740999999808e+00	1.532858312172713067e+00
2.873608770999999784e+00	1.525860046060664832e+00
2.874127801000000204e+00	1.518569024556591929e+00
2.874646830000000097e+00	1.510987111555655682e+00
2.875165860000000073e+00	1.503116281892608930e+00
2.875684890000000049e+00	1.494958622954509986e+00
2.876203920000000025e+00	1.486516336001688199e+00
2.876722950000000001e+00	1.477791737190814914e+00
2.877241979999999977e+00	1.468787258295752851e+00
2.877761009999999953e+00	1.459505447123754518e+00
2.878280038999999846e+00	1.449948967626547125e+00
2.878799068999999822e+00	1.440120599707827242e+00
2.879318098999999798e+00	1.430023238730661284e+00
2.879837129000000218e+00	1.419659894730226801e+00
2.880356159000000194e+00	1.409033691339208971e+00
2.880875189000000169e+00	1.398147864434963861e+00
2.881394219000000145e+00	1.387005760519259612e+00
2.881913248000000038e+00	1.375610834843042918e+00
2.882432278000000014e+00	1.363966649290214495e+00
2.882951307999999990e+00	1.352076870035854528e+00
2.883470337999999966e+00	1.339945264995711094e+00
2.883989367999999942e+00	1.327575701085033755e+00
2.884508397999999918e+00	1.314972141305982500e+00
2.885027427999999894e+00	1.302138641683858511e+00
2.885546456999999787e+00	1.289079348073268294e+00
2.886065487000000207e+00	1.275798492856030641e+00
2.886584517000000183e+00	1.262300391553143220e+00
2.887103547000000159e+00	1.248589439373452237e+00
2.887622577000000135e+00	1.234670107721821841e+00
2.888141607000000111e+00	1.220546940689563931e+00
2.888660636000000004e+00	1.206224551549699209e+00
2.889179665999999980e+00	1.191707619279271047e+00
2.889698695999999956e+00	1.177000885130426555e+00
2.890217725999999931e+00	1.162109149271304709e+00
2.890736755999999907e+00	1.147037267516945791e+00
2.891255785999999883e+00	1.131790148169462107e+00
2.891774815999999859e+00	1.116372748985579477e+00
2.892293845000000196e+00	1.100790074288376941e+00
2.892812875000000172e+00	1.085047172238615021e+00
2.893331905000000148e+00	1.069149132279452852e+00
2.893850935000000124e+00	1.053101082766598529e+00
2.894369965000000100e+00	1.036908188794070540e+00
2.894888995000000076e+00	1.020575650223767505e+00
2.895408025000000052e+00	1.004108699924994852e+00
2.895927053999999945e+00	9.875126022280158455e-01
2.896446083999999921e+00	9.707926515936158296e-01
2.896965113999999897e+00	9.539541714986068399e-01
2.897484143999999873e+00	9.370025135351959245e-01
2.898003173999999849e+00	9.199430567201875020e-01
2.898522203999999824e+00	9.027812070081115969e-01
2.899041233000000162e+00	8.855223970005705603e-01
2.899560263000000138e+00	8.681720858424041287e-01
2.900079293000000114e+00	8.507357592936679591e-01
2.900598323000000089e+00	8.332189299649187531e-01
2.901117353000000065e+00	8.156271377018957658e-01
2.901636383000000041e+00	7.979659501043659953e-01
2.902155413000000017e+00	7.802409631626560094e-01
2.902674441999999910e+00	7.624578019942256368e-01
2.903193471999999886e+00	7.446221216615326322e-01
2.903712501999999862e+00	7.267396080514000323e-01
2.904231531999999838e+00	7.088159787951329172e-01
2.904750561999999814e+00	6.908569842077331158e-01
2.905269591999999790e+00	6.728684082237395003e-01
2.905788622000000210e+00	6.548560693064880978e-01
2.906307651000000103e+00	6.368258213069460938e-01
2.906826681000000079e+00	6.187835542477293505e-01
2.907345711000000055e+00	6.007351950074806268e-01
2.907864741000000031e+00	5.826867078804749411e-01
2.908383771000000007e+00	5.646440949861273317e-01
2.908902800999999982e+00	5.466133965030292030e-01
2.909421829999999876e+00	5.286006907022228196e-01
2.909940859999999851e+00	5.106120937546388960e-01
2.910459889999999827e+00	4.926537592879668415e-01
2.910978919999999803e+00	4.747318776686935138e-01
2.911497949999999779e+00	4.568526749856389180e-01
2.912016980000000199e+00	4.390224117120234415e-01
2.912536010000000175e+00	4.212473810239340533e-01
2.913055039000000068e+00	4.035339067540110181e-01
2.913574069000000044e+00	3.858883409602558712e-01
2.914093099000000020e+00	3.683170610910642684e-01
2.914612128999999996e+00	3.508264667289180405e-01
2.915131158999999972e+00	3.334229758966422152e-01
2.915650188999999948e+00	3.161130209117522516e-01
2.916169218999999924e+00	2.989030437761872050e-01
2.916688247999999817e+00	2.817994910906548300e-01
2.917207277999999793e+00	2.648088084849042345e-01
2.917726308000000213e+00	2.479374345574941740e-01
2.918245338000000189e+00	2.311917943210368420e-01
2.918764368000000164e+00	2.145782921514657327e-01
2.919283398000000140e+00	1.981033042425909274e-01
2.919802428000000116e+00	1.817731705700567357e-01
2.920321457000000009e+00	1.655941863717767248e-01
2.920840486999999985e+00	1.495725931549732046e-01
2.921359516999999961e+00	1.337145692430636301e-01
2.921878546999999937e+00	1.180262198787802586e-01
2.922397576999999913e+00	1.025135669030491775e-01
2.922916606999999889e+00	8.718253803225507748e-02
2.923435635999999782e+00	7.203895575953922492e-02
2.923954666000000202e+00	5.708852590868846583e-02
2.924473696000000178e+00	4.233682587194630143e-02
2.924992726000000154e+00	2.778929256568513431e-02
2.925511756000000130e+00	1.345121014030585191e-02
2.926030786000000106e+00	-6.723025170379404039e-04
2.926549816000000082e+00	-1.457630444626187814e-02
2.927068844999999975e+00	-2.825604540225300568e-02
2.927587874999999951e+00	-4.170697872273682744e-02
2.928106904999999927e+00	-5.492477423052287422e-02
2.928625934999999902e+00	-6.790533112324477483e-02
2.929144964999999878e+00	-8.064479080258654675e-02
2.929663994999999854e+00	-9.313954959404018019e-02
2.930183024999999830e+00	-1.053862713074784629e-01
2.930702054000000167e+00	-1.173818995882600497e-01
2.931221084000000143e+00	-1.291236700082198652e-01
2.931740114000000119e+00	-1.406091218457464764e-01
2.932259144000000095e+00	-1.518361095042164433e-01
2.932778174000000071e+00	-1.628028135183498259e-01
2.933297204000000047e+00	-1.735077510985744698e-01
2.933816232999999940e+00	-1.839497861642420962e-01
2.934335262999999916e+00	-1.941281388175249978e-01
2.934854292999999892e+00	-2.040423942110369260e-01
2.935373322999999868e+00	-2.136925107636632182e-01
