# Frequency (Hz)	Amplitude
4.711870957977364327e+00	2.028161101497748753e+00
4.745769310193028723e+00	6.024995416459287823e-01
4.779667662408693118e+00	9.513587058611757685e-01
4.813566014624358402e+00	8.631742670656770144e-01
4.847464366840022798e+00	1.175718193313464388e+00
4.881362719055687194e+00	4.889263425051940670e-01
4.915261071271351589e+00	8.666511104477049310e-01
4.949159423487015985e+00	1.674236409974578343e+00
4.983057775702680381e+00	2.437750687907246139e+00
5.016956127918344777e+00	1.304122948535967330e+00
5.050854480134009172e+00	9.378716153158377367e-01
5.084752832349673568e+00	1.159501763539067420e+00
5.118651184565338852e+00	7.521737813991634658e-01
5.152549536781003248e+00	1.026218017899653168e+00
5.186447888996667643e+00	2.078061205729802907e+00
5.220346241212332039e+00	7.576679194955416863e-01
5.254244593427996435e+00	6.077872276997433598e-01
5.288142945643660831e+00	5.803968448306093819e-01
5.322041297859325226e+00	7.169865300312920908e-01
5.355939650074989622e+00	1.176956255139725904e+00
5.389838002290654018e+00	5.558135890131560286e-01
5.423736354506319302e+00	1.706791007129436322e+00
5.457634706721983697e+00	1.202279256950905539e+00
5.491533058937648093e+00	1.812092061227887019e+00
5.525431411153312489e+00	7.348754338844935008e-01
5.559329763368976884e+00	1.956863940714326233e+00
5.593228115584641280e+00	3.892402077139162642e-01
5.627126467800305676e+00	6.308117389298680822e-01
5.661024820015970072e+00	9.937147597502249408e-01
5.694923172231634467e+00	9.584238350904582537e-01
5.728821524447298863e+00	7.320223985638315556e-01
5.762719876662964147e+00	1.264094234517918025e+00
5.796618228878628543e+00	1.027261331918266407e+00
5.830516581094292938e+00	1.671343230641451516e+00
5.864414933309957334e+00	1.385371989973922302e+00
5.898313285525621730e+00	1.040572445422719650e+00
5.932211637741286125e+00	1.681674578937928821e+00
5.966109989956950521e+00	9.862073122462989838e-01
6.000008342172614917e+00	2.041938821431524165e+00
6.033906694388279313e+00	9.248159256813645035e-01
6.067805046603944596e+00	5.366005779483575822e-01
6.101703398819608992e+00	1.220767021291944143e+00
6.135601751035273388e+00	1.010383882766932251e+00
6.169500103250937784e+00	1.242006020411805745e+00
6.203398455466602179e+00	1.294890195642646402e+00
6.237296807682266575e+00	3.808838173684848671e-01
6.271195159897930971e+00	1.414697547524873977e+00
6.305093512113595366e+00	7.736274606373878537e-01
6.338991864329259762e+00	4.315199035760742263e-01
6.372890216544925046e+00	2.869909093447437498e-01
6.406788568760589442e+00	8.964456638888436135e-01
6.440686920976253838e+00	9.248728809915073290e-01
6.474585273191918233e+00	9.674641112763123774e-01
6.508483625407582629e+00	8.054238810362723822e-01
6.542381977623247025e+00	8.823316950150427163e-01
6.576280329838911420e+00	2.902591725099982201e-01
6.610178682054575816e+00	3.413358971068351511e-01
6.644077034270240212e+00	7.799428347395938044e-01
6.677975386485905496e+00	6.719293823784990849e-01
6.711873738701569891e+00	7.572754447898655261e-01
6.745772090917234287e+00	7.441001878580286721e-01
6.779670443132898683e+00	1.090208908535244214e+00
6.813568795348563079e+00	2.346320505391752687e-01
6.847467147564227474e+00	9.235885302396052987e-01
6.881365499779891870e+00	5.124829827638321955e-01
6.915263851995556266e+00	1.057566693554299553e+00
6.949162204211220661e+00	1.439603766873741142e+00
6.983060556426885945e+00	7.055947038628826995e-01
7.016958908642550341e+00	2.658274073102207424e+00
7.050857260858214737e+00	6.363609421560426638e-01
7.084755613073879132e+00	7.828742240894392967e-01
7.118653965289543528e+00	5.862883584161128203e-01
7.152552317505207924e+00	1.528434299410698916e-01
7.186450669720872320e+00	1.973543866115552159e-01
7.220349021936536715e+00	1.253187673818086711e+00
7.254247374152201111e+00	3.487107637076704014e-01
7.288145726367866395e+00	2.921365137012272850e-01
7.322044078583530791e+00	4.803728014735235696e-01
7.355942430799195186e+00	8.679128792888777255e-01
7.389840783014859582e+00	9.837345645430796148e-01
7.423739135230523978e+00	8.500895349256907263e-01
7.457637487446188373e+00	1.612849588972207648e+00
7.491535839661852769e+00	8.856437924502047476e-01
7.525434191877517165e+00	2.742560349758968452e-01
7.559332544093181561e+00	2.582480969131510928e-01
7.593230896308845956e+00	5.105709454269691250e-01
7.627129248524511240e+00	1.170674764547030344e+00
7.661027600740175636e+00	3.573968529313427400e-02
7.694925952955840032e+00	8.517202494556850301e-01
7.728824305171504427e+00	5.516670949952826586e-01
7.762722657387168823e+00	1.304389346109749770e+00
7.796621009602833219e+00	6.949855271365915632e-01
7.830519361818497615e+00	8.953024223945837967e-01
7.864417714034162010e+00	1.268754975964670351e+00
7.898316066249826406e+00	1.206683063140800316e+00
7.932214418465491690e+00	2.649682663193282939e-01
7.966112770681156086e+00	9.863423826302969433e-01
8.000011122896820481e+00	5.354733452586246667e-01
8.033909475112483989e+00	3.576325645026868227e-01
8.067807827328149273e+00	3.544608577346179956e-01
8.101706179543814557e+00	6.995105119591606968e-01
8.135604531759478064e+00	7.185129845422252304e-01
8.169502883975143348e+00	5.695654811902259862e-01
8.203401236190806856e+00	8.040969189836852937e-01
8.237299588406472139e+00	7.092832910307562688e-01
8.271197940622135647e+00	6.037626668201956370e-01
8.305096292837800931e+00	6.423176584778806930e-01
8.338994645053464438e+00	1.954302725286276576e-01
8.372892997269129722e+00	1.426228814608164197e-01
8.406791349484795006e+00	4.979394872287376539e-01
8.440689701700458514e+00	2.838865856292089873e-01
8.474588053916123798e+00	2.467595479231429467e-01
8.508486406131787305e+00	6.490267379256423608e-01
8.542384758347452589e+00	6.711929375384698693e-01
8.576283110563116097e+00	7.006624026379464354e-01
8.610181462778781381e+00	2.582085117856408596e-01
8.644079814994444888e+00	7.175909490664991175e-01
8.677978167210110172e+00	5.262441003591687982e-01
8.711876519425775456e+00	4.053992189425293380e-01
8.745774871641438963e+00	6.862160700683719861e-02
8.779673223857104247e+00	4.475545507007639978e-01
8.813571576072767755e+00	1.875086300499070047e-01
8.847469928288433039e+00	4.012447286261659474e-01
8.881368280504096546e+00	2.695678633340614638e-01
8.915266632719761830e+00	4.489157123714053177e-01
8.949164984935425338e+00	3.024192148481256726e-01
8.983063337151090622e+00	4.483620373846212703e-01
9.016961689366755905e+00	5.098125116277237856e-01
9.050860041582419413e+00	7.734566915470492132e-01
9.084758393798084697e+00	8.194126461253672389e-01
9.118656746013748204e+00	6.065277105196482665e-01
9.152555098229413488e+00	3.646374534365597331e-01
9.186453450445076996e+00	3.543118034477658607e-01
9.220351802660742280e+00	5.861947843444510475e-01
9.254250154876405787e+00	2.580475449442100611e-01
9.288148507092071071e+00	2.357387793915596552e-01
9.322046859307736355e+00	8.734791731057650610e-01
9.355945211523399863e+00	5.852080188058708110e-01
9.389843563739065146e+00	3.170648892175518263e-01
9.423741915954728654e+00	6.317712767074697977e-01
9.457640268170393938e+00	2.039820301762184096e-01
9.491538620386057445e+00	3.584064622277176593e-01
9.525436972601722729e+00	4.062549118778047141e-01
9.559335324817386237e+00	4.907869472891805418e-01
9.593233677033051521e+00	9.876090571353816072e-01
9.627132029248716805e+00	1.422547126141857632e-01
9.661030381464380312e+00	1.094013051059787855e+00
9.694928733680045596e+00	9.952648628482234361e-02
9.728827085895709104e+00	1.000329983293070546e+00
9.762725438111374388e+00	4.541705909676875819e-01
9.796623790327037895e+00	4.646839192586884049e-01
9.830522142542703179e+00	1.812604946777732484e-01
9.864420494758366686e+00	5.096360971882992752e-01
9.898318846974031970e+00	2.475819584275584240e-01
9.932217199189697254e+00	3.444128143205456571e-01
9.966115551405360762e+00	1.087078015062867276e-01
1.000001390362102605e+01	1.644605758174026156e-01
1.003391225583668955e+01	1.797216562103642890e-01
1.006781060805235484e+01	2.820938279095148715e-01
1.010170896026801834e+01	5.402426351628897283e-01
1.013560731248368363e+01	2.380818851170867223e-01
1.016950566469934714e+01	5.966731755724408170e-01
1.020340401691501242e+01	2.944111811764162923e-01
1.023730236913067770e+01	7.301402377024733825e-01
1.027120072134634121e+01	1.946049632041458033e-01
1.030509907356200650e+01	2.514166672969858629e-01
1.033899742577767000e+01	3.854873001970314794e-01
1.037289577799333529e+01	2.298188520540453694e-01
1.040679413020899879e+01	4.910600316034666735e-01
1.044069248242466408e+01	5.255114205771747038e-01
1.047459083464032759e+01	6.136884962728377246e-01
1.050848918685599287e+01	1.355032455865247398e-01
1.054238753907165815e+01	8.455193003857655043e-01
1.057628589128732166e+01	9.083765710655954118e-02
1.061018424350298694e+01	3.940876450545867105e-01
1.064408259571865045e+01	1.629518549100724689e-01
1.067798094793431574e+01	3.978695649306948079e-01
1.071187930014997924e+01	1.257026869657150159e-01
1.074577765236564453e+01	9.642567899563033729e-01
1.077967600458130804e+01	2.508897875766739061e-01
1.081357435679697332e+01	4.930753331463616496e-01
1.084747270901263860e+01	1.304787207825797990e-01
1.088137106122830211e+01	5.367529308529037646e-01
1.091526941344396739e+01	2.809225427258135732e-01
1.094916776565963090e+01	4.060460514332161486e-01
1.098306611787529619e+01	4.379272043812631465e-01
1.101696447009095969e+01	5.828961603695175242e-01
1.105086282230662498e+01	4.550164544633422681e-01
1.108476117452228848e+01	3.504315934775082408e-01
1.111865952673795377e+01	2.484073432607732390e-01
1.115255787895361728e+01	5.220320557645131282e-02
1.118645623116928256e+01	3.759318956011494239e-01
1.122035458338494784e+01	2.721223801183667024e-01
1.125425293560061135e+01	6.408498014559116385e-01
1.128815128781627664e+01	3.985733737417642697e-01
1.132204964003194014e+01	5.136930487139398371e-01
1.135594799224760543e+01	1.656926767351399599e-01
1.138984634446326893e+01	1.934044619317687730e-01
1.142374469667893422e+01	1.073607193308560581e-01
1.145764304889459773e+01	5.028126054327149985e-01
1.149154140111026301e+01	2.644008127577105460e-01
1.152543975332592829e+01	5.355211930590237923e-01
1.155933810554159180e+01	2.702277975237145635e-01
1.159323645775725709e+01	3.770542160347356009e-01
1.162713480997292059e+01	5.308598131178683399e-01
1.166103316218858588e+01	1.069446609194301540e-01
1.169493151440424938e+01	6.288939771448321947e-01
1.172882986661991467e+01	3.066419994303140606e-01
1.176272821883557818e+01	3.569988934589251039e-01
1.179662657105124346e+01	1.813745491740089144e-01
1.183052492326690874e+01	5.851179429389830045e-01
1.186442327548257225e+01	1.853230261390218792e-01
1.189832162769823753e+01	3.389381463576471853e-01
1.193221997991390104e+01	4.361953891819672635e-02
1.196611833212956633e+01	2.447375568189987249e-01
1.200001668434522983e+01	2.098214554556838696e-01
1.203391503656089512e+01	1.495390352364513731e-01
1.206781338877655863e+01	2.337482681700099874e-01
1.210171174099222391e+01	2.573387642979718115e-01
1.213561009320788919e+01	4.099969165683947647e-02
1.216950844542355270e+01	2.724215700545049024e-01
1.220340679763921798e+01	2.858861040432268963e-01
1.223730514985488149e+01	1.561057062408176543e-01
1.227120350207054678e+01	1.526394388292088844e-01
1.230510185428621028e+01	4.119584383760929169e-01
1.233900020650187557e+01	1.303040871319819105e-01
1.237289855871753907e+01	5.757079175894810330e-01
1.240679691093320436e+01	1.832174124032466822e-01
1.244069526314886964e+01	5.322652451489848779e-01
1.247459361536453315e+01	1.544771005515066520e-01
1.250849196758019843e+01	3.871510188442705003e-01
1.254239031979586194e+01	1.393242779729448044e-01
1.257628867201152723e+01	4.044641624563156124e-01
1.261018702422719073e+01	5.192678768995224736e-01
1.264408537644285602e+01	2.420891326390923470e-01
1.267798372865851952e+01	4.115173702896143121e-02
1.271188208087418481e+01	2.301018374656788601e-01
1.274578043308985009e+01	1.466386883451518963e-01
1.277967878530551360e+01	2.159830537106777471e-01
1.281357713752117888e+01	3.811750167208197704e-01
1.284747548973684239e+01	1.924783810447290577e-01
1.288137384195250768e+01	2.363141351757247210e-01
1.291527219416817118e+01	3.074819356969101802e-01
1.294917054638383647e+01	3.238188944937861469e-01
1.298306889859949997e+01	6.292213259132824199e-02
1.301696725081516526e+01	3.200909853513053682e-01
1.305086560303083054e+01	1.921815850077950860e-01
1.308476395524649405e+01	2.827871739932160122e-01
1.311866230746215933e+01	2.285162887115745403e-02
1.315256065967782284e+01	1.009262498358861893e-01
1.318645901189348812e+01	1.838790711199562167e-01
1.322035736410915163e+01	3.228792525505188582e-01
1.325425571632481692e+01	1.497187180371990223e-01
1.328815406854048042e+01	3.983034015452870391e-01
1.332205242075614571e+01	3.962985417564878765e-01
1.335595077297181099e+01	2.924544509323404040e-01
1.338984912518747450e+01	3.325780393347204655e-01
1.342374747740313978e+01	3.337086856896288034e-01
1.345764582961880329e+01	4.063514102259335181e-01
1.349154418183446857e+01	2.226094701469007453e-01
1.352544253405013208e+01	3.527349883194940139e-01
1.355934088626579737e+01	5.773150957683090279e-02
1.359323923848146087e+01	2.477273993428841803e-01
1.362713759069712616e+01	2.216295186036453257e-01
1.366103594291279144e+01	4.689730533957137126e-01
1.369493429512845495e+01	4.959799844401181490e-01
1.372883264734412023e+01	1.582759724544124114e-01
1.376273099955978374e+01	5.064240292597400606e-01
1.379662935177544902e+01	2.961830940380207888e-01
1.383052770399111253e+01	2.542048449049515990e-01
1.386442605620677782e+01	2.508903178918127641e-01
1.389832440842244132e+01	5.267871877268867076e-01
1.393222276063810661e+01	1.322461654447524837e-01
1.396612111285377189e+01	4.071808337582027426e-01
1.400001946506943540e+01	1.514800043003609042e-01
1.403391781728510068e+01	3.160828199740816080e-01
1.406781616950076419e+01	9.011404415052451378e-02
1.410171452171642947e+01	1.342274672860141183e-01
1.413561287393209298e+01	1.214226787080389530e-01
1.416951122614775826e+01	2.949837113424846891e-01
1.420340957836342177e+01	1.632030240593185522e-01
1.423730793057908706e+01	3.352818668683532066e-01
1.427120628279475234e+01	4.409978373314568656e-01
1.430510463501041585e+01	5.460116826211345448e-02
1.433900298722608113e+01	2.826562276993849210e-01
1.437290133944174464e+01	1.001459466898666217e-01
1.440679969165740992e+01	2.243354313593129146e-01
1.444069804387307343e+01	3.725526334334461342e-02
1.447459639608873871e+01	1.109319234702194207e-01
1.450849474830440222e+01	4.709550954706927250e-02
1.454239310052006751e+01	2.441838636538619656e-01
1.457629145273573279e+01	1.037187526081297523e-01
1.461018980495139630e+01	1.663849622468169254e-01
1.464408815716706158e+01	2.845087725249197952e-01
1.467798650938272509e+01	1.813846348939824327e-01
1.471188486159839037e+01	1.530047928176840599e-01
1.474578321381405388e+01	1.187676397773964748e-01
1.477968156602971916e+01	2.230484834541034411e-01
1.481357991824538267e+01	3.885983475183175939e-02
1.484747827046104796e+01	2.208954449879667326e-01
1.488137662267671324e+01	1.495863959328006809e-01
1.491527497489237675e+01	3.340308386061713319e-01
1.494917332710804203e+01	2.042405304139788824e-01
1.498307167932370554e+01	1.753096552682797682e-01
1.501697003153937082e+01	1.550048240359363505e-01
1.505086838375503433e+01	1.272583626917957733e-01
1.508476673597069961e+01	2.056921733458999813e-01
1.511866508818636312e+01	2.371287772360838875e-01
1.515256344040202841e+01	4.856495391654495619e-01
1.518646179261769191e+01	1.851757307283474485e-01
1.522036014483335720e+01	2.398382090916590936e-01
1.525425849704902248e+01	2.544888174294347438e-01
1.528815684926468599e+01	3.293614613134308033e-01
1.532205520148035127e+01	1.273493258414168106e-01
1.535595355369601478e+01	2.224422990477887829e-01
1.538985190591168006e+01	9.829970572337252965e-02
1.542375025812734357e+01	3.921673427725882455e-01
1.545764861034300885e+01	1.618525305707947948e-01
1.549154696255867236e+01	4.893881919748845344e-01
1.552544531477433765e+01	1.163893397654000850e-01
1.555934366699000293e+01	3.754126249831187256e-01
1.559324201920566644e+01	1.919298490844686400e-01
1.562714037142133172e+01	8.609923782582218355e-02
1.566103872363699523e+01	1.144625842899221341e-01
1.569493707585266051e+01	1.208510162864315923e-01
1.572883542806832402e+01	2.523662924225112958e-01
1.576273378028398930e+01	1.421637058891104533e-01
1.579663213249965281e+01	5.993456909521271969e-02
1.583053048471531810e+01	2.430056582264938647e-01
1.586442883693098338e+01	1.784211608427117013e-01
1.589832718914664689e+01	1.191161285076582643e-01
1.593222554136231217e+01	2.503364897179852222e-01
1.596612389357797568e+01	9.445539945158633321e-02
1.600002224579364096e+01	2.812712859831917878e-01
1.603392059800930625e+01	1.479977051799045151e-01
1.606781895022496798e+01	1.509203301866317015e-01
1.610171730244063326e+01	1.022989595392453238e-01
1.613561565465629855e+01	7.508520095161168306e-02
1.616951400687196383e+01	3.832208825011773623e-02
1.620341235908762911e+01	1.353787945898730638e-01
1.623731071130329084e+01	1.699370128209872766e-01
1.627120906351895613e+01	1.571343218268838049e-01
1.630510741573462141e+01	3.186530872564631856e-01
1.633900576795028670e+01	1.020659618477427616e-01
1.637290412016594843e+01	2.118369125667811104e-01
1.640680247238161371e+01	2.087425232984351786e-01
1.644070082459727900e+01	2.800447622687438631e-01
1.647459917681294428e+01	1.650492531797295159e-01
1.650849752902860956e+01	2.808254733392453462e-01
1.654239588124427129e+01	1.188759310053051077e-01
1.657629423345993658e+01	1.942469076387406401e-01
1.661019258567560186e+01	7.680778259557238807e-02
1.664409093789126715e+01	1.255981736773722213e-01
1.667798929010692888e+01	1.516529987728738038e-01
1.671188764232259416e+01	9.550736648043035848e-02
1.674578599453825944e+01	1.999916575446692435e-01
1.677968434675392473e+01	9.617333465460085884e-02
1.681358269896959001e+01	1.965794258763330360e-01
1.684748105118525174e+01	1.420702917389914111e-01
1.688137940340091703e+01	1.654727644063017922e-01
1.691527775561658231e+01	3.833817837528370048e-02
1.694917610783224760e+01	9.639816285237465254e-02
1.698307446004790933e+01	8.152450002141502228e-02
1.701697281226357461e+01	6.344893038835995591e-02
1.705087116447923989e+01	1.967468044035698971e-01
1.708476951669490518e+01	9.868326151647854871e-02
1.711866786891057046e+01	6.262266957038968573e-02
1.715256622112623219e+01	1.010093737242565570e-01
1.718646457334189748e+01	2.399513003145825885e-01
1.722036292555756276e+01	1.145649746252135059e-01
1.725426127777322804e+01	4.040283545130501919e-02
1.728815962998888978e+01	1.221868093401091010e-01
1.732205798220455506e+01	7.033769222923977327e-02
1.735595633442022034e+01	1.971311081952720201e-01
1.738985468663588563e+01	1.200297337056707991e-01
1.742375303885155091e+01	4.661676496437841544e-02
1.745765139106721264e+01	1.059791475644038250e-01
1.749154974328287793e+01	8.623907092708685274e-02
1.752544809549854321e+01	1.414880780931908333e-01
1.755934644771420849e+01	1.771240142287333619e-01
1.759324479992987023e+01	9.635602815632750284e-02
1.762714315214553551e+01	1.267123495300259972e-01
1.766104150436120079e+01	3.588802043712864542e-02
1.769493985657686608e+01	4.778322348262253189e-02
1.772883820879253136e+01	6.223233802519858443e-02
1.776273656100819309e+01	1.148061951240932632e-01
1.779663491322385838e+01	1.753799767793853825e-01
1.783053326543952366e+01	1.974948425063209889e-01
1.786443161765518894e+01	2.052990677114867601e-01
1.789832996987085068e+01	1.561547547962563454e-01
1.793222832208651596e+01	1.949947087691439040e-01
1.796612667430218124e+01	1.563655286916025566e-01
1.800002502651784653e+01	1.262786966907658015e-01
1.803392337873351181e+01	2.641042045101306690e-01
1.806782173094917354e+01	1.703102697394123788e-01
1.810172008316483883e+01	6.844177259140166170e-02
1.813561843538050411e+01	1.830232691085994512e-01
1.816951678759616939e+01	4.823918280906976802e-02
1.820341513981183112e+01	2.338272467419126033e-01
1.823731349202749641e+01	4.331711156261513346e-02
1.827121184424316169e+01	9.696446541784722872e-02
1.830511019645882698e+01	1.189881742688137789e-01
1.833900854867449226e+01	2.463034767479271581e-01
1.837290690089015399e+01	1.162280832987314522e-01
1.840680525310581928e+01	1.799627819108360061e-01
1.844070360532148456e+01	9.208459946643311744e-02
1.847460195753714984e+01	9.223499641757533507e-02
1.850850030975281157e+01	8.828606880399990364e-02
1.854239866196847686e+01	1.605824559331413270e-01
1.857629701418414214e+01	5.248267244440937146e-02
1.861019536639980743e+01	1.363519852585338699e-01
1.864409371861547271e+01	2.550521110133756597e-01
1.867799207083113444e+01	7.899176056469398022e-02
1.871189042304679973e+01	2.665908264118362347e-01
1.874578877526246501e+01	7.844762403512366145e-02
1.877968712747813029e+01	1.523917094041682130e-01
1.881358547969379202e+01	1.064592669675508835e-01
1.884748383190945731e+01	1.495835463136570564e-01
1.888138218412512259e+01	8.564360350018056234e-02
1.891528053634078788e+01	1.524206351137293025e-01
1.894917888855645316e+01	7.494916723179662066e-02
1.898307724077211489e+01	1.164537225267542192e-01
1.901697559298778017e+01	1.212901356970657596e-01
1.905087394520344546e+01	5.016444918808755926e-02
1.908477229741911074e+01	1.632206958712969225e-01
1.911867064963477247e+01	1.617109608694216882e-01
1.915256900185043776e+01	1.108802821035301256e-01
1.918646735406610304e+01	1.731209980892708111e-01
1.922036570628176833e+01	1.793838515310552106e-01
1.925426405849743361e+01	1.525794955724338042e-01
1.928816241071309534e+01	1.863596150188392697e-01
1.932206076292876062e+01	7.712599159243002656e-02
1.935595911514442591e+01	4.154579979578092164e-02
1.938985746736009119e+01	8.700308653869276432e-02
1.942375581957575292e+01	4.595823847159772463e-02
1.945765417179141821e+01	7.927527332299028062e-02
1.949155252400708349e+01	1.081401351064762845e-01
1.952545087622274878e+01	4.275833619269990560e-02
1.955934922843841406e+01	1.620376671235781996e-01
1.959324758065407579e+01	1.213178587265714981e-01
1.962714593286974107e+01	7.196889764201129525e-02
1.966104428508540636e+01	6.167958153107377939e-02
