# Frequency (Hz)	Amplitude
1.479980344011056026e+01	2.104073137801427268e-02
1.483980290886761466e+01	2.091784627217895334e-02
1.487980237762467084e+01	2.081613473127372910e-02
1.491980184638172702e+01	2.081002222036186164e-02
1.495980131513878142e+01	2.070299770706975073e-02
1.499980078389583760e+01	2.071768502158073330e-02
1.503980025265289378e+01	2.071306555349999509e-02
1.507979972140994818e+01	2.061045513631423048e-02
1.511979919016700435e+01	2.054511102104249892e-02
1.515979865892406053e+01	2.049943923824832856e-02
1.519979812768111493e+01	2.051420905761968186e-02
1.523979759643817111e+01	2.039388485255800090e-02
1.527979706519522729e+01	2.030591845582129656e-02
1.531979653395228169e+01	2.036058607164820469e-02
1.535979600270933787e+01	2.025457501569158728e-02
1.539979547146639405e+01	2.013830966188058513e-02
1.543979494022344845e+01	2.017972769664400090e-02
1.547979440898050463e+01	2.007172951489945983e-02
1.551979387773756081e+01	2.016356575092839026e-02
1.555979334649461521e+01	1.996850580919243279e-02
1.559979281525167139e+01	1.986834742274760576e-02
1.563979228400872756e+01	1.989554351871384436e-02
1.567979175276578196e+01	1.976224696210621135e-02
1.571979122152283814e+01	1.966016531748723123e-02
1.575979069027989432e+01	1.974331191357768869e-02
1.579979015903694872e+01	1.959281616988780075e-02
1.583978962779400490e+01	1.968441947430459721e-02
1.587978909655106108e+01	1.954343684869007045e-02
1.591978856530811548e+01	1.951264606652497458e-02
1.595978803406517166e+01	1.942089818126961284e-02
1.599978750282222606e+01	1.945763328645333523e-02
1.603978697157928224e+01	1.936941186695601003e-02
1.607978644033633842e+01	1.934688900013125171e-02
1.611978590909339459e+01	1.937633817551289578e-02
1.615978537785045077e+01	1.919935836009867974e-02
1.619978484660750340e+01	1.918659485645190024e-02
1.623978431536455957e+01	1.917098562911108070e-02
1.627978378412161575e+01	1.908602112594177599e-02
1.631978325287867193e+01	1.906325495645762313e-02
1.635978272163572811e+01	1.902707580938666279e-02
1.639978219039278429e+01	1.895846085939226211e-02
1.643978165914983691e+01	1.888031197331054359e-02
1.647978112790689309e+01	1.882620912102840952e-02
1.651978059666394927e+01	1.877087273157642192e-02
1.655978006542100545e+01	1.875995955355626646e-02
1.659977953417806162e+01	1.880181821092203123e-02
1.663977900293511425e+01	1.872391978481099603e-02
1.667977847169217043e+01	1.865775253407366691e-02
1.671977794044922661e+01	1.856722101831037239e-02
1.675977740920628278e+01	1.853738250931967826e-02
1.679977687796333896e+01	1.851455514440018130e-02
1.683977634672039514e+01	1.847430483397862269e-02
1.687977581547744776e+01	1.835302326398992670e-02
1.691977528423450394e+01	1.837453219811874955e-02
1.695977475299156012e+01	1.836045916629687469e-02
1.699977422174861630e+01	1.834243571580398274e-02
1.703977369050567248e+01	1.831859116966403148e-02
1.707977315926272865e+01	1.820063341341266253e-02
1.711977262801978128e+01	1.813705233625959382e-02
1.715977209677683746e+01	1.809998167993640342e-02
1.719977156553389364e+01	1.810445207853759314e-02
1.723977103429094981e+01	1.804155402874269357e-02
1.727977050304800599e+01	1.801795917553136381e-02
1.731976997180506217e+01	1.791649213328985746e-02
1.735976944056211480e+01	1.794595014488092888e-02
1.739976890931917097e+01	1.787392856614588438e-02
1.743976837807622715e+01	1.790538555470538862e-02
1.747976784683328333e+01	1.780065085418930035e-02
1.751976731559033951e+01	1.766672529735680008e-02
1.755976678434739569e+01	1.766368146819848051e-02
1.759976625310444831e+01	1.768312613499595232e-02
1.763976572186150449e+01	1.771409567864747417e-02
1.767976519061856067e+01	1.757390932889914617e-02
1.771976465937561684e+01	1.753903612450042823e-02
1.775976412813267302e+01	1.745489516254067341e-02
1.779976359688972920e+01	1.744761341099350382e-02
1.783976306564678183e+01	1.747622388772619370e-02
1.787976253440383800e+01	1.743354326087329792e-02
1.791976200316089418e+01	1.731238433039195002e-02
1.795976147191795036e+01	1.732646741569119145e-02
1.799976094067500654e+01	1.731308184046240206e-02
1.803976040943205916e+01	1.726896551754647166e-02
1.807975987818911534e+01	1.721235494354254880e-02
1.811975934694617152e+01	1.717459232218779275e-02
1.815975881570322770e+01	1.707665512050366916e-02
1.819975828446028387e+01	1.710827861306470424e-02
1.823975775321734005e+01	1.700485031205314218e-02
1.827975722197439268e+01	1.700279755619692884e-02
1.831975669073144886e+01	1.702283435988623597e-02
1.835975615948850503e+01	1.690110811194129106e-02
1.839975562824556121e+01	1.682376233799886406e-02
1.843975509700261739e+01	1.681948943657417955e-02
1.847975456575967357e+01	1.682526229211232446e-02
1.851975403451672619e+01	1.679444123541548595e-02
1.855975350327378237e+01	1.677788214058821906e-02
1.859975297203083855e+01	1.684890484944569916e-02
1.863975244078789473e+01	1.669243368803959363e-02
1.867975190954495091e+01	1.659755624242541944e-02
1.871975137830200708e+01	1.663861707612239449e-02
1.875975084705905971e+01	1.649558355233179258e-02
1.879975031581611589e+01	1.648268002105994154e-02
1.883974978457317206e+01	1.650789547448930708e-02
1.887974925333022824e+01	1.647488238660500814e-02
1.891974872208728442e+01	1.647431765376166507e-02
1.895974819084434060e+01	1.645023119000002532e-02
1.899974765960139322e+01	1.632550514569617792e-02
1.903974712835844940e+01	1.630103903661398942e-02
1.907974659711550558e+01	1.624675913691181819e-02
1.911974606587256176e+01	1.634153101179948442e-02
1.915974553462961794e+01	1.625031169814491333e-02
1.919974500338667411e+01	1.621420659493962024e-02
1.923974447214372674e+01	1.614153328338311516e-02
1.927974394090078292e+01	1.608131411680246287e-02
1.931974340965783909e+01	1.612046619220031118e-02
1.935974287841489527e+01	1.596997083473687337e-02
1.939974234717195145e+01	1.612978214241721914e-02
1.943974181592900408e+01	1.603201968047790818e-02
1.947974128468606025e+01	1.594988264138708436e-02
1.951974075344311643e+01	1.591205108468557103e-02
1.955974022220017261e+01	1.588917296273176932e-02
1.959973969095722879e+01	1.585725566844039397e-02
1.963973915971428497e+01	1.582854057193749248e-02
1.967973862847133759e+01	1.575510309007515514e-02
1.971973809722839377e+01	1.578190402911603188e-02
1.975973756598544995e+01	1.577023131856864976e-02
1.979973703474250613e+01	1.567742200215946000e-02
1.983973650349956230e+01	1.566264310798633208e-02
1.987973597225661848e+01	1.571089248834931645e-02
1.991973544101367111e+01	1.564247496254168521e-02
1.995973490977072728e+01	1.552541054622617878e-02
1.999973437852778346e+01	1.554017233653788577e-02
2.003973384728483964e+01	1.555486002670093335e-02
2.007973331604189582e+01	1.549937147097733316e-02
2.011973278479895200e+01	1.544579703054641505e-02
2.015973225355600462e+01	1.542746542149501902e-02
2.019973172231306080e+01	1.538189855970789784e-02
2.023973119107011698e+01	1.536488621634084575e-02
2.027973065982717316e+01	1.539578295118890217e-02
2.031973012858422933e+01	1.525127686374602547e-02
2.035972959734128551e+01	1.521325818292859795e-02
2.039972906609833814e+01	1.522544923195866609e-02
2.043972853485539432e+01	1.526647584986571063e-02
2.047972800361245049e+01	1.514172570599438619e-02
2.051972747236950667e+01	1.514384837806929257e-02
2.055972694112656285e+01	1.506979254460830489e-02
2.059972640988361547e+01	1.507546451400613649e-02
2.063972587864067165e+01	1.507250248973702675e-02
2.067972534739772783e+01	1.505295504362805757e-02
2.071972481615478401e+01	1.500050490235828315e-02
2.075972428491184019e+01	1.498723790868871329e-02
2.079972375366889636e+01	1.494273280257902431e-02
2.083972322242594899e+01	1.488434341843715598e-02
2.087972269118300517e+01	1.488882658035409895e-02
2.091972215994006135e+01	1.486395287658162645e-02
2.095972162869711752e+01	1.480010352815991012e-02
2.099972109745417370e+01	1.479853603722110569e-02
2.103972056621122988e+01	1.474074316933086416e-02
2.107972003496828250e+01	1.473171299496146489e-02
2.111971950372533868e+01	1.473413959832789097e-02
2.115971897248239486e+01	1.466970446883609884e-02
2.119971844123945104e+01	1.470005382748014455e-02
2.123971790999650722e+01	1.466696769016030862e-02
2.127971737875356339e+01	1.455445124994644325e-02
2.131971684751061602e+01	1.459138955591316594e-02
2.135971631626767220e+01	1.458302513826771618e-02
2.139971578502472838e+01	1.452850245150281647e-02
2.143971525378178455e+01	1.451953144669472853e-02
2.147971472253884073e+01	1.444463366222256684e-02
2.151971419129589691e+01	1.443334648654495851e-02
2.155971366005294954e+01	1.446155258844743392e-02
2.159971312881000571e+01	1.436163760940905101e-02
2.163971259756706189e+01	1.438036044976088133e-02
2.167971206632411807e+01	1.435130755407598019e-02
2.171971153508117425e+01	1.434107823754326647e-02
2.175971100383822687e+01	1.430760723524082331e-02
2.179971047259528305e+01	1.427985414590187373e-02
2.183970994135233923e+01	1.419433210373232009e-02
2.187970941010939541e+01	1.423640811342722842e-02
2.191970887886645158e+01	1.422695651333410159e-02
2.195970834762350776e+01	1.418682779921746732e-02
2.199970781638056039e+01	1.416389550034228423e-02
2.203970728513761657e+01	1.411479210697830569e-02
2.207970675389467274e+01	1.408018409985987464e-02
2.211970622265172892e+01	1.406151120304712301e-02
2.215970569140878510e+01	1.410903798754756244e-02
2.219970516016584128e+01	1.401523715164908028e-02
2.223970462892289390e+01	1.395566146037526510e-02
2.227970409767995008e+01	1.397646499188970326e-02
2.231970356643700626e+01	1.392591560552729722e-02
2.235970303519406244e+01	1.391677204742000976e-02
2.239970250395111862e+01	1.388889119001797574e-02
2.243970197270817479e+01	1.385196178520107547e-02
2.247970144146522742e+01	1.382185599900920270e-02
2.251970091022228360e+01	1.384418154235996651e-02
2.255970037897933977e+01	1.378723809347511507e-02
2.259969984773639595e+01	1.371737433424327288e-02
2.263969931649345213e+01	1.373384807880077309e-02
2.267969878525050831e+01	1.368134283014247818e-02
2.271969825400756093e+01	1.370573614778477015e-02
2.275969772276461711e+01	1.370322965719702503e-02
2.279969719152167329e+01	1.366533197607166898e-02
2.283969666027872947e+01	1.363726251444954962e-02
2.287969612903578565e+01	1.362699013498274922e-02
2.291969559779284182e+01	1.357705665388451652e-02
2.295969506654989445e+01	1.356121672622560836e-02
2.299969453530695063e+01	1.347371498092231508e-02
2.303969400406400680e+01	1.349236727771048645e-02
2.307969347282106298e+01	1.348038858416615755e-02
2.311969294157811916e+01	1.347409924460908452e-02
2.315969241033517179e+01	1.342351449174577702e-02
2.319969187909222796e+01	1.338014547565923550e-02
