x	zg sin panza centrado
1.488204971	0.118009316
1.488851033	0.237290414
1.489497096	0.497246924
1.490143158	0.486930623
1.490789221	0.430001851
1.491435283	0.341061704
1.492081346	0.266186303
1.492727408	0.261551685
1.493373471	0.697113744
1.494019533	0.497430249
1.494665596	0.014058577
1.495311658	0.027892707
1.495957721	0.16991966
1.496603783	0.133867652
1.497249846	-0.049341376
1.497895908	-0.281053227
1.498541971	-0.150497027
1.499188033	-0.100311663
1.499834096	0.096326888
1.500480158	0.117894259
1.501126221	0.079285415
1.501772283	-0.065446053
1.502418346	0.108233367
1.503064408	0.343498353
1.503710471	0.392828424
1.504356533	0.252304773
1.505002596	0.269060854
1.505648658	0.313065938
1.506294721	0.268377598
1.506940783	0.146193817
1.507586846	0.133527659
1.508232908	0.233734213
1.508878971	0.227992617
1.509525033	0.365243559
1.510171096	0.030444337
1.510817158	0.246844149
1.511463221	0.803699879
1.512109283	0.809281988
1.512755346	0.208960915
1.513401408	-0.121742741
1.514047471	0.113637353
1.514693533	0.104251614
1.515339596	0.168123074
1.515985658	0.161460533
1.516631721	0.127229226
1.517277783	-0.062937869
1.517923846	-0.008325411
1.518569908	0.279500115
1.519215971	0.227081023
1.519862033	-0.01564824
1.520508096	0.100678114
1.521154158	0.423380822
1.521800221	0.500899089
1.522446283	0.341781304
1.523092346	0.295329649
1.523738408	0.31417225
1.524384471	0.316221548
1.525030533	0.224938193
1.525676596	-0.172951416
1.526322658	-0.240402023
1.526968721	-0.170879486
1.527614783	-0.002442244
1.528260846	-0.012639892
1.528906908	-0.160784414
1.529552971	-0.24200564
1.530199033	0.097528066
1.530845096	0.593461433
1.531491158	0.355165296
1.532137221	0.059936864
1.532783283	0.028821539
1.533429346	0.160244257
1.534075408	0.373257773
1.534721471	0.507463591
1.535367533	0.554784383
1.536013596	0.27316334
1.536659658	0.262297374
1.537305721	0.290885366
1.537951783	0.260550685
1.538597846	0.38571149
1.539243908	0.581762781
1.539889971	0.520877157
1.540536033	0.412821314
1.541182096	0.407069242
1.541828158	0.029931966
1.542474221	-0.086637493
1.543120283	-0.024792249
1.543766346	0.067304251
1.544412408	-0.079558718
1.545058471	-0.092580698
1.545704533	0.050283142
1.546350596	0.131246515
1.546996658	0.19951791
1.547642721	0.267812412
1.548288783	0.244999082
1.548934846	0.244201999
1.549580908	0.443848396
1.550226971	0.489972852
1.550873033	0.356451058
1.551519096	0.146124389
1.552165158	0.075980239
1.552811221	0.267247514
1.553457283	0.316941108
1.554103346	0.25867543
1.554749408	-0.281227006
1.555395471	-0.441354338
1.556041533	-0.409816849
1.556687596	-0.131658502
1.557333658	-0.136225177
1.557979721	-0.11188121
1.558625783	-0.136468179
1.559271846	-0.135510308
1.559917908	-0.322473658
1.560563971	-0.212400447
1.561210033	0.112091265
1.561856096	0.338475503
1.562502158	0.3918017
1.563148221	-0.011403747
1.563794283	-0.298591051
1.564440346	-0.310148107
1.565086408	-0.029428324
1.565732471	0.036925423
1.566378533	-0.102380897
1.567024596	-0.110166445
1.567670658	0.160033181
1.568316721	0.496914776
1.568962783	0.298481506
1.569608846	0.067908842
1.570254908	0.070912803
1.570900971	0.239705932
1.571547033	0.147357034
1.572193096	-0.099616231
1.572839158	-0.062751258
1.573485221	0.203078331
1.574131283	0.248050814
1.574777346	0.184255942
1.575423408	-0.163531338
1.576069471	-0.164131562
1.576715533	-0.133066289
1.577361596	-0.147083921
1.578007658	-0.200725283
1.578653721	-0.314753134
1.579299783	-0.385820286
1.579945846	-0.154934825
1.580591908	0.149102339
1.581237971	0.114364022
1.581884033	-0.15706579
1.582530096	-0.237285584
1.583176158	-0.185971765
1.583822221	-0.224801765
1.584468283	-0.22752767
1.585114346	-0.133357636
1.585760408	0.234156401
1.586406471	0.331330072
1.587052533	0.429571172
1.587698596	0.479909987
1.588344658	0.334868802
1.588990721	0.095461057
1.589636783	0.116023345
1.590282846	0.077216844
1.590928908	0.071334922
1.591574971	0.234635949
1.592221033	0.358741018
1.592867096	0.362436679
1.593513158	0.409731985
1.594159221	0.170738646
1.594805283	0.163192025
1.595451346	0.535126338
1.596097408	0.984783527
1.596743471	0.882679623
1.597389533	0.402292305
1.598035596	0.160131862
1.598681658	0.067068017
1.599327721	0.485161729
1.599973783	0.826289756
1.600619846	0.710733008
1.601265908	0.283925772
1.601911971	0.258503205
1.602558033	0.368448066
1.603204096	0.409071545
1.603850158	0.2137333
1.604496221	0.388568517
1.605142283	0.541873833
1.605788346	0.383222047
1.606434408	0.206788719
1.607080471	0.245999569
1.607726533	0.239156945
1.608372596	0.144215005
1.609018658	0.153995321
1.609664721	0.145430929
1.610310783	0.210714294
1.610956846	0.355992399
1.611602908	0.483542332
1.612248971	0.708831061
1.612895033	0.653389954
1.613541096	0.413752225
1.614187158	0.371356666
1.614833221	0.160870377
1.615479283	0.112565995
1.616125346	0.265490015
1.616771408	0.16559154
1.617417471	0.214494167
1.618063533	0.387471129
1.618709596	0.575111969
1.619355658	0.619824187
1.620001721	0.683446408
1.620647783	0.865348682
1.621293846	0.791057492
1.621939908	0.42391121
1.622585971	0.454521174
1.623232033	0.604818276
1.623878096	0.814017782
1.624524158	0.606528925
1.625170221	0.768788491
1.625816283	0.851668715
1.626462346	0.912469223
1.627108408	1.011746182
1.627754471	1.090659413
1.628400533	0.761184138
1.629046596	0.713496647
1.629692658	0.859513386
1.630338721	0.973202106
1.630984783	0.892781228
1.631630846	0.815771047
1.632276908	0.823789453
1.632922971	0.618302292
1.633569033	0.361467161
1.634215096	0.639331748
1.634861158	0.709841841
1.635507221	0.839431344
1.636153283	0.881484305
1.636799346	0.834812353
1.637445408	0.761342918
1.638091471	0.90113855
1.638737533	1.500058956
1.639383596	1.506331603
1.640029658	1.24074818
1.640675721	0.918674915
1.641321783	0.981657183
1.641967846	0.955524567
1.642613908	1.239677119
1.643259971	1.216691498
1.643906033	1.385959901
1.644552096	1.453274415
1.645198158	1.280949604
1.645844221	0.618858489
1.646490283	0.69886854
1.647136346	0.842989477
1.647782408	0.997164209
1.648428471	1.076440474
1.649074533	0.625229855
1.649720596	0.528834321
1.650366658	0.634844323
1.651012721	0.912108977
1.651658783	0.94373491
1.652304846	0.790542088
1.652950908	0.676270951
1.653596971	0.752229848
1.654243033	0.715178463
1.654889096	0.596754403
1.655535158	0.499697515
1.656181221	0.480591899
1.656827283	0.61462626
1.657473346	0.621143523
1.658119408	0.666249585
1.658765471	0.711844317
1.659411533	0.369817125
1.660057596	0.383088955
1.660703658	0.394740569
1.661349721	0.314630188
1.661995783	0.492138616
1.662641846	0.455362761
1.663287908	0.506385814
1.663933971	0.404333858
1.664580033	0.505899104
1.665226096	0.537304535
1.665872158	0.318835727
1.666518221	-0.037158757
1.667164283	0.285807766
1.667810346	0.467190032
1.668456408	0.300092669
1.669102471	0.196647291
1.669748533	-0.011397752
1.670394596	0.469778479
1.671040658	0.360882608
1.671686721	0.198731227
1.672332783	0.147170238
1.672978846	0.248171092
1.673624908	0.238835262
1.674270971	0.118244995
1.674917033	-0.033000446
1.675563096	0.049213583
1.676209158	-0.003446839
1.676855221	-0.111139918
1.677501283	-0.136133825
1.678147346	-0.047558348
1.678793408	0.127934631
1.679439471	0.117063641
1.680085533	-0.142729237
1.680731596	-0.114499584
1.681377658	0.173928142
1.682023721	0.199967196
1.682669783	0.008816179
1.683315846	0.156130869
1.683961908	0.200973745
1.684607971	0.176695178
1.685254033	-0.011843647
1.685900096	-0.006384246
1.686546158	0.148845336
1.687192221	0.405242755
1.687838283	0.451596057
1.688484346	0.156751492
1.689130408	0.104665718
1.689776471	0.168387052
1.690422533	-0.124813819
1.691068596	-0.150130552
1.691714658	-0.273980601
1.692360721	-0.321814207
1.693006783	-0.224739179
1.693652846	-0.014774098
1.694298908	0.038556489
1.694944971	0.0493588
1.695591033	-0.268205439
1.696237096	-0.135067084
1.696883158	-0.125566584
1.697529221	-0.308526197
1.698175283	-0.417907093
1.698821346	-0.208676354
1.699467408	-0.133685208
1.700113471	-0.209946893
1.700759533	-0.470327732
1.701405596	-0.390754939
1.702051658	-0.490704225
1.702697721	-0.487741206
1.703343783	-0.373320447
1.703989846	-0.450430068
1.704635908	-0.441584216
1.705281971	-0.364707556
1.705928033	-0.491201588
1.706574096	-0.625773444
1.707220158	-0.719323675
1.707866221	-0.742862791
1.708512283	-0.685061594
1.709158346	-1.020934558
1.709804408	-1.008014961
1.710450471	-1.137053258
1.711096533	-1.023314936
1.711742596	-0.858909943
1.712388658	-0.640124093
1.713034721	-0.379570294
1.713680783	-0.375781957
1.714326846	-0.811826583
1.714972908	-0.809035039
1.715618971	-1.006853115
1.716265033	-1.035073367
1.716911096	-1.058832246
1.717557158	-1.006083655
1.718203221	-1.144480999
1.718849283	-1.286135186
1.719495346	-1.315673692
1.720141408	-1.329963036
1.720787471	-1.332095926
1.721433533	-1.160336729
1.722079596	-1.043655413
1.722725658	-0.897896291
1.723371721	-0.906853534
1.724017783	-1.115928837
1.724663846	-1.352269564
1.725309908	-1.122151165
1.725955971	-0.912849042
1.726602033	-0.758294825
1.727248096	-0.721599008
1.727894158	-0.70750135
1.728540221	-0.664220554
1.729186283	-0.644943907
1.729832346	-0.893476904
1.730478408	-0.92163748
1.731124471	-0.762031508
1.731770533	-0.833356294
1.732416596	-1.096219266
1.733062658	-1.110088485
1.733708721	-0.842855321
1.734354783	-0.8273915
1.735000846	-0.799403809
1.735646908	-0.699384284
1.736292971	-0.930924767
1.736939033	-1.169993264
1.737585096	-1.095994617
1.738231158	-0.887439928
1.738877221	-0.949384901
1.739523283	-0.869013977
1.740169346	-0.801658527
1.740815408	-0.754649759
1.741461471	-0.758629958
1.742107533	-0.847005699
1.742753596	-0.797041963
1.743399658	-0.411768764
1.744045721	-0.245453947
1.744691783	-0.312465846
1.745337846	-0.419946666
1.745983908	-0.454276245
1.746629971	-0.409893279
1.747276033	-0.47372008
1.747922096	-0.535661251
1.748568158	-0.449228041
1.749214221	-0.386435137
1.749860283	-0.427477698
1.750506346	-0.219426177
1.751152408	-0.175690632
1.751798471	-0.147945084
1.752444533	-0.201691335
1.753090596	-0.153354823
1.753736658	-0.209925781
1.754382721	-0.195250525
1.755028783	-0.134599163
1.755674846	0.087900577
1.756320908	0.110227046
1.756966971	0.250835682
1.757613033	0.462369338
1.758259096	0.466637261
1.758905158	0.13828733
1.759551221	0.296918712
1.760197283	0.700427264
1.760843346	0.710745168
1.761489408	0.359511541
1.762135471	0.240451286
1.762781533	0.42163646
1.763427596	0.393860891
1.764073658	0.427195779
1.764719721	0.421522134
1.765365783	0.405444044
1.766011846	0.405124685
1.766657908	0.389306971
1.767303971	0.240290229
1.767950033	0.184491483
1.768596096	0.281680991
1.769242158	0.38589242
1.769888221	0.445166203
1.770534283	0.440790242
1.771180346	0.77170146
1.771826408	0.820861062
1.772472471	0.625132394
1.773118533	0.540105456
1.773764596	0.587922471
1.774410658	0.446919303
1.775056721	0.443141922
1.775702783	0.219623062
1.776348846	0.248155436
1.776994908	0.299062562
1.777640971	0.483982313
1.778287033	0.89616889
1.778933096	0.809446736
1.779579158	1.016345101
1.780225221	1.134993671
1.780871283	1.201702638
1.781517346	1.027110996
1.782163408	1.04890161
1.782809471	0.878406738
1.783455533	0.786628889
1.784101596	0.756780286
1.784747658	1.291396921
1.785393721	1.407934614
1.786039783	1.123869521
1.786685846	0.795953906
1.787331908	0.748168105
1.787977971	0.606298089
1.788624033	0.62866797
1.789270096	0.679671296
1.789916158	0.644816443
1.790562221	0.642471425
1.791208283	0.618760608
1.791854346	0.580251293
1.792500409	0.570569518
1.793146471	0.571931213
1.793792534	0.627138392
1.794438596	0.53910539
1.795084659	0.387096198
1.795730721	0.448242544
1.796376784	0.387360874
1.797022846	0.306818308
1.797668909	0.360005066
1.798314971	0.367183121
1.798961034	0.276865186
1.799607096	0.314980322
1.800253159	0.308883805
1.800899221	0.299972175
1.801545284	0.393332016
1.802191346	0.430024879
1.802837409	0.373807931
1.803483471	0.172665331
1.804129534	0.089021528
1.804775596	-0.023602764
1.805421659	0.02191255
1.806067721	0.053889121
1.806713784	0.100386763
1.807359846	0.040621504
1.808005909	0.110832875
1.808651971	-0.038158613
1.809298034	-0.123761577
1.809944096	-0.108393642
1.810590159	0.057317507
1.811236221	-0.00925462
1.811882284	-0.130806605
1.812528346	-0.131633552
1.813174409	-0.080927118
1.813820471	0.101883602
1.814466534	0.129107125
1.815112596	0.154295111
1.815758659	0.271539064
1.816404721	0.265767253
1.817050784	0.066855398
1.817696846	-0.070280223
1.818342909	-0.000777718
1.818988971	0.111413675
1.819635034	0.013463479
1.820281096	-0.076158208
1.820927159	-0.113500166
1.821573221	-0.031620864
1.822219284	-0.147554441
1.822865346	-0.200332104
1.823511409	-0.149823908
1.824157471	-0.34689742
1.824803534	-0.307490804
1.825449596	-0.122541756
1.826095659	0.15099076
1.826741721	0.182278305
1.827387784	0.056112026
1.828033846	0.166269336
1.828679909	0.205781706
1.829325971	0.18644218
1.829972034	0.297776885
1.830618096	0.205893615
1.831264159	0.147435108
1.831910221	0.163483041
1.832556284	0.09924364
1.833202346	0.039041344
1.833848409	-0.039223985
1.834494471	-0.001461013
1.835140534	0.111163595
1.835786596	0.086471733
1.836432659	-0.016261748
1.837078721	-0.028382157
1.837724784	-0.120810494
1.838370846	-0.193798805
1.839016909	-0.102864264
1.839662971	-0.158526501
1.840309034	-0.017928961
1.840955096	0.129703414
1.841601159	0.176653832
1.842247221	0.142032484
1.842893284	0.04462739
1.843539346	0.145316092
1.844185409	0.228082336
1.844831471	0.393016186
1.845477534	0.326301399
1.846123596	0.271978768
1.846769659	-0.106126331
1.847415721	-0.083771805
1.848061784	0.066322565
1.848707846	0.061595133
1.849353909	0.035579108
1.849999971	0.178758373
1.850646034	0.244184017
1.851292096	0.084213163
1.851938159	-0.073288798
1.852584221	-0.08522212
1.853230284	-0.011742776
1.853876346	0.010400055
1.854522409	0.00088413
1.855168471	0.043850772
1.855814534	0.101109808
1.856460596	0.285649506
1.857106659	0.465880933
1.857752721	0.3942289
1.858398784	0.174792345
1.859044846	0.136776663
1.859690909	0.221600673
1.860336971	-0.071994252
1.860983034	-0.028896734
1.861629096	-0.004592327
1.862275159	-0.091983372
1.862921221	-0.180416407
1.863567284	0.221257254
1.864213346	0.349986207
1.864859409	0.281384271
1.865505471	0.139602714
1.866151534	0.165653917
1.866797596	0.074733315
1.867443659	-0.103242406
1.868089721	0.214648612
1.868735784	0.396342952
1.869381846	0.475030951
1.870027909	0.389038967
1.870673971	-0.078068748
1.871320034	-0.146814596
1.871966096	0.127768488
1.872612159	0.433376644
1.873258221	0.400403902
1.873904284	0.398199743
1.874550346	0.422569778
1.875196409	0.4234769
1.875842471	0.099707751
1.876488534	-0.084546065
1.877134596	0.039645215
1.877780659	0.271879631
1.878426721	0.350632311
1.879072784	0.039960358
1.879718846	0.060154099
1.880364909	0.184235075
1.881010971	0.260340739
1.881657034	0.292728641
1.882303096	0.394292155
1.882949159	0.316972402
1.883595221	0.217666066
1.884241284	0.187446933
1.884887346	0.161629354
1.885533409	0.188176588
1.886179471	0.28055691
1.886825534	0.399174184
1.887471596	0.169907268
1.888117659	0.118846336
1.888763721	0.081296078
1.889409784	0.084585585
1.890055846	0.117067145
1.890701909	0.273015838
1.891347971	0.285277055
1.891994034	0.265289711
1.892640096	0.249629667
1.893286159	0.319156361
1.893932221	0.443990998
1.894578284	0.498388133
1.895224346	0.48983175
1.895870409	0.422776856
1.896516471	0.294509408
1.897162534	0.371596161
1.897808596	0.565302632
1.898454659	0.71658519
1.899100721	0.70909872
1.899746784	0.633592653
1.900392846	0.602690234
1.901038909	0.604987296
1.901684971	0.676360757
1.902331034	0.763456382
1.902977096	0.566482694
1.903623159	0.425923996
1.904269221	0.37333317
1.904915284	0.270190001
1.905561346	0.133986625
1.906207409	0.076518055
1.906853471	-0.048088005
1.907499534	-0.082097325
1.908145596	0.124009608
1.908791659	0.246502253
1.909437721	0.116614083
1.910083784	0.23913218
1.910729846	0.327777438
1.911375909	0.401099193
1.912021971	0.283293353
1.912668034	0.195282094
1.913314096	0.255828048
1.913960159	0.288979744
1.914606221	0.208802136
1.915252284	-0.004852726
1.915898346	0.032999757
1.916544409	-0.095162444
1.917190471	-0.274909749
1.917836534	-0.222272887
1.918482596	-0.08527218
1.919128659	-0.115443472
1.919774721	-0.131838291
1.920420784	-0.216573797
1.921066846	-0.248809755
1.921712909	-0.335436377
1.922358971	-0.319752277
1.923005034	-0.141167849
1.923651096	0.006095294
1.924297159	-0.038089323
1.924943221	-0.078894364
1.925589284	0.078664078
1.926235346	0.173760669
1.926881409	0.104281459
1.927527471	0.053128677
1.928173534	0.067459092
1.928819596	-0.168846356
1.929465659	-0.31420555
1.930111721	-0.287421023
1.930757784	-0.277687352
1.931403846	-0.196361466
1.932049909	-0.08060813
1.932695971	-0.01298237
1.933342034	0.022021323
1.933988096	-0.239313393
1.934634159	-0.424090415
1.935280221	-0.453193002
1.935926284	-0.408453191
1.936572346	-0.33886814
1.937218409	-0.025899692
1.937864471	0.078511879
1.938510534	0.100060436
1.939156596	-0.057984242
1.939802659	-0.465123786
1.940448721	-0.48233851
1.941094784	-0.493728694
1.941740846	-0.422671755
1.942386909	-0.476060751
1.943032971	-0.49709955
1.943679034	-0.519493237
1.944325096	-0.214483634
1.944971159	-0.194154606
1.945617221	-0.427240741
1.946263284	-0.554358153
1.946909346	-0.407034881
1.947555409	-0.333187715
1.948201471	-0.493317547
1.948847534	-0.514548268
1.949493596	-0.516507695
1.950139659	-0.52053429
1.950785721	-0.357192376
1.951431784	-0.169082161
1.952077846	-0.227753663
1.952723909	-0.23041941
1.953369971	-0.251771877
1.954016034	-0.366060538
1.954662096	-0.433578711
1.955308159	-0.631878716
1.955954221	-0.538447412
1.956600284	-0.099080177
1.957246346	-0.227089668
1.957892409	-0.648378654
1.958538471	-0.704015725
1.959184534	-0.547247238
1.959830596	-0.478674795
1.960476659	-0.763886779
1.961122721	-1.007505944
1.961768784	-0.764138061
1.962414846	-0.603111605
1.963060909	-0.482756623
1.963706971	-0.519391457
1.964353034	-0.447411373
1.964999096	-0.643851692
1.965645159	-0.783159318
1.966291221	-0.786950333
1.966937284	-0.707491964
1.967583346	-0.660352713
1.968229409	-0.63749223
1.968875471	-0.532423351
1.969521534	-0.546374075
1.970167596	-0.640034293
1.970813659	-0.732821079
1.971459721	-0.488933178
1.972105784	-0.325330755
1.972751846	-0.591636711
1.973397909	-0.900506862
1.974043971	-0.820335796
1.974690034	-0.800630945
1.975336096	-1.00665047
1.975982159	-0.981047618
1.976628221	-0.945549148
1.977274284	-1.030014106
1.977920346	-1.037571264
1.978566409	-0.940037539
1.979212471	-0.896667943
1.979858534	-0.992261837
1.980504596	-0.907990345
1.981150659	-0.911067996
1.981796721	-0.660839231
1.982442784	-0.494920374
1.983088846	-0.522469529
1.983734909	-0.713934423
1.984380971	-0.63388258
1.985027034	-0.529016657
1.985673096	-0.436410624
1.986319159	-0.519658495
1.986965221	-0.53309708
1.987611284	-0.43530672
1.988257346	-0.697362245
1.988903409	-0.576168267
1.989549471	-0.661288733
1.990195534	-0.756361508
1.990841596	-0.648874957
1.991487659	-0.535240382
1.992133721	-0.702858848
1.992779784	-0.885005076
1.993425846	-0.886005858
1.994071909	-0.686488315
1.994717971	-0.648557906
1.995364034	-0.829905432
1.996010096	-0.915719243
1.996656159	-0.945055116
1.997302221	-0.784985855
1.997948284	-0.752917972
1.998594346	-0.720755143
1.999240409	-0.874370877
1.999886471	-0.914706932
2.000532534	-1.184324435
2.001178596	-1.360913467
2.001824659	-1.127353146
2.002470721	-0.733259636
2.003116784	-0.810103513
2.003762846	-1.051387924
2.004408909	-1.216728355
2.005054971	-1.118704646
2.005701034	-1.275517899
2.006347096	-1.613044769
2.006993159	-1.641150308
2.007639221	-1.622375596
2.008285284	-1.523931235
2.008931346	-1.327207979
2.009577409	-1.525972097
2.010223471	-1.685610107
2.010869534	-1.589126129
2.011515596	-1.311936619
2.012161659	-1.391199557
2.012807721	-1.533376088
2.013453784	-1.538641395
2.014099846	-1.385642371
2.014745909	-1.200836162
2.015391971	-1.272311553
2.016038034	-1.613907457
2.016684096	-2.01165417
2.017330159	-2.206616836
2.017976221	-2.410081871
2.018622284	-2.321325784
2.019268346	-2.239204362
2.019914409	-1.794942137
2.020560471	-1.870569763
2.021206534	-1.96258876
2.021852596	-2.017809318
2.022498659	-1.892608597
2.023144721	-1.978382877
2.023790784	-2.017771131
2.024436846	-2.05205521
2.025082909	-1.560482521
2.025728971	-1.39889629
2.026375034	-1.549708011
2.027021096	-1.58002562
2.027667159	-1.527444616
2.028313221	-1.911587183
2.028959284	-1.941709231
2.029605346	-2.079180827
2.030251409	-2.233098311
2.030897471	-2.071925811
2.031543534	-1.912218459
2.032189596	-2.061496711
2.032835659	-2.067054949
2.033481721	-1.921716944
2.034127784	-2.242674779
2.034773846	-2.279859677
2.035419909	-2.4369571
2.036065971	-2.388527258
2.036712034	-2.21306965
2.037358096	-2.155232171
2.038004159	-2.245746103
2.038650221	-2.223974666
2.039296284	-2.350433345
2.039942346	-2.43499276
2.040588409	-2.371311733
2.041234471	-2.32625644
2.041880534	-2.101525426
2.042526596	-1.753519514
2.043172659	-1.824534277
2.043818721	-1.843946186
2.044464784	-1.808161544
2.045110846	-1.81216467
2.045756909	-1.827526268
2.046402971	-2.073881223
2.047049034	-2.19431364
2.047695096	-1.932787062
2.048341159	-1.846270712
2.048987221	-1.488549462
2.049633284	-1.364851596
2.050279346	-1.547169667
2.050925409	-1.816880456
2.051571471	-1.830376138
2.052217534	-1.759294466
2.052863596	-1.698977523
2.053509659	-1.613259818
2.054155721	-1.502513048
2.054801784	-1.686014187
2.055447846	-1.723259072
2.056093909	-1.657519613
2.056739971	-1.642915912
2.057386034	-1.707042789
2.058032096	-1.656515004
2.058678159	-1.619446657
2.059324221	-1.37914052
2.059970284	-1.37654945
2.060616346	-1.407295918
2.061262409	-1.522530566
2.061908471	-1.449860185
2.062554534	-1.64585389
2.063200596	-1.970630992
2.063846659	-2.010264907
2.064492721	-1.496927302
2.065138784	-1.398006246
2.065784846	-1.176722641
2.066430909	-1.149541076
2.067076971	-1.392185727
2.067723034	-1.501895304
2.068369096	-1.257316405
2.069015159	-1.21544634
2.069661221	-1.22148516
2.070307284	-1.263918623
2.070953346	-1.295883141
2.071599409	-1.121504854
2.072245471	-1.071143726
2.072891534	-0.869205245
2.073537596	-0.722127526
2.074183659	-0.433137693
2.074829721	-1.149596183
2.075475784	-1.097837073
2.076121846	-0.91683394
2.076767909	-0.817078348
2.077413971	-0.854836979
2.078060034	-0.874274238
2.078706096	-0.844745465
2.079352159	-1.023624254
2.079998221	-0.847452061
2.080644284	-0.78378941
2.081290346	-0.72084426
2.081936409	-0.723253977
2.082582471	-0.814294039
2.083228534	-0.618730799
2.083874596	-0.288284888
2.084520659	-0.222677798
2.085166721	-0.420563238
2.085812784	-0.413112809
2.086458846	-0.725754745
2.087104909	-0.604744089
2.087750971	-0.562156589
2.088397034	-0.444573162
2.089043096	-0.384448453
2.089689159	-0.290330691
2.090335221	-0.202010804
2.090981284	-0.389454286
2.091627346	-0.372028267
2.092273409	-0.460012751
2.092919471	-0.545307747
2.093565534	-0.55547399
2.094211596	-0.557542992
2.094857659	-0.496708171
2.095503721	-0.577146343
2.096149784	-0.496099004
2.096795846	-0.415886088
2.097441909	-0.422536404
2.098087971	-0.510687433
2.098734034	-0.480570129
2.099380096	-0.44132992
2.100026159	-0.351320974
2.100672221	-0.179250536
2.101318284	-0.083901067
2.101964346	0.009362182
2.102610409	-0.030839651
2.103256471	-0.03603248
2.103902534	-0.011707808
2.104548596	-0.095008874
2.105194659	-0.107309013
2.105840721	-0.058258654
2.106486784	-0.08678548
2.107132846	-0.120272563
2.107778909	0.003344244
2.108424971	0.045132386
2.109071034	-0.143964075
2.109717096	-0.304656867
2.110363159	-0.31836262
2.111009221	0.139013165
2.111655284	0.327321652
2.112301346	0.293418883
2.112947409	0.191260908
2.113593471	0.156474497
2.114239534	-0.185193884
2.114885596	-0.206040903
2.115531659	-0.147559602
2.116177721	-0.155867404
2.116823784	0.000187078
2.117469846	-0.252430802
2.118115909	-0.487621351
2.118761971	-0.55184169
2.119408034	-0.281855377
2.120054096	-0.351693644
2.120700159	-0.115077999
2.121346221	0.203994839
2.121992284	0.249476494
2.122638346	0.176228159
2.123284409	0.012409389
2.123930471	-0.243549115
2.124576534	0.002186696
2.125222596	0.329597101
2.125868659	0.307177754
2.126514721	0.146248054
2.127160784	0.200331032
2.127806846	0.204400361
2.128452909	0.116039982
2.129098971	-0.29071551
2.129745034	-0.437493849
2.130391096	-0.306012979
2.131037159	-0.13874371
2.131683221	-0.474389951
2.132329284	-0.508049816
2.132975346	-0.421262948
2.133621409	-0.423985415
2.134267471	-0.408238157
2.134913534	-0.336321227
2.135559596	-0.32052325
2.136205659	-0.366823686
2.136851721	-0.192541221
2.137497784	0.056561589
2.138143846	-0.092084638
2.138789909	-0.254247872
2.139435971	-0.309432582
2.140082034	-0.634868151
2.140728096	-0.561749197
2.141374159	-0.584654546
2.142020221	-0.652641958
2.142666284	-0.537974638
2.143312346	-0.558902458
2.143958409	-0.64546567
2.144604471	-0.673502436
2.145250534	-0.735499864
2.145896596	-0.603338475
2.146542659	-0.594391322
2.147188721	-0.635774894
2.147834784	-0.632384357
2.148480846	-0.363418765
2.149126909	-0.251947107
2.149772971	-0.26950888
2.150419034	-0.575867402
2.151065096	-0.572873171
2.151711159	-0.62426389
2.152357221	-0.957564836
2.153003284	-1.133345735
2.153649346	-0.792712011
2.154295409	-0.675784807
2.154941471	-0.658137357
2.155587534	-0.887360639
2.156233596	-0.886499679
2.156879659	-0.608713389
2.157525721	-0.493935115
2.158171784	-0.473448202
2.158817846	-0.394360779
2.159463909	-0.345204946
2.160109971	-0.510949271
2.160756034	-0.675759132
2.161402096	-0.70137868
2.162048159	-0.541621724
2.162694221	-0.173169339
2.163340284	-0.202693329
2.163986346	-0.398884002
2.164632409	-0.476710476
2.165278471	-0.721122666
2.165924534	-0.645007148
2.166570596	-0.584115628
2.167216659	-0.540305244
2.167862721	-0.669859766
2.168508784	-0.788592985
2.169154846	-0.812862179
2.169800909	-0.720166692
2.170446971	-0.754201519
2.171093034	-0.873227125
2.171739096	-0.933938529
2.172385159	-0.915451968
2.173031221	-0.871049032
2.173677284	-0.633345577
2.174323346	-0.594697764
2.174969409	-0.61582016
2.175615471	-0.668456154
2.176261534	-0.748179084
2.176907596	-0.795111562
2.177553659	-0.752474691
2.178199721	-0.781557477
2.178845784	-0.753554004
2.179491846	-0.450672884
2.180137909	-0.653624035
2.180783971	-0.840341268
2.181430034	-1.03505998
2.182076096	-0.687371577
2.182722159	-0.503343813
2.183368221	-0.511762692
2.184014284	-0.638063537
2.184660346	-1.20537442
2.185306409	-1.281809475
2.185952471	-1.228308985
2.186598534	-1.258251895
2.187244596	-1.189141692
2.187890659	-0.930804203
2.188536721	-0.827499778
2.189182784	-0.851370061
2.189828846	-1.529198198
2.190474909	-1.539345366
2.191120972	-1.334926566
2.191767034	-0.848549223
2.192413097	-0.931606768
2.193059159	-1.085314068
2.193705222	-1.03595742
2.194351284	-1.112660058
2.194997347	-1.271383039
2.195643409	-1.262325928
2.196289472	-1.336070136
2.196935534	-0.990167504
2.197581597	-0.831536909
2.198227659	-1.09981321
2.198873722	-1.34384963
2.199519784	-1.277424834
2.200165847	-0.719978272
2.200811909	-0.86276428
2.201457972	-1.148436313
2.202104034	-1.311832703
2.202750097	-1.478747744
2.203396159	-1.618959171
2.204042222	-1.697957373
2.204688284	-1.742130345
2.205334347	-1.310931536
2.205980409	-1.212081243
2.206626472	-1.371701124
